GO.ID	Term	Annotated	Raw.P.Value
GO:0008228	opsonization	4	0.27357
GO:0001542	ovulation from ovarian follicle	5	0.27366
GO:0032482	Rab protein signal transduction	16	0.27417
GO:0002127	tRNA wobble base cytosine methylation	1	0.27433
GO:0051788	response to misfolded protein	23	0.27442
GO:1905892	negative regulation of cellular response to thapsigargin	1	0.27447
GO:1905895	negative regulation of cellular response to tunicamycin	1	0.27447
GO:0002434	immune complex clearance	1	0.27447
GO:1902847	regulation of neuronal signal transduction	1	0.27447
GO:1902998	positive regulation of neurofibrillary tangle assembly	1	0.27447
GO:0070829	heterochromatin maintenance	1	0.27455
GO:0071528	tRNA re-export from nucleus	1	0.27462
GO:0032488	Cdc42 protein signal transduction	9	0.27464
GO:0006670	sphingosine metabolic process	17	0.27464
GO:1900112	regulation of histone H3-K9 trimethylation	12	0.27467
GO:1905537	positive regulation of eukaryotic translation initiation factor 4F complex assembly	1	0.27470
GO:1905612	positive regulation of mRNA cap binding	1	0.27470
GO:1905696	regulation of polysome binding	2	0.27471
GO:0070193	synaptonemal complex organization	13	0.27472
GO:0110059	negative regulation of blood vessel endothelial cell differentiation	1	0.27477
GO:0070076	histone lysine demethylation	26	0.27484
GO:0051580	regulation of neurotransmitter uptake	13	0.27487
GO:0044854	plasma membrane raft assembly	4	0.27489
GO:1901003	negative regulation of fermentation	4	0.27489
GO:0010711	negative regulation of collagen catabolic process	1	0.27492
GO:0060311	negative regulation of elastin catabolic process	1	0.27492
GO:1903044	protein localization to membrane raft	7	0.27501
GO:1900369	negative regulation of RNA interference	1	0.27514
GO:0071442	positive regulation of histone H3-K14 acetylation	3	0.27515
GO:0030029	actin filament-based process	597	0.27516
GO:0016024	CDP-diacylglycerol biosynthetic process	12	0.27518
GO:0002566	somatic diversification of immune receptors via somatic mutation	11	0.27529
GO:0036065	fucosylation	14	0.27530
GO:0016076	snRNA catabolic process	4	0.27543
GO:1904262	negative regulation of TORC1 signaling	14	0.27544
GO:0001890	placenta development	116	0.27556
GO:0015942	formate metabolic process	1	0.27581
GO:0090110	COPII-coated vesicle cargo loading	15	0.27595
GO:2000753	positive regulation of glucosylceramide catabolic process	1	0.27596
GO:2000755	positive regulation of sphingomyelin catabolic process	1	0.27596
GO:1900163	positive regulation of phospholipid scramblase activity	1	0.27596
GO:1904291	positive regulation of mitotic DNA damage checkpoint	1	0.27603
GO:0097746	blood vessel diameter maintenance	80	0.27620
GO:0099553	trans-synaptic signaling by endocannabinoid, modulating synaptic transmission	2	0.27631
GO:0014063	negative regulation of serotonin secretion	2	0.27631
GO:0030833	regulation of actin filament polymerization	132	0.27640
GO:0007617	mating behavior	14	0.27650
GO:0001667	ameboidal-type cell migration	327	0.27650
GO:0010890	positive regulation of sequestering of triglyceride	5	0.27657
GO:2001165	positive regulation of phosphorylation of RNA polymerase II C-terminal domain serine 2 residues	1	0.27662
GO:0006569	tryptophan catabolic process	4	0.27697
GO:0007028	cytoplasm organization	9	0.27711
GO:0070102	interleukin-6-mediated signaling pathway	13	0.27711
GO:2000969	positive regulation of AMPA receptor activity	3	0.27716
GO:2001169	regulation of ATP biosynthetic process	19	0.27719
GO:0018969	thiocyanate metabolic process	1	0.27752
GO:0002418	immune response to tumor cell	14	0.27763
GO:0060137	maternal process involved in parturition	5	0.27766
GO:0043048	dolichyl monophosphate biosynthetic process	1	0.27766
GO:0072659	protein localization to plasma membrane	233	0.27768
GO:0033033	negative regulation of myeloid cell apoptotic process	9	0.27788
GO:2001204	regulation of osteoclast development	6	0.27789
GO:0098962	regulation of postsynaptic neurotransmitter receptor activity	8	0.27792
GO:0035332	positive regulation of hippo signaling	4	0.27795
GO:1990705	cholangiocyte proliferation	1	0.27796
GO:0071045	nuclear histone mRNA catabolic process	1	0.27804
GO:0051292	nuclear pore complex assembly	9	0.27830
GO:0023052	signaling	3808	0.27844
GO:0007190	activation of adenylate cyclase activity	13	0.27844
GO:2000402	negative regulation of lymphocyte migration	12	0.27855
GO:0010866	regulation of triglyceride biosynthetic process	17	0.27868
GO:0006904	vesicle docking involved in exocytosis	30	0.27883
GO:0048545	response to steroid hormone	245	0.27890
GO:0045576	mast cell activation	36	0.27924
GO:0045813	positive regulation of Wnt signaling pathway, calcium modulating pathway	1	0.27931
GO:1905607	negative regulation of presynapse assembly	1	0.27931
GO:1904723	negative regulation of Wnt-Frizzled-LRP5/6 complex assembly	1	0.27931
GO:1901296	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	1	0.27931
GO:0042662	negative regulation of mesodermal cell fate specification	1	0.27931
GO:0042663	regulation of endodermal cell fate specification	1	0.27931
GO:1904958	positive regulation of midbrain dopaminergic neuron differentiation	3	0.27934
GO:0032655	regulation of interleukin-12 production	40	0.27961
GO:0045721	negative regulation of gluconeogenesis	9	0.27974
GO:1990266	neutrophil migration	67	0.27995
GO:0070730	cAMP transport	2	0.28000
GO:0070988	demethylation	57	0.28007
GO:0050870	positive regulation of T cell activation	141	0.28021
GO:0061188	negative regulation of ribosomal DNA heterochromatin assembly	2	0.28021
GO:0003143	embryonic heart tube morphogenesis	48	0.28035
GO:0009058	biosynthetic process	4558	0.28043
GO:0046036	CTP metabolic process	14	0.28048
GO:0030225	macrophage differentiation	32	0.28072
GO:0090385	phagosome-lysosome fusion	9	0.28085
GO:0090331	negative regulation of platelet aggregation	9	0.28086
GO:0015847	putrescine transport	1	0.28088
GO:0045602	negative regulation of endothelial cell differentiation	8	0.28090
GO:0060316	positive regulation of ryanodine-sensitive calcium-release channel activity	7	0.28102
GO:0015884	folic acid transport	4	0.28107
GO:0006959	humoral immune response	108	0.28121
GO:0001666	response to hypoxia	238	0.28129
GO:0006013	mannose metabolic process	9	0.28130
GO:0010507	negative regulation of autophagy	73	0.28131
GO:1904779	regulation of protein localization to centrosome	10	0.28132
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	396	0.28136
GO:0007431	salivary gland development	28	0.28137
GO:0031104	dendrite regeneration	1	0.28148
GO:0060088	auditory receptor cell stereocilium organization	10	0.28169
GO:0032597	B cell receptor transport into membrane raft	1	0.28185
GO:0032600	chemokine receptor transport out of membrane raft	1	0.28185
GO:0032913	negative regulation of transforming growth factor beta3 production	1	0.28185
GO:0080135	regulation of cellular response to stress	564	0.28191
GO:0072092	ureteric bud invasion	2	0.28191
GO:2000480	negative regulation of cAMP-dependent protein kinase activity	9	0.28199
GO:0006610	ribosomal protein import into nucleus	4	0.28207
GO:0032430	positive regulation of phospholipase A2 activity	3	0.28211
GO:0060038	cardiac muscle cell proliferation	33	0.28226
GO:1990678	histone H4-K16 deacetylation	1	0.28231
GO:0033484	nitric oxide homeostasis	3	0.28238
GO:0010460	positive regulation of heart rate	14	0.28239
GO:0050891	multicellular organismal water homeostasis	44	0.28272
GO:0030242	autophagy of peroxisome	7	0.28301
GO:0000348	mRNA branch site recognition	2	0.28308
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	100	0.28334
GO:0034214	protein hexamerization	9	0.28337
GO:0046210	nitric oxide catabolic process	1	0.28344
GO:0090346	cellular organofluorine metabolic process	1	0.28344
GO:0003420	regulation of growth plate cartilage chondrocyte proliferation	1	0.28344
GO:0043602	nitrate catabolic process	1	0.28344
GO:0036496	regulation of translational initiation by eIF2 alpha dephosphorylation	2	0.28360
GO:2000649	regulation of sodium ion transmembrane transporter activity	38	0.28377
GO:0008202	steroid metabolic process	199	0.28386
GO:0071472	cellular response to salt stress	10	0.28389
GO:0007548	sex differentiation	180	0.28395
GO:0043010	camera-type eye development	211	0.28395
GO:1900425	negative regulation of defense response to bacterium	4	0.28412
GO:0050768	negative regulation of neurogenesis	97	0.28413
GO:0072488	ammonium transmembrane transport	6	0.28426
GO:0035377	transepithelial water transport	3	0.28431
GO:2000318	positive regulation of T-helper 17 type immune response	8	0.28431
GO:0035024	negative regulation of Rho protein signal transduction	21	0.28473
GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	19	0.28497
GO:0032732	positive regulation of interleukin-1 production	44	0.28512
GO:0010459	negative regulation of heart rate	4	0.28516
GO:0014041	regulation of neuron maturation	7	0.28524
GO:0014823	response to activity	38	0.28533
GO:0048015	phosphatidylinositol-mediated signaling	125	0.28538
GO:0055014	atrial cardiac muscle cell development	1	0.28563
GO:0008589	regulation of smoothened signaling pathway	67	0.28589
GO:0035988	chondrocyte proliferation	19	0.28592
GO:0071644	negative regulation of chemokine (C-C motif) ligand 4 production	1	0.28593
GO:0019547	arginine catabolic process to ornithine	1	0.28593
GO:0009740	gibberellic acid mediated signaling pathway	1	0.28608
GO:1905322	positive regulation of mesenchymal stem cell migration	2	0.28640
GO:0018277	protein deamination	2	0.28650
GO:1990569	UDP-N-acetylglucosamine transmembrane transport	4	0.28652
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	10	0.28660
GO:0072359	circulatory system development	777	0.28678
GO:0060020	Bergmann glial cell differentiation	7	0.28679
GO:1902993	positive regulation of amyloid precursor protein catabolic process	18	0.28696
GO:0021869	forebrain ventricular zone progenitor cell division	2	0.28701
GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	32	0.28705
GO:0009395	phospholipid catabolic process	40	0.28720
GO:0031460	glycine betaine transport	1	0.28722
GO:0051126	negative regulation of actin nucleation	6	0.28730
GO:0070459	prolactin secretion	3	0.28741
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT	20	0.28743
GO:0021757	caudate nucleus development	1	0.28760
GO:0021758	putamen development	1	0.28760
GO:0015886	heme transport	8	0.28765
GO:0021812	neuronal-glial interaction involved in cerebral cortex radial glia guided migration	2	0.28769
GO:1902991	regulation of amyloid precursor protein catabolic process	32	0.28772
GO:0046487	glyoxylate metabolic process	4	0.28778
GO:0032270	positive regulation of cellular protein metabolic process	1059	0.28784
GO:0014047	glutamate secretion	12	0.28786
GO:0007049	cell cycle	1396	0.28804
GO:0031122	cytoplasmic microtubule organization	53	0.28812
GO:0050885	neuromuscular process controlling balance	30	0.28816
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	15	0.28851
GO:0034242	negative regulation of syncytium formation by plasma membrane fusion	3	0.28870
GO:0006892	post-Golgi vesicle-mediated transport	99	0.28888
GO:0015689	molybdate ion transport	1	0.28890
GO:0016052	carbohydrate catabolic process	109	0.28891
GO:0048304	positive regulation of isotype switching to IgG isotypes	5	0.28913
GO:0040016	embryonic cleavage	7	0.28915
GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	7	0.28915
GO:0098530	positive regulation of strand invasion	1	0.28943
GO:0071498	cellular response to fluid shear stress	19	0.28952
GO:0021537	telencephalon development	175	0.28962
GO:0046034	ATP metabolic process	227	0.28992
GO:0070981	L-asparagine biosynthetic process	1	0.29012
GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	58	0.29029
GO:0006241	CTP biosynthetic process	12	0.29049
GO:0071787	endoplasmic reticulum tubular network formation	4	0.29064
GO:1900028	negative regulation of ruffle assembly	5	0.29067
GO:1905843	regulation of cellular response to gamma radiation	1	0.29073
GO:1903626	positive regulation of DNA catabolic process	4	0.29078
GO:0032410	negative regulation of transporter activity	52	0.29092
GO:0046386	deoxyribose phosphate catabolic process	24	0.29101
GO:0035609	C-terminal protein deglutamylation	4	0.29110
GO:0042994	cytoplasmic sequestering of transcription factor	15	0.29116
GO:0098957	anterograde axonal transport of mitochondrion	5	0.29119
GO:0008037	cell recognition	82	0.29131
GO:2000657	negative regulation of apolipoprotein binding	1	0.29134
GO:0061182	negative regulation of chondrocyte development	2	0.29147
GO:0061163	endoplasmic reticulum polarization	1	0.29203
GO:0061573	actin filament bundle retrograde transport	1	0.29203
GO:0010936	negative regulation of macrophage cytokine production	4	0.29217
GO:0033151	V(D)J recombination	17	0.29221
GO:0046688	response to copper ion	27	0.29223
GO:0002159	desmosome assembly	4	0.29248
GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	20	0.29251
GO:0071500	cellular response to nitrosative stress	6	0.29262
GO:0045945	positive regulation of transcription by RNA polymerase III	11	0.29273
GO:0030397	membrane disassembly	12	0.29283
GO:0001921	positive regulation of receptor recycling	10	0.29285
GO:0035963	cellular response to interleukin-13	2	0.29288
GO:0009314	response to radiation	333	0.29290
GO:1904177	regulation of adipose tissue development	5	0.29294
GO:0007259	receptor signaling pathway via JAK-STAT	96	0.29295
GO:0070849	response to epidermal growth factor	43	0.29328
GO:0071163	DNA replication preinitiation complex assembly	3	0.29336
GO:1903898	negative regulation of PERK-mediated unfolded protein response	6	0.29344
GO:0002264	endothelial cell activation involved in immune response	1	0.29357
GO:0120041	positive regulation of macrophage proliferation	3	0.29360
GO:0007423	sensory organ development	352	0.29367
GO:0007225	patched ligand maturation	1	0.29372
GO:0060035	notochord cell development	1	0.29388
GO:1904238	pericyte cell differentiation	6	0.29389
GO:0060263	regulation of respiratory burst	11	0.29398
GO:0006094	gluconeogenesis	55	0.29403
GO:0019082	viral protein processing	29	0.29406
GO:0036363	transforming growth factor beta activation	8	0.29407
GO:0030047	actin modification	5	0.29410
GO:0070431	nucleotide-binding oligomerization domain containing 2 signaling pathway	15	0.29418
GO:0030071	regulation of mitotic metaphase/anaphase transition	53	0.29432
GO:0032438	melanosome organization	23	0.29432
GO:1901387	positive regulation of voltage-gated calcium channel activity	6	0.29435
GO:0035458	cellular response to interferon-beta	15	0.29454
GO:0070407	oxidation-dependent protein catabolic process	1	0.29457
GO:0007610	behavior	348	0.29463
GO:1903706	regulation of hemopoiesis	258	0.29466
GO:0015868	purine ribonucleotide transport	20	0.29466
GO:0046167	glycerol-3-phosphate biosynthetic process	2	0.29473
GO:0038007	netrin-activated signaling pathway	3	0.29480
GO:2000426	negative regulation of apoptotic cell clearance	1	0.29480
GO:0032072	regulation of restriction endodeoxyribonuclease activity	1	0.29480
GO:0002840	regulation of T cell mediated immune response to tumor cell	6	0.29481
GO:0001773	myeloid dendritic cell activation	16	0.29483
GO:0034351	negative regulation of glial cell apoptotic process	8	0.29495
GO:0034394	protein localization to cell surface	53	0.29510
GO:0042355	L-fucose catabolic process	6	0.29514
GO:0036498	IRE1-mediated unfolded protein response	20	0.29520
GO:0019731	antibacterial humoral response	27	0.29523
GO:0031668	cellular response to extracellular stimulus	193	0.29535
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	8	0.29542
GO:0090335	regulation of brown fat cell differentiation	17	0.29579
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	3	0.29596
GO:0042631	cellular response to water deprivation	1	0.29596
GO:0043001	Golgi to plasma membrane protein transport	36	0.29599
GO:0060081	membrane hyperpolarization	7	0.29599
GO:0010824	regulation of centrosome duplication	42	0.29599
GO:0031274	positive regulation of pseudopodium assembly	10	0.29607
GO:0009447	putrescine catabolic process	1	0.29612
GO:0036149	phosphatidylinositol acyl-chain remodeling	4	0.29618
GO:1903045	neural crest cell migration involved in sympathetic nervous system development	1	0.29620
GO:0032092	positive regulation of protein binding	72	0.29625
GO:0034470	ncRNA processing	369	0.29627
GO:1901534	positive regulation of hematopoietic progenitor cell differentiation	5	0.29630
GO:0048246	macrophage chemotaxis	22	0.29633
GO:1900370	positive regulation of RNA interference	1	0.29635
GO:0032651	regulation of interleukin-1 beta production	56	0.29635
GO:2001206	positive regulation of osteoclast development	2	0.29703
GO:0034498	early endosome to Golgi transport	9	0.29712
GO:0031110	regulation of microtubule polymerization or depolymerization	75	0.29714
GO:0060282	positive regulation of oocyte development	1	0.29728
GO:0070661	leukocyte proliferation	196	0.29745
GO:0033623	regulation of integrin activation	13	0.29751
GO:0106289	negative regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	1	0.29751
GO:0021988	olfactory lobe development	22	0.29756
GO:0043030	regulation of macrophage activation	37	0.29770
GO:1904274	tricellular tight junction assembly	1	0.29821
GO:0055012	ventricular cardiac muscle cell differentiation	10	0.29823
GO:1903825	organic acid transmembrane transport	99	0.29827
GO:0046890	regulation of lipid biosynthetic process	123	0.29831
GO:0046209	nitric oxide metabolic process	58	0.29837
GO:0080164	regulation of nitric oxide metabolic process	42	0.29838
GO:0045446	endothelial cell differentiation	88	0.29864
GO:0034344	regulation of type III interferon production	4	0.29866
GO:0030860	regulation of polarized epithelial cell differentiation	2	0.29877
GO:1901741	positive regulation of myoblast fusion	12	0.29878
GO:0051926	negative regulation of calcium ion transport	36	0.29883
GO:0036035	osteoclast development	13	0.29889
GO:0043697	cell dedifferentiation	5	0.29893
GO:1900135	positive regulation of renin secretion into blood stream	1	0.29899
GO:0097029	mature conventional dendritic cell differentiation	1	0.29899
GO:0070963	positive regulation of neutrophil mediated killing of gram-negative bacterium	1	0.29899
GO:0060708	spongiotrophoblast differentiation	5	0.29906
GO:0061031	endodermal digestive tract morphogenesis	1	0.29907
GO:0002865	negative regulation of acute inflammatory response to antigenic stimulus	2	0.29916
GO:0045723	positive regulation of fatty acid biosynthetic process	14	0.29951
GO:0045586	regulation of gamma-delta T cell differentiation	7	0.29981
GO:0007567	parturition	10	0.29991
GO:0001830	trophectodermal cell fate commitment	1	0.30063
GO:0033132	negative regulation of glucokinase activity	3	0.30068
GO:0099509	regulation of presynaptic cytosolic calcium ion concentration	6	0.30073
GO:0015723	bilirubin transport	1	0.30094
GO:1903373	positive regulation of endoplasmic reticulum tubular network organization	4	0.30101
GO:0002092	positive regulation of receptor internalization	20	0.30109
GO:0048490	anterograde synaptic vesicle transport	18	0.30114
GO:0051673	membrane disruption in other organism	3	0.30115
GO:1903010	regulation of bone development	5	0.30130
GO:0016256	N-glycan processing to lysosome	1	0.30149
GO:0070944	neutrophil-mediated killing of bacterium	6	0.30152
GO:0046642	negative regulation of alpha-beta T cell proliferation	12	0.30176
GO:0086005	ventricular cardiac muscle cell action potential	20	0.30177
GO:0006726	eye pigment biosynthetic process	2	0.30188
GO:0006801	superoxide metabolic process	43	0.30193
GO:0006407	rRNA export from nucleus	2	0.30199
GO:0010727	negative regulation of hydrogen peroxide metabolic process	4	0.30209
GO:0070845	polyubiquitinated misfolded protein transport	1	0.30211
GO:0070846	Hsp90 deacetylation	1	0.30211
GO:0060373	regulation of ventricular cardiac muscle cell membrane depolarization	3	0.30221
GO:0034418	urate biosynthetic process	2	0.30232
GO:0006148	inosine catabolic process	2	0.30232
GO:0006149	deoxyinosine catabolic process	2	0.30232
GO:0060113	inner ear receptor cell differentiation	48	0.30233
GO:0032924	activin receptor signaling pathway	24	0.30235
GO:0036102	leukotriene B4 metabolic process	4	0.30248
GO:0097327	response to antineoplastic agent	1	0.30251
GO:0009644	response to high light intensity	2	0.30260
GO:0048808	male genitalia morphogenesis	2	0.30265
GO:0060179	male mating behavior	7	0.30266
GO:0072675	osteoclast fusion	5	0.30280
GO:0007270	neuron-neuron synaptic transmission	4	0.30281
GO:0006991	response to sterol depletion	17	0.30285
GO:0006543	glutamine catabolic process	2	0.30287
GO:2000270	negative regulation of fibroblast apoptotic process	6	0.30289
GO:0033274	response to vitamin B2	1	0.30290
GO:0007006	mitochondrial membrane organization	110	0.30303
GO:0034050	programmed cell death induced by symbiont	1	0.30329
GO:0031959	mineralocorticoid receptor signaling pathway	1	0.30329
GO:0070757	interleukin-35-mediated signaling pathway	1	0.30329
GO:1902728	positive regulation of growth factor dependent skeletal muscle satellite cell proliferation	1	0.30329
GO:0035409	histone H3-Y41 phosphorylation	1	0.30329
GO:1903422	negative regulation of synaptic vesicle recycling	1	0.30337
GO:1902513	regulation of organelle transport along microtubule	6	0.30361
GO:0035669	TRAM-dependent toll-like receptor 4 signaling pathway	2	0.30387
GO:0035999	tetrahydrofolate interconversion	8	0.30391
GO:1902480	protein localization to mitotic spindle	1	0.30392
GO:0055118	negative regulation of cardiac muscle contraction	4	0.30401
GO:0010808	positive regulation of synaptic vesicle priming	1	0.30407
GO:0061789	dense core granule priming	1	0.30407
GO:0045050	protein insertion into ER membrane by stop-transfer membrane-anchor sequence	10	0.30411
GO:1902412	regulation of mitotic cytokinesis	7	0.30427
GO:0032231	regulation of actin filament bundle assembly	88	0.30444
GO:1905869	negative regulation of 3'-UTR-mediated mRNA stabilization	1	0.30447
GO:1905042	negative regulation of epithelium regeneration	1	0.30463
GO:0090657	telomeric loop disassembly	8	0.30499
GO:0009408	response to heat	84	0.30507
GO:0035928	rRNA import into mitochondrion	3	0.30520
GO:0016447	somatic recombination of immunoglobulin gene segments	47	0.30522
GO:2000675	negative regulation of type B pancreatic cell apoptotic process	4	0.30524
GO:1903644	regulation of chaperone-mediated protein folding	5	0.30525
GO:0009099	valine biosynthetic process	3	0.30530
GO:0086091	regulation of heart rate by cardiac conduction	23	0.30531
GO:2000617	positive regulation of histone H3-K9 acetylation	7	0.30536
GO:0022602	ovulation cycle process	27	0.30536
GO:0072355	histone H3-T3 phosphorylation	1	0.30549
GO:0007072	positive regulation of transcription involved in exit from mitosis	1	0.30573
GO:1901836	regulation of transcription of nucleolar large rRNA by RNA polymerase I	15	0.30582
GO:0001547	antral ovarian follicle growth	5	0.30586
GO:1904222	positive regulation of serine C-palmitoyltransferase activity	2	0.30599
GO:1904219	positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity	2	0.30599
GO:1904903	ESCRT III complex disassembly	10	0.30611
GO:0048563	post-embryonic animal organ morphogenesis	8	0.30629
GO:0046039	GTP metabolic process	22	0.30636
GO:0036292	DNA rewinding	1	0.30636
GO:2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	9	0.30641
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	39	0.30646
GO:0007009	plasma membrane organization	88	0.30656
GO:1903259	exon-exon junction complex disassembly	1	0.30691
GO:0007413	axonal fasciculation	19	0.30695
GO:0002803	positive regulation of antibacterial peptide production	2	0.30701
GO:0150007	clathrin-dependent synaptic vesicle endocytosis	3	0.30721
GO:0000423	mitophagy	29	0.30722
GO:0002934	desmosome organization	10	0.30725
GO:0014733	regulation of skeletal muscle adaptation	7	0.30726
GO:0045475	locomotor rhythm	13	0.30743
GO:0060644	mammary gland epithelial cell differentiation	14	0.30745
GO:1904017	cellular response to Thyroglobulin triiodothyronine	3	0.30762
GO:1903351	cellular response to dopamine	46	0.30789
GO:1905267	endonucleolytic cleavage involved in tRNA processing	3	0.30798
GO:1904997	regulation of leukocyte adhesion to arterial endothelial cell	3	0.30798
GO:1900246	positive regulation of RIG-I signaling pathway	9	0.30801
GO:0032364	oxygen homeostasis	5	0.30802
GO:0046959	habituation	3	0.30817
GO:0006518	peptide metabolic process	721	0.30821
GO:0003170	heart valve development	42	0.30831
GO:0072738	cellular response to diamide	2	0.30834
GO:0021853	cerebral cortex GABAergic interneuron migration	4	0.30840
GO:0050709	negative regulation of protein secretion	42	0.30859
GO:0071422	succinate transmembrane transport	5	0.30887
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	26	0.30920
GO:0033148	positive regulation of intracellular estrogen receptor signaling pathway	10	0.30931
GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	9	0.30939
GO:0060335	positive regulation of interferon-gamma-mediated signaling pathway	3	0.30941
GO:0033233	regulation of protein sumoylation	22	0.30948
GO:0071918	urea transmembrane transport	3	0.30959
GO:1904188	negative regulation of transformation of host cell by virus	1	0.30969
GO:0046496	nicotinamide nucleotide metabolic process	23	0.31002
GO:0010512	negative regulation of phosphatidylinositol biosynthetic process	2	0.31013
GO:0035793	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling ...	2	0.31013
GO:0051546	keratinocyte migration	16	0.31014
GO:0031580	membrane raft distribution	2	0.31018
GO:0039536	negative regulation of RIG-I signaling pathway	8	0.31023
GO:0001919	regulation of receptor recycling	17	0.31055
GO:0098534	centriole assembly	42	0.31066
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	25	0.31075
GO:0001975	response to amphetamine	20	0.31094
GO:1902153	regulation of response to DNA damage checkpoint signaling	1	0.31096
GO:1902033	regulation of hematopoietic stem cell proliferation	8	0.31103
GO:0009098	leucine biosynthetic process	2	0.31103
GO:1903301	positive regulation of hexokinase activity	5	0.31103
GO:0006106	fumarate metabolic process	3	0.31108
GO:0009082	branched-chain amino acid biosynthetic process	4	0.31114
GO:0015755	fructose transmembrane transport	2	0.31126
GO:0006812	cation transport	688	0.31132
GO:0007252	I-kappaB phosphorylation	16	0.31141
GO:0051451	myoblast migration	11	0.31151
GO:0019896	axonal transport of mitochondrion	14	0.31184
GO:0032728	positive regulation of interferon-beta production	38	0.31190
GO:0017190	N-terminal peptidyl-aspartic acid acetylation	1	0.31199
GO:0009642	response to light intensity	8	0.31214
GO:0010509	polyamine homeostasis	1	0.31215
GO:0060706	cell differentiation involved in embryonic placenta development	24	0.31218
GO:0048713	regulation of oligodendrocyte differentiation	28	0.31230
GO:1905090	negative regulation of parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	1	0.31231
GO:0051058	negative regulation of small GTPase mediated signal transduction	50	0.31232
GO:0009440	cyanate catabolic process	2	0.31250
GO:0035306	positive regulation of dephosphorylation	46	0.31253
GO:0016236	macroautophagy	275	0.31256
GO:0000098	sulfur amino acid catabolic process	6	0.31259
GO:0099172	presynapse organization	33	0.31260
GO:1904557	L-alanine transmembrane transport	4	0.31269
GO:1902947	regulation of tau-protein kinase activity	9	0.31271
GO:2001286	regulation of caveolin-mediated endocytosis	4	0.31277
GO:1903713	asparagine transmembrane transport	1	0.31279
GO:2000386	positive regulation of ovarian follicle development	1	0.31287
GO:0001545	primary ovarian follicle growth	1	0.31287
GO:1901382	regulation of chorionic trophoblast cell proliferation	2	0.31295
GO:0038178	complement component C5a signaling pathway	1	0.31295
GO:0036159	inner dynein arm assembly	16	0.31310
GO:0045645	positive regulation of eosinophil differentiation	1	0.31335
GO:0006984	ER-nucleus signaling pathway	45	0.31347
GO:0070125	mitochondrial translational elongation	3	0.31359
GO:0010954	positive regulation of protein processing	11	0.31364
GO:0044791	positive regulation by host of viral release from host cell	5	0.31372
GO:0008354	germ cell migration	6	0.31402
GO:0007292	female gamete generation	98	0.31403
GO:0039692	single stranded viral RNA replication via double stranded DNA intermediate	17	0.31414
GO:0006937	regulation of muscle contraction	97	0.31432
GO:0070837	dehydroascorbic acid transport	5	0.31432
GO:1904424	regulation of GTP binding	16	0.31448
GO:0010611	regulation of cardiac muscle hypertrophy	40	0.31450
GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3	0.31456
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine	3	0.31483
GO:0046825	regulation of protein export from nucleus	31	0.31485
GO:0001997	positive regulation of the force of heart contraction by epinephrine-norepinephrine	1	0.31487
GO:0022405	hair cycle process	68	0.31505
GO:0044328	canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration	1	0.31520
GO:0044329	canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion	1	0.31520
GO:0044330	canonical Wnt signaling pathway involved in positive regulation of wound healing	1	0.31520
GO:0051791	medium-chain fatty acid metabolic process	11	0.31576
GO:0034401	chromatin organization involved in regulation of transcription	107	0.31588
GO:0038166	angiotensin-activated signaling pathway	7	0.31594
GO:0022008	neurogenesis	1129	0.31607
GO:1902533	positive regulation of intracellular signal transduction	703	0.31611
GO:0086023	adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	4	0.31630
GO:0060297	regulation of sarcomere organization	4	0.31630
GO:0044351	macropinocytosis	8	0.31646
GO:0006879	cellular iron ion homeostasis	46	0.31646
GO:1904878	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	2	0.31658
GO:0060988	lipid tube assembly	2	0.31658
GO:0030879	mammary gland development	103	0.31662
GO:0071560	cellular response to transforming growth factor beta stimulus	184	0.31686
