GO.ID	Term	Annotated	Raw.P.Value
GO:0060038	cardiac muscle cell proliferation	33	0.31351
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	116	0.31359
GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	12	0.31373
GO:0032886	regulation of microtubule-based process	209	0.31374
GO:1905897	regulation of response to endoplasmic reticulum stress	81	0.31379
GO:0072656	maintenance of protein location in mitochondrion	5	0.31379
GO:1905341	negative regulation of protein localization to kinetochore	1	0.31423
GO:2000105	positive regulation of DNA-dependent DNA replication	14	0.31424
GO:1905176	positive regulation of vascular associated smooth muscle cell dedifferentiation	1	0.31439
GO:0072255	metanephric glomerular mesangial cell development	1	0.31439
GO:0051562	negative regulation of mitochondrial calcium ion concentration	2	0.31442
GO:0061448	connective tissue development	178	0.31458
GO:0002726	positive regulation of T cell cytokine production	18	0.31476
GO:0010887	negative regulation of cholesterol storage	10	0.31476
GO:0034505	tooth mineralization	19	0.31482
GO:0070731	cGMP transport	1	0.31487
GO:0035351	heme transmembrane transport	1	0.31487
GO:0098838	folate transmembrane transport	3	0.31491
GO:0002729	positive regulation of natural killer cell cytokine production	5	0.31508
GO:0035912	dorsal aorta morphogenesis	6	0.31527
GO:0030497	fatty acid elongation	11	0.31529
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signali...	5	0.31544
GO:0006241	CTP biosynthetic process	12	0.31562
GO:0021954	central nervous system neuron development	58	0.31566
GO:1904902	ESCRT III complex assembly	1	0.31576
GO:1990138	neuron projection extension	124	0.31576
GO:0009306	protein secretion	235	0.31581
GO:0051701	biological process involved in interaction with host	159	0.31584
GO:2000077	negative regulation of type B pancreatic cell development	2	0.31613
GO:2000467	positive regulation of glycogen (starch) synthase activity	2	0.31613
GO:0060022	hard palate development	5	0.31634
GO:0044778	meiotic DNA integrity checkpoint	1	0.31648
GO:1900022	regulation of D-erythro-sphingosine kinase activity	1	0.31664
GO:0007623	circadian rhythm	157	0.31666
GO:0043409	negative regulation of MAPK cascade	136	0.31670
GO:0036292	DNA rewinding	1	0.31680
GO:0002042	cell migration involved in sprouting angiogenesis	43	0.31723
GO:0040011	locomotion	1256	0.31729
GO:0071211	protein targeting to vacuole involved in autophagy	4	0.31734
GO:0018916	nitrobenzene metabolic process	4	0.31735
GO:0061753	substrate localization to autophagosome	1	0.31737
GO:0061736	engulfment of target by autophagosome	1	0.31737
GO:0045136	development of secondary sexual characteristics	9	0.31741
GO:0014910	regulation of smooth muscle cell migration	51	0.31748
GO:0002352	B cell negative selection	2	0.31749
GO:0002904	positive regulation of B cell apoptotic process	2	0.31749
GO:0006065	UDP-glucuronate biosynthetic process	1	0.31753
GO:0021781	glial cell fate commitment	5	0.31769
GO:0006620	posttranslational protein targeting to endoplasmic reticulum membrane	11	0.31769
GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	3	0.31777
GO:0045213	neurotransmitter receptor metabolic process	3	0.31777
GO:0032827	negative regulation of natural killer cell differentiation involved in immune response	1	0.31777
GO:0060956	endocardial cell differentiation	4	0.31780
GO:0032506	cytokinetic process	38	0.31782
GO:0014042	positive regulation of neuron maturation	3	0.31800
GO:0060978	angiogenesis involved in coronary vascular morphogenesis	4	0.31816
GO:0042092	type 2 immune response	24	0.31822
GO:1903141	negative regulation of establishment of endothelial barrier	2	0.31829
GO:0002447	eosinophil mediated immunity	4	0.31831
GO:0002344	B cell affinity maturation	1	0.31841
GO:0002334	transitional two stage B cell differentiation	1	0.31841
GO:0110012	protein localization to P-body	1	0.31841
GO:0038173	interleukin-17A-mediated signaling pathway	1	0.31841
GO:0043950	positive regulation of cAMP-mediated signaling	4	0.31848
GO:0010739	positive regulation of protein kinase A signaling	7	0.31894
GO:0016554	cytidine to uridine editing	6	0.31902
GO:0070383	DNA cytosine deamination	6	0.31902
GO:0032801	receptor catabolic process	25	0.31903
GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	36	0.31910
GO:0071396	cellular response to lipid	406	0.31914
GO:0051155	positive regulation of striated muscle cell differentiation	25	0.31916
GO:1902953	positive regulation of ER to Golgi vesicle-mediated transport	4	0.31921
GO:0039019	pronephric nephron development	3	0.31934
GO:0030595	leukocyte chemotaxis	132	0.31941
GO:0010455	positive regulation of cell fate commitment	3	0.31958
GO:0008340	determination of adult lifespan	15	0.31959
GO:0010454	negative regulation of cell fate commitment	4	0.31960
GO:0014841	skeletal muscle satellite cell proliferation	11	0.31968
GO:0042446	hormone biosynthetic process	40	0.32001
GO:0010001	glial cell differentiation	152	0.32007
GO:0140212	regulation of long-chain fatty acid import into cell	7	0.32023
GO:0060538	skeletal muscle organ development	106	0.32041
GO:1905000	regulation of membrane repolarization during atrial cardiac muscle cell action potential	1	0.32076
GO:0010907	positive regulation of glucose metabolic process	29	0.32116
GO:0009416	response to light stimulus	225	0.32118
GO:0035750	protein localization to myelin sheath abaxonal region	1	0.32133
GO:0070168	negative regulation of biomineral tissue development	16	0.32136
GO:0031048	heterochromatin assembly by small RNA	3	0.32136
GO:0006651	diacylglycerol biosynthetic process	7	0.32167
GO:0019284	L-methionine salvage from S-adenosylmethionine	3	0.32178
GO:0061723	glycophagy	1	0.32190
GO:0044241	lipid digestion	7	0.32193
GO:0021831	embryonic olfactory bulb interneuron precursor migration	1	0.32206
GO:0006021	inositol biosynthetic process	3	0.32207
GO:0060534	trachea cartilage development	5	0.32207
GO:0022028	tangential migration from the subventricular zone to the olfactory bulb	6	0.32209
GO:0072148	epithelial cell fate commitment	12	0.32212
GO:0009256	10-formyltetrahydrofolate metabolic process	5	0.32214
GO:0034983	peptidyl-lysine deacetylation	6	0.32226
GO:1903203	regulation of oxidative stress-induced neuron death	25	0.32230
GO:1905719	protein localization to perinuclear region of cytoplasm	8	0.32240
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	66	0.32252
GO:1905809	negative regulation of synapse organization	7	0.32267
GO:0060820	inactivation of X chromosome by heterochromatin assembly	1	0.32271
GO:0060821	inactivation of X chromosome by DNA methylation	1	0.32271
GO:0009649	entrainment of circadian clock	29	0.32271
GO:0120169	detection of cold stimulus involved in thermoception	1	0.32303
GO:0099505	regulation of presynaptic membrane potential	1	0.32303
GO:0035696	monocyte extravasation	4	0.32309
GO:1903720	negative regulation of I-kappaB phosphorylation	1	0.32311
GO:0060080	inhibitory postsynaptic potential	6	0.32313
GO:0002719	negative regulation of cytokine production involved in immune response	12	0.32326
GO:2000446	regulation of macrophage migration inhibitory factor signaling pathway	2	0.32330
GO:0048014	Tie signaling pathway	1	0.32336
GO:0002230	positive regulation of defense response to virus by host	28	0.32339
GO:0002159	desmosome assembly	4	0.32343
GO:0014719	skeletal muscle satellite cell activation	6	0.32366
GO:0031133	regulation of axon diameter	2	0.32368
GO:1903238	positive regulation of leukocyte tethering or rolling	6	0.32372
GO:0099068	postsynapse assembly	18	0.32374
GO:2000016	negative regulation of determination of dorsal identity	1	0.32377
GO:1990442	intrinsic apoptotic signaling pathway in response to nitrosative stress	3	0.32381
GO:0090132	epithelium migration	240	0.32381
GO:0017121	plasma membrane phospholipid scrambling	13	0.32385
GO:0044539	long-chain fatty acid import into cell	15	0.32398
GO:0097552	mitochondrial double-strand break repair via homologous recombination	1	0.32401
GO:0062176	R-loop disassembly	5	0.32408
GO:2000330	positive regulation of T-helper 17 cell lineage commitment	1	0.32417
GO:0097264	self proteolysis	8	0.32418
GO:0002089	lens morphogenesis in camera-type eye	17	0.32444
GO:0048633	positive regulation of skeletal muscle tissue growth	4	0.32449
GO:0090656	t-circle formation	11	0.32459
GO:0034587	piRNA metabolic process	5	0.32463
GO:0061889	negative regulation of astrocyte activation	3	0.32465
GO:0010983	positive regulation of high-density lipoprotein particle clearance	3	0.32465
GO:0032876	negative regulation of DNA endoreduplication	1	0.32466
GO:0044381	glucose import in response to insulin stimulus	3	0.32475
GO:0051246	regulation of protein metabolic process	1917	0.32496
GO:2001021	negative regulation of response to DNA damage stimulus	76	0.32514
GO:0006565	L-serine catabolic process	2	0.32518
GO:0019264	glycine biosynthetic process from serine	2	0.32518
GO:0043200	response to amino acid	87	0.32528
GO:0010898	positive regulation of triglyceride catabolic process	4	0.32531
GO:0034109	homotypic cell-cell adhesion	65	0.32553
GO:0008037	cell recognition	82	0.32560
GO:0061842	microtubule organizing center localization	31	0.32569
GO:0048856	anatomical structure development	3852	0.32570
GO:0030879	mammary gland development	103	0.32574
GO:1905448	positive regulation of mitochondrial ATP synthesis coupled electron transport	4	0.32580
GO:1903827	regulation of cellular protein localization	475	0.32586
GO:1905045	negative regulation of Schwann cell proliferation involved in axon regeneration	1	0.32589
GO:1900148	negative regulation of Schwann cell migration	1	0.32589
GO:0086001	cardiac muscle cell action potential	46	0.32607
GO:1903569	positive regulation of protein localization to ciliary membrane	1	0.32613
GO:0019216	regulation of lipid metabolic process	237	0.32621
GO:1904589	regulation of protein import	58	0.32633
GO:0017055	negative regulation of RNA polymerase II transcription preinitiation complex assembly	2	0.32633
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	9	0.32641
GO:0060763	mammary duct terminal end bud growth	3	0.32644
GO:1902904	negative regulation of supramolecular fiber organization	125	0.32648
GO:1990418	response to insulin-like growth factor stimulus	3	0.32649
GO:0090103	cochlea morphogenesis	11	0.32664
GO:1904764	chaperone-mediated autophagy translocation complex disassembly	1	0.32671
GO:1990832	slow axonal transport	1	0.32671
GO:0072318	clathrin coat disassembly	5	0.32671
GO:0006108	malate metabolic process	8	0.32673
GO:0060028	convergent extension involved in axis elongation	3	0.32697
GO:1903626	positive regulation of DNA catabolic process	4	0.32710
GO:0032481	positive regulation of type I interferon production	55	0.32711
GO:1905843	regulation of cellular response to gamma radiation	1	0.32712
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	6	0.32712
GO:0120221	maintenance of ciliary planar beating movement pattern	1	0.32736
GO:0071846	actin filament debranching	1	0.32744
GO:0051090	regulation of DNA-binding transcription factor activity	335	0.32788
GO:0018107	peptidyl-threonine phosphorylation	100	0.32798
GO:0001922	B-1 B cell homeostasis	3	0.32801
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	54	0.32810
GO:1901660	calcium ion export	9	0.32810
GO:1902548	negative regulation of cellular response to vascular endothelial growth factor stimulus	8	0.32816
GO:1903249	negative regulation of citrulline biosynthetic process	1	0.32818
GO:0098736	negative regulation of the force of heart contraction	1	0.32818
GO:1900082	negative regulation of arginine catabolic process	1	0.32818
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	38	0.32832
GO:0009447	putrescine catabolic process	1	0.32835
GO:0072382	minus-end-directed vesicle transport along microtubule	1	0.32843
GO:0006611	protein export from nucleus	117	0.32848
GO:0045656	negative regulation of monocyte differentiation	5	0.32895
GO:0006235	dTTP biosynthetic process	4	0.32908
GO:2000117	negative regulation of cysteine-type endopeptidase activity	64	0.32968
GO:0050778	positive regulation of immune response	329	0.32991
GO:0019626	short-chain fatty acid catabolic process	6	0.33000
GO:0043523	regulation of neuron apoptotic process	148	0.33001
GO:0046628	positive regulation of insulin receptor signaling pathway	14	0.33007
GO:0007494	midgut development	5	0.33017
GO:0050869	negative regulation of B cell activation	21	0.33026
GO:0090527	actin filament reorganization	9	0.33030
GO:0007631	feeding behavior	36	0.33031
GO:0042853	L-alanine catabolic process	1	0.33057
GO:0006195	purine nucleotide catabolic process	37	0.33075
GO:0014894	response to denervation involved in regulation of muscle adaptation	4	0.33089
GO:0009159	deoxyribonucleoside monophosphate catabolic process	9	0.33098
GO:1902115	regulation of organelle assembly	181	0.33109
GO:0033690	positive regulation of osteoblast proliferation	8	0.33126
GO:0042168	heme metabolic process	35	0.33141
GO:1904447	folate import across plasma membrane	2	0.33145
GO:0043647	inositol phosphate metabolic process	44	0.33184
GO:0051726	regulation of cell cycle	844	0.33184
GO:0051702	biological process involved in interaction with symbiont	66	0.33187
GO:0046726	positive regulation by virus of viral protein levels in host cell	4	0.33188
GO:0032732	positive regulation of interleukin-1 production	44	0.33199
GO:0032231	regulation of actin filament bundle assembly	88	0.33213
GO:0071333	cellular response to glucose stimulus	88	0.33215
GO:0034111	negative regulation of homotypic cell-cell adhesion	11	0.33230
GO:0000821	regulation of arginine metabolic process	2	0.33249
GO:1903392	negative regulation of adherens junction organization	2	0.33262
GO:0060340	positive regulation of type I interferon-mediated signaling pathway	12	0.33268
GO:0010764	negative regulation of fibroblast migration	8	0.33290
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	13	0.33297
GO:0051262	protein tetramerization	67	0.33305
GO:0008298	intracellular mRNA localization	13	0.33323
GO:0048843	negative regulation of axon extension involved in axon guidance	23	0.33325
GO:0045053	protein retention in Golgi apparatus	5	0.33327
GO:1990441	negative regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	4	0.33328
GO:0042335	cuticle development	3	0.33343
GO:0032429	regulation of phospholipase A2 activity	9	0.33359
GO:0019800	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	1	0.33371
GO:0001866	NK T cell proliferation	5	0.33372
GO:0032212	positive regulation of telomere maintenance via telomerase	33	0.33375
GO:0055074	calcium ion homeostasis	236	0.33376
GO:1904300	positive regulation of transcytosis	2	0.33379
GO:0048539	bone marrow development	7	0.33382
GO:0010715	regulation of extracellular matrix disassembly	11	0.33394
GO:0060268	negative regulation of respiratory burst	4	0.33402
GO:0006906	vesicle fusion	79	0.33403
GO:0043314	negative regulation of neutrophil degranulation	1	0.33404
GO:0002692	negative regulation of cellular extravasation	5	0.33412
GO:0072708	response to sorbitol	6	0.33413
GO:0022009	central nervous system vasculogenesis	5	0.33420
GO:0030505	inorganic diphosphate transport	1	0.33420
GO:0071691	cardiac muscle thin filament assembly	2	0.33449
GO:0002717	positive regulation of natural killer cell mediated immunity	16	0.33461
GO:0070054	mRNA splicing, via endonucleolytic cleavage and ligation	1	0.33462
GO:1990579	peptidyl-serine trans-autophosphorylation	1	0.33462
GO:0051896	regulation of protein kinase B signaling	124	0.33481
GO:0098787	mRNA cleavage involved in mRNA processing	13	0.33488
GO:0072740	cellular response to anisomycin	3	0.33491
GO:0051664	nuclear pore localization	1	0.33512
GO:0051497	negative regulation of stress fiber assembly	22	0.33521
GO:0051660	establishment of centrosome localization	9	0.33531
GO:0090219	negative regulation of lipid kinase activity	8	0.33543
GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process	1	0.33553
GO:0000052	citrulline metabolic process	7	0.33577
GO:0090277	positive regulation of peptide hormone secretion	53	0.33582
GO:0019858	cytosine metabolic process	2	0.33613
GO:0006550	isoleucine catabolic process	4	0.33619
GO:2001186	negative regulation of CD8-positive, alpha-beta T cell activation	5	0.33630
GO:0045597	positive regulation of cell differentiation	589	0.33635
GO:0071169	establishment of protein localization to chromatin	8	0.33648
GO:0032479	regulation of type I interferon production	84	0.33653
GO:0034352	positive regulation of glial cell apoptotic process	2	0.33655
GO:0001963	synaptic transmission, dopaminergic	14	0.33656
GO:0060042	retina morphogenesis in camera-type eye	38	0.33671
GO:1904717	regulation of AMPA glutamate receptor clustering	4	0.33672
GO:0007596	blood coagulation	144	0.33701
GO:0140493	very long-chain fatty acid beta-oxidation	1	0.33719
GO:1902173	negative regulation of keratinocyte apoptotic process	1	0.33744
GO:0061343	cell adhesion involved in heart morphogenesis	4	0.33768
GO:0090306	spindle assembly involved in meiosis	7	0.33779
GO:0045931	positive regulation of mitotic cell cycle	98	0.33781
GO:0009893	positive regulation of metabolic process	2761	0.33797
GO:0140285	endosome fission	3	0.33804
GO:0003009	skeletal muscle contraction	18	0.33808
GO:0097284	hepatocyte apoptotic process	14	0.33818
GO:1904714	regulation of chaperone-mediated autophagy	7	0.33823
GO:0097320	plasma membrane tubulation	16	0.33832
GO:0043620	regulation of DNA-templated transcription in response to stress	68	0.33834
GO:0000302	response to reactive oxygen species	174	0.33843
GO:0070861	regulation of protein exit from endoplasmic reticulum	22	0.33849
GO:0045988	negative regulation of striated muscle contraction	5	0.33853
GO:0021860	pyramidal neuron development	8	0.33855
GO:1901081	negative regulation of relaxation of smooth muscle	1	0.33861
GO:0003108	negative regulation of the force of heart contraction by chemical signal	1	0.33861
GO:0033605	positive regulation of catecholamine secretion	6	0.33864
GO:0034121	regulation of toll-like receptor signaling pathway	55	0.33864
GO:0046754	viral exocytosis	1	0.33870
GO:0002747	antigen processing and presentation following phagocytosis	1	0.33870
GO:0002505	antigen processing and presentation of polysaccharide antigen via MHC class II	1	0.33870
GO:0008582	regulation of synaptic growth at neuromuscular junction	4	0.33870
GO:0001928	regulation of exocyst assembly	1	0.33895
GO:0060178	regulation of exocyst localization	1	0.33895
GO:0009597	detection of virus	6	0.33902
GO:0019478	D-amino acid catabolic process	1	0.33903
GO:0045324	late endosome to vacuole transport	22	0.33903
GO:0007320	insemination	5	0.33903
GO:0006600	creatine metabolic process	3	0.33907
GO:0015739	sialic acid transport	1	0.33911
GO:0030206	chondroitin sulfate biosynthetic process	16	0.33915
GO:1903364	positive regulation of cellular protein catabolic process	143	0.33973
GO:0000415	negative regulation of histone H3-K36 methylation	1	0.33978
GO:0070171	negative regulation of tooth mineralization	1	0.33978
GO:0021955	central nervous system neuron axonogenesis	23	0.33979
GO:0006401	RNA catabolic process	271	0.34050
GO:1990173	protein localization to nucleoplasm	14	0.34059
GO:0032730	positive regulation of interleukin-1 alpha production	5	0.34083
GO:2000048	negative regulation of cell-cell adhesion mediated by cadherin	8	0.34097
GO:1900272	negative regulation of long-term synaptic potentiation	5	0.34098
GO:0090322	regulation of superoxide metabolic process	22	0.34100
GO:0046889	positive regulation of lipid biosynthetic process	59	0.34103
GO:0007569	cell aging	101	0.34105
GO:0140059	dendrite arborization	8	0.34117
GO:0002269	leukocyte activation involved in inflammatory response	3	0.34156
GO:0003151	outflow tract morphogenesis	54	0.34161
GO:1903839	positive regulation of mRNA 3'-UTR binding	1	0.34163
GO:0016540	protein autoprocessing	18	0.34179
GO:0045900	negative regulation of translational elongation	5	0.34213
GO:0000086	G2/M transition of mitotic cell cycle	135	0.34228
GO:0010566	regulation of ketone biosynthetic process	14	0.34242
GO:0036047	peptidyl-lysine demalonylation	1	0.34246
GO:1990167	protein K27-linked deubiquitination	3	0.34253
GO:2000721	positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	1	0.34255
GO:0097195	pilomotor reflex	1	0.34255
GO:0001773	myeloid dendritic cell activation	16	0.34272
GO:0002840	regulation of T cell mediated immune response to tumor cell	6	0.34283
GO:0006476	protein deacetylation	91	0.34290
GO:2000426	negative regulation of apoptotic cell clearance	1	0.34297
GO:0032072	regulation of restriction endodeoxyribonuclease activity	1	0.34297
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	12	0.34298
GO:0035523	protein K29-linked deubiquitination	4	0.34304
GO:0000578	embryonic axis specification	23	0.34314
GO:0033574	response to testosterone	29	0.34321
GO:0030003	cellular cation homeostasis	371	0.34326
GO:0045762	positive regulation of adenylate cyclase activity	4	0.34330
GO:0009620	response to fungus	28	0.34333
GO:0002248	connective tissue replacement involved in inflammatory response wound healing	6	0.34393
GO:0061870	positive regulation of hepatic stellate cell migration	2	0.34394
GO:0044346	fibroblast apoptotic process	19	0.34417
GO:0021551	central nervous system morphogenesis	1	0.34423
GO:0072046	establishment of planar polarity involved in nephron morphogenesis	1	0.34423
GO:0051171	regulation of nitrogen compound metabolic process	4169	0.34429
GO:0042023	DNA endoreduplication	5	0.34432
GO:0001834	trophectodermal cell proliferation	1	0.34440
GO:1990261	pre-mRNA catabolic process	1	0.34440
GO:0031460	glycine betaine transport	1	0.34474
GO:0034392	negative regulation of smooth muscle cell apoptotic process	6	0.34506
GO:0051220	cytoplasmic sequestering of protein	23	0.34533
GO:0035445	borate transmembrane transport	1	0.34558
GO:0043380	regulation of memory T cell differentiation	6	0.34586
GO:1903464	negative regulation of mitotic cell cycle DNA replication	1	0.34592
GO:0060236	regulation of mitotic spindle organization	34	0.34607
GO:0065001	specification of axis polarity	2	0.34609
GO:0046098	guanine metabolic process	4	0.34616
GO:0033184	positive regulation of histone ubiquitination	5	0.34626
GO:0021520	spinal cord motor neuron cell fate specification	3	0.34639
GO:0021524	visceral motor neuron differentiation	1	0.34642
GO:0060913	cardiac cell fate determination	1	0.34642
GO:0097212	lysosomal membrane organization	3	0.34672
GO:0035855	megakaryocyte development	13	0.34694
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	26	0.34697
GO:0010533	regulation of activation of Janus kinase activity	4	0.34717
GO:0021854	hypothalamus development	11	0.34722
GO:1990000	amyloid fibril formation	27	0.34746
GO:2000544	regulation of endothelial cell chemotaxis to fibroblast growth factor	3	0.34749
GO:0060681	branch elongation involved in ureteric bud branching	5	0.34762
GO:0007089	traversing start control point of mitotic cell cycle	3	0.34769
GO:0021637	trigeminal nerve structural organization	4	0.34777
GO:0030838	positive regulation of actin filament polymerization	78	0.34802
GO:1990227	paranodal junction maintenance	1	0.34803
GO:1904997	regulation of leukocyte adhesion to arterial endothelial cell	3	0.34825
GO:0044320	cellular response to leptin stimulus	13	0.34840
GO:0072012	glomerulus vasculature development	18	0.34846
GO:0061009	common bile duct development	4	0.34860
GO:1903850	regulation of cristae formation	4	0.34861
GO:0071468	cellular response to acidic pH	8	0.34865
GO:1904570	negative regulation of selenocysteine incorporation	1	0.34888
GO:1904574	negative regulation of selenocysteine insertion sequence binding	1	0.34888
GO:0072715	cellular response to selenite ion	1	0.34888
GO:0031936	negative regulation of chromatin silencing	11	0.34895
GO:0072015	glomerular visceral epithelial cell development	9	0.34896
GO:0071380	cellular response to prostaglandin E stimulus	14	0.34903
GO:1990637	response to prolactin	2	0.34924
GO:0048793	pronephros development	5	0.34926
GO:0072190	ureter urothelium development	3	0.34926
GO:0071454	cellular response to anoxia	1	0.34930
GO:1905408	negative regulation of creatine transmembrane transporter activity	2	0.34932
GO:0072180	mesonephric duct morphogenesis	3	0.34938
GO:0051385	response to mineralocorticoid	23	0.34947
GO:0040014	regulation of multicellular organism growth	46	0.34957
GO:0090084	negative regulation of inclusion body assembly	10	0.34968
GO:0060386	synapse assembly involved in innervation	1	0.34990
GO:0006882	cellular zinc ion homeostasis	23	0.35007
GO:0071461	cellular response to redox state	2	0.35029
GO:0016269	O-glycan processing, core 3	1	0.35041
GO:0042098	T cell proliferation	132	0.35041
GO:0043323	positive regulation of natural killer cell degranulation	3	0.35044
GO:0031642	negative regulation of myelination	8	0.35052
GO:0010171	body morphogenesis	43	0.35063
GO:0030951	establishment or maintenance of microtubule cytoskeleton polarity	4	0.35066
GO:0002933	lipid hydroxylation	2	0.35077
GO:0018146	keratan sulfate biosynthetic process	15	0.35088
GO:0071321	cellular response to cGMP	2	0.35089
GO:0086046	membrane depolarization during SA node cell action potential	2	0.35089
GO:0034427	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	11	0.35100
GO:1902153	regulation of response to DNA damage checkpoint signaling	1	0.35109
GO:1903301	positive regulation of hexokinase activity	5	0.35110
GO:2000256	positive regulation of male germ cell proliferation	1	0.35126
GO:0045055	regulated exocytosis	147	0.35143
GO:0003231	cardiac ventricle development	77	0.35149
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	15	0.35162
GO:0044843	cell cycle G1/S phase transition	188	0.35172
GO:0014912	negative regulation of smooth muscle cell migration	18	0.35203
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	5	0.35227
GO:0032298	positive regulation of DNA-dependent DNA replication initiation	2	0.35233
GO:0000710	meiotic mismatch repair	3	0.35240
GO:0031397	negative regulation of protein ubiquitination	75	0.35266
GO:0045719	negative regulation of glycogen biosynthetic process	6	0.35295
GO:0034605	cellular response to heat	59	0.35308
GO:0061029	eyelid development in camera-type eye	11	0.35352
GO:0051881	regulation of mitochondrial membrane potential	61	0.35354
GO:0043087	regulation of GTPase activity	268	0.35374
GO:2001178	positive regulation of mediator complex assembly	1	0.35382
GO:0000320	re-entry into mitotic cell cycle	3	0.35398
GO:0006449	regulation of translational termination	11	0.35426
GO:0097061	dendritic spine organization	59	0.35438
GO:0060265	positive regulation of respiratory burst involved in inflammatory response	1	0.35442
GO:0019985	translesion synthesis	18	0.35456
GO:0050652	dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1	0.35484
GO:0043408	regulation of MAPK cascade	472	0.35522
GO:0015821	methionine transport	1	0.35544
GO:0048680	positive regulation of axon regeneration	9	0.35545
GO:0048194	Golgi vesicle budding	10	0.35575
GO:0010460	positive regulation of heart rate	14	0.35594
GO:0060828	regulation of canonical Wnt signaling pathway	206	0.35596
GO:0032957	inositol trisphosphate metabolic process	12	0.35614
GO:0034447	very-low-density lipoprotein particle clearance	3	0.35626
GO:0060992	response to fungicide	4	0.35647
GO:1905243	cellular response to 3,3',5-triiodo-L-thyronine	2	0.35657
GO:0072513	positive regulation of secondary heart field cardioblast proliferation	2	0.35657
GO:0010259	multicellular organism aging	31	0.35670
GO:0031989	bombesin receptor signaling pathway	1	0.35673
GO:0044342	type B pancreatic cell proliferation	16	0.35674
GO:0061197	fungiform papilla morphogenesis	5	0.35675
GO:0098901	regulation of cardiac muscle cell action potential	20	0.35679
GO:0010225	response to UV-C	13	0.35680
GO:0060601	lateral sprouting from an epithelium	8	0.35681
GO:0035602	fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow ...	1	0.35690
GO:0035603	fibroblast growth factor receptor signaling pathway involved in hemopoiesis	1	0.35690
GO:0035604	fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow	1	0.35690
GO:0035607	fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development	1	0.35690
GO:0021847	ventricular zone neuroblast division	1	0.35690
GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	1	0.35690
GO:0060667	branch elongation involved in salivary gland morphogenesis	1	0.35690
GO:0060615	mammary gland bud formation	1	0.35690
GO:0060915	mesenchymal cell differentiation involved in lung development	1	0.35690
GO:0060688	regulation of morphogenesis of a branching structure	34	0.35693
GO:0098976	excitatory chemical synaptic transmission	2	0.35693
GO:0031536	positive regulation of exit from mitosis	3	0.35700
GO:0060762	regulation of branching involved in mammary gland duct morphogenesis	3	0.35700
GO:0050882	voluntary musculoskeletal movement	7	0.35703
GO:0000076	DNA replication checkpoint	13	0.35705
GO:0035902	response to immobilization stress	13	0.35706
GO:0071500	cellular response to nitrosative stress	6	0.35726
GO:0060441	epithelial tube branching involved in lung morphogenesis	21	0.35756
GO:0006428	isoleucyl-tRNA aminoacylation	2	0.35766
GO:0016046	detection of fungus	2	0.35787
GO:0002537	nitric oxide production involved in inflammatory response	1	0.35793
GO:0042759	long-chain fatty acid biosynthetic process	16	0.35794
GO:0040010	positive regulation of growth rate	2	0.35815
GO:0048146	positive regulation of fibroblast proliferation	39	0.35817
GO:0006432	phenylalanyl-tRNA aminoacylation	4	0.35818
GO:2001234	negative regulation of apoptotic signaling pathway	185	0.35825
GO:0043649	dicarboxylic acid catabolic process	12	0.35837
GO:0071902	positive regulation of protein serine/threonine kinase activity	162	0.35845
GO:0045225	negative regulation of CD4 production	1	0.35853
GO:0061767	negative regulation of lung blood pressure	1	0.35871
GO:0060290	transdifferentiation	1	0.35871
GO:0032916	positive regulation of transforming growth factor beta3 production	1	0.35871
GO:0021527	spinal cord association neuron differentiation	2	0.35888
GO:0008045	motor neuron axon guidance	17	0.35895
GO:0006658	phosphatidylserine metabolic process	24	0.35917
GO:0051293	establishment of spindle localization	40	0.35944
GO:0050796	regulation of insulin secretion	96	0.35959
GO:0070231	T cell apoptotic process	42	0.35963
GO:0089718	amino acid import across plasma membrane	29	0.35975
