GO.ID	Term	Annotated	Raw.P.Value
GO:0003104	positive regulation of glomerular filtration	3	0.07212
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	11	0.07218
GO:0030224	monocyte differentiation	26	0.07246
GO:0010747	positive regulation of long-chain fatty acid import across plasma membrane	2	0.07256
GO:0098609	cell-cell adhesion	588	0.07257
GO:2001223	negative regulation of neuron migration	7	0.07294
GO:0052548	regulation of endopeptidase activity	285	0.07304
GO:0061436	establishment of skin barrier	19	0.07314
GO:0007623	circadian rhythm	157	0.07317
GO:0035630	bone mineralization involved in bone maturation	6	0.07334
GO:1904776	regulation of protein localization to cell cortex	9	0.07341
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	54	0.07345
GO:0070194	synaptonemal complex disassembly	2	0.07347
GO:0019439	aromatic compound catabolic process	398	0.07364
GO:1902533	positive regulation of intracellular signal transduction	703	0.07380
GO:0032148	activation of protein kinase B activity	21	0.07394
GO:0003352	regulation of cilium movement	26	0.07399
GO:0006165	nucleoside diphosphate phosphorylation	76	0.07408
GO:0002032	desensitization of G protein-coupled receptor signaling pathway by arrestin	2	0.07423
GO:0000082	G1/S transition of mitotic cell cycle	163	0.07425
GO:0032897	negative regulation of viral transcription	16	0.07438
GO:0019427	acetyl-CoA biosynthetic process from acetate	2	0.07439
GO:0034143	regulation of toll-like receptor 4 signaling pathway	19	0.07444
GO:1905303	positive regulation of macropinocytosis	2	0.07459
GO:1905450	negative regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	2	0.07459
GO:0071284	cellular response to lead ion	4	0.07473
GO:0072136	metanephric mesenchymal cell proliferation involved in metanephros development	2	0.07483
GO:0060662	salivary gland cavitation	4	0.07485
GO:0070487	monocyte aggregation	5	0.07486
GO:0019441	tryptophan catabolic process to kynurenine	3	0.07491
GO:0055025	positive regulation of cardiac muscle tissue development	2	0.07491
GO:0043524	negative regulation of neuron apoptotic process	100	0.07519
GO:0070668	positive regulation of mast cell proliferation	2	0.07528
GO:2000568	positive regulation of memory T cell activation	2	0.07532
GO:0045446	endothelial cell differentiation	88	0.07535
GO:1901653	cellular response to peptide	259	0.07552
GO:2000145	regulation of cell motility	698	0.07556
GO:1905552	positive regulation of protein localization to endoplasmic reticulum	2	0.07573
GO:1902631	negative regulation of membrane hyperpolarization	2	0.07593
GO:0060729	intestinal epithelial structure maintenance	5	0.07595
GO:0031670	cellular response to nutrient	28	0.07613
GO:0070488	neutrophil aggregation	2	0.07618
GO:1905123	regulation of glucosylceramidase activity	2	0.07634
GO:0003323	type B pancreatic cell development	16	0.07655
GO:0071286	cellular response to magnesium ion	4	0.07658
GO:0007200	phospholipase C-activating G protein-coupled receptor signaling pathway	30	0.07662
GO:0007144	female meiosis I	8	0.07688
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	14	0.07693
GO:0090175	regulation of establishment of planar polarity	64	0.07706
GO:1990786	cellular response to dsDNA	2	0.07716
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	8	0.07723
GO:0051091	positive regulation of DNA-binding transcription factor activity	210	0.07725
GO:0007567	parturition	10	0.07728
GO:0098869	cellular oxidant detoxification	65	0.07736
GO:0070269	pyroptosis	12	0.07745
GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	3	0.07767
GO:0045741	positive regulation of epidermal growth factor-activated receptor activity	9	0.07771
GO:0032020	ISG15-protein conjugation	6	0.07792
GO:0090181	regulation of cholesterol metabolic process	25	0.07799
GO:1904504	positive regulation of lipophagy	5	0.07800
GO:0060335	positive regulation of interferon-gamma-mediated signaling pathway	3	0.07818
GO:0045540	regulation of cholesterol biosynthetic process	14	0.07832
GO:0061156	pulmonary artery morphogenesis	6	0.07848
GO:0002001	renin secretion into blood stream	4	0.07851
GO:0051383	kinetochore organization	22	0.07853
GO:0140447	cytokine precursor processing	2	0.07854
GO:0036343	psychomotor behavior	2	0.07858
GO:0046177	D-gluconate catabolic process	2	0.07875
GO:0019322	pentose biosynthetic process	2	0.07875
GO:0008610	lipid biosynthetic process	499	0.07877
GO:1905312	positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis	3	0.07878
GO:0072193	ureter smooth muscle cell differentiation	3	0.07878
GO:0060272	embryonic skeletal joint morphogenesis	6	0.07878
GO:0061518	microglial cell proliferation	6	0.07879
GO:0006210	thymine catabolic process	2	0.07888
GO:0006991	response to sterol depletion	17	0.07917
GO:0010761	fibroblast migration	43	0.07919
GO:0070070	proton-transporting V-type ATPase complex assembly	7	0.07926
GO:0003203	endocardial cushion morphogenesis	22	0.07959
GO:1900114	positive regulation of histone H3-K9 trimethylation	3	0.07971
GO:2000536	negative regulation of entry of bacterium into host cell	2	0.07993
GO:0042472	inner ear morphogenesis	56	0.07996
GO:0006298	mismatch repair	24	0.08013
GO:0032741	positive regulation of interleukin-18 production	3	0.08018
GO:0060395	SMAD protein signal transduction	58	0.08021
GO:0048566	embryonic digestive tract development	17	0.08023
GO:0048565	digestive tract development	77	0.08067
GO:0043279	response to alkaloid	61	0.08069
GO:2000650	negative regulation of sodium ion transmembrane transporter activity	9	0.08070
GO:0031122	cytoplasmic microtubule organization	53	0.08088
GO:0031115	negative regulation of microtubule polymerization	10	0.08110
GO:0060322	head development	570	0.08145
GO:0071223	cellular response to lipoteichoic acid	9	0.08145
GO:0060317	cardiac epithelial to mesenchymal transition	24	0.08148
GO:0045959	negative regulation of complement activation, classical pathway	5	0.08152
GO:0070201	regulation of establishment of protein localization	430	0.08153
GO:0032680	regulation of tumor necrosis factor production	101	0.08163
GO:0033674	positive regulation of kinase activity	356	0.08173
GO:0051491	positive regulation of filopodium assembly	22	0.08196
GO:0072161	mesenchymal cell differentiation involved in kidney development	6	0.08198
GO:0048812	neuron projection morphogenesis	428	0.08207
GO:0035435	phosphate ion transmembrane transport	11	0.08221
GO:1904527	negative regulation of microtubule binding	2	0.08226
GO:0035702	monocyte homeostasis	2	0.08252
GO:0003162	atrioventricular node development	5	0.08255
GO:0060372	regulation of atrial cardiac muscle cell membrane repolarization	3	0.08257
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	43	0.08259
GO:0002693	positive regulation of cellular extravasation	11	0.08270
GO:0043434	response to peptide hormone	282	0.08302
GO:0051044	positive regulation of membrane protein ectodomain proteolysis	11	0.08317
GO:2000435	negative regulation of protein neddylation	5	0.08322
GO:0070904	transepithelial L-ascorbic acid transport	2	0.08322
GO:0015882	L-ascorbic acid transmembrane transport	2	0.08322
GO:0010042	response to manganese ion	17	0.08332
GO:0033574	response to testosterone	29	0.08357
GO:0006855	drug transmembrane transport	6	0.08365
GO:1901142	insulin metabolic process	8	0.08412
GO:0035360	positive regulation of peroxisome proliferator activated receptor signaling pathway	5	0.08412
GO:0045040	protein insertion into mitochondrial outer membrane	5	0.08413
GO:0039535	regulation of RIG-I signaling pathway	19	0.08417
GO:0032675	regulation of interleukin-6 production	98	0.08419
GO:0071318	cellular response to ATP	11	0.08419
GO:1902524	positive regulation of protein K48-linked ubiquitination	3	0.08424
GO:0044346	fibroblast apoptotic process	19	0.08433
GO:0034097	response to cytokine	652	0.08435
GO:0070574	cadmium ion transmembrane transport	4	0.08441
GO:0048102	autophagic cell death	10	0.08447
GO:0001658	branching involved in ureteric bud morphogenesis	36	0.08448
GO:0032819	positive regulation of natural killer cell proliferation	5	0.08455
GO:0055119	relaxation of cardiac muscle	12	0.08457
GO:2001224	positive regulation of neuron migration	14	0.08471
GO:0038033	positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signali...	5	0.08476
GO:0120229	protein localization to motile cilium	4	0.08479
GO:0006953	acute-phase response	23	0.08493
GO:0060632	regulation of microtubule-based movement	37	0.08502
GO:1905198	manchette assembly	4	0.08527
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	12	0.08530
GO:0050748	negative regulation of lipoprotein metabolic process	4	0.08551
GO:1902396	protein localization to bicellular tight junction	3	0.08566
GO:0051974	negative regulation of telomerase activity	10	0.08568
GO:0140289	protein mono-ADP-ribosylation	11	0.08570
GO:0044319	wound healing, spreading of cells	30	0.08576
GO:1902255	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	5	0.08615
GO:0019731	antibacterial humoral response	27	0.08616
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	59	0.08622
GO:0035026	leading edge cell differentiation	2	0.08630
GO:0060411	cardiac septum morphogenesis	50	0.08634
GO:1903204	negative regulation of oxidative stress-induced neuron death	18	0.08637
GO:0050772	positive regulation of axonogenesis	63	0.08639
GO:0034138	toll-like receptor 3 signaling pathway	14	0.08652
GO:0009404	toxin metabolic process	7	0.08667
GO:0002309	T cell proliferation involved in immune response	2	0.08671
GO:0071372	cellular response to follicle-stimulating hormone stimulus	9	0.08672
GO:0071373	cellular response to luteinizing hormone stimulus	5	0.08672
GO:1990428	miRNA transport	3	0.08677
GO:0036486	ventral trunk neural crest cell migration	4	0.08693
GO:0097490	sympathetic neuron projection extension	4	0.08693
GO:0097491	sympathetic neuron projection guidance	4	0.08693
GO:0018119	peptidyl-cysteine S-nitrosylation	14	0.08699
GO:0003356	regulation of cilium beat frequency	15	0.08699
GO:0050714	positive regulation of protein secretion	89	0.08711
GO:0022904	respiratory electron transport chain	106	0.08716
GO:0055064	chloride ion homeostasis	11	0.08757
GO:0019064	fusion of virus membrane with host plasma membrane	5	0.08763
GO:0045591	positive regulation of regulatory T cell differentiation	14	0.08768
GO:0001934	positive regulation of protein phosphorylation	511	0.08801
GO:0002667	regulation of T cell anergy	4	0.08833
GO:0051654	establishment of mitochondrion localization	25	0.08850
GO:0043406	positive regulation of MAP kinase activity	87	0.08891
GO:2000777	positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxi...	2	0.08901
GO:0042391	regulation of membrane potential	232	0.08921
GO:0007416	synapse assembly	116	0.08923
GO:0002924	negative regulation of humoral immune response mediated by circulating immunoglobulin	7	0.08938
GO:0048864	stem cell development	66	0.08956
GO:1904646	cellular response to amyloid-beta	30	0.08982
GO:0045332	phospholipid translocation	35	0.08986
GO:0043504	mitochondrial DNA repair	6	0.09016
GO:0032720	negative regulation of tumor necrosis factor production	32	0.09016
GO:0061088	regulation of sequestering of zinc ion	2	0.09022
GO:0050996	positive regulation of lipid catabolic process	16	0.09051
GO:0120009	intermembrane lipid transfer	38	0.09069
GO:0048672	positive regulation of collateral sprouting	9	0.09073
GO:0030517	negative regulation of axon extension	36	0.09087
GO:0021527	spinal cord association neuron differentiation	2	0.09088
GO:0007084	mitotic nuclear envelope reassembly	8	0.09093
GO:0001842	neural fold formation	5	0.09100
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	16	0.09119
GO:0048341	paraxial mesoderm formation	5	0.09126
GO:0070831	basement membrane assembly	11	0.09127
GO:0006161	deoxyguanosine catabolic process	2	0.09173
GO:0006147	guanine catabolic process	2	0.09173
GO:0048741	skeletal muscle fiber development	23	0.09180
GO:0009134	nucleoside diphosphate catabolic process	11	0.09195
GO:0015914	phospholipid transport	70	0.09221
GO:2000279	negative regulation of DNA biosynthetic process	30	0.09229
GO:0072126	positive regulation of glomerular mesangial cell proliferation	6	0.09233
GO:0010891	negative regulation of sequestering of triglyceride	6	0.09237
GO:1903575	cornified envelope assembly	4	0.09250
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	412	0.09258
GO:0045668	negative regulation of osteoblast differentiation	31	0.09261
GO:0051385	response to mineralocorticoid	23	0.09282
GO:1901741	positive regulation of myoblast fusion	12	0.09282
GO:0150064	vertebrate eye-specific patterning	2	0.09283
GO:0046654	tetrahydrofolate biosynthetic process	7	0.09293
GO:0006450	regulation of translational fidelity	17	0.09297
GO:0043086	negative regulation of catalytic activity	496	0.09298
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	2	0.09311
GO:0006082	organic acid metabolic process	702	0.09321
GO:0001920	negative regulation of receptor recycling	3	0.09324
GO:0046390	ribose phosphate biosynthetic process	154	0.09335
GO:0042704	uterine wall breakdown	2	0.09350
GO:0031643	positive regulation of myelination	11	0.09353
GO:0032962	positive regulation of inositol trisphosphate biosynthetic process	4	0.09356
GO:0001956	positive regulation of neurotransmitter secretion	11	0.09359
GO:2000147	positive regulation of cell motility	410	0.09369
GO:2000670	positive regulation of dendritic cell apoptotic process	3	0.09391
GO:0006700	C21-steroid hormone biosynthetic process	13	0.09396
GO:0010266	response to vitamin B1	2	0.09398
GO:0051593	response to folic acid	6	0.09405
GO:0009611	response to wounding	385	0.09409
GO:0042100	B cell proliferation	47	0.09417
GO:0051013	microtubule severing	10	0.09428
GO:0001656	metanephros development	62	0.09446
GO:0033085	negative regulation of T cell differentiation in thymus	8	0.09454
GO:0030513	positive regulation of BMP signaling pathway	28	0.09482
GO:0046600	negative regulation of centriole replication	7	0.09505
GO:0007249	I-kappaB kinase/NF-kappaB signaling	247	0.09511
GO:0021522	spinal cord motor neuron differentiation	15	0.09555
GO:0034140	negative regulation of toll-like receptor 3 signaling pathway	3	0.09556
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	3	0.09558
GO:0048678	response to axon injury	61	0.09570
GO:0062043	positive regulation of cardiac epithelial to mesenchymal transition	7	0.09570
GO:0016070	RNA metabolic process	3658	0.09570
GO:0072070	loop of Henle development	9	0.09572
GO:0072017	distal tubule development	6	0.09574
GO:0006664	glycolipid metabolic process	82	0.09578
GO:0015837	amine transport	41	0.09594
GO:0099560	synaptic membrane adhesion	16	0.09605
GO:0060487	lung epithelial cell differentiation	18	0.09608
GO:0060644	mammary gland epithelial cell differentiation	14	0.09618
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	15	0.09621
GO:0030324	lung development	131	0.09640
GO:0070370	cellular heat acclimation	5	0.09692
GO:1905601	negative regulation of receptor-mediated endocytosis involved in cholesterol transport	2	0.09702
GO:0032805	positive regulation of low-density lipoprotein particle receptor catabolic process	2	0.09702
GO:2000272	negative regulation of signaling receptor activity	30	0.09712
GO:0031591	wybutosine biosynthetic process	4	0.09712
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	102	0.09713
GO:0002329	pre-B cell differentiation	4	0.09730
GO:0070842	aggresome assembly	6	0.09750
GO:0044313	protein K6-linked deubiquitination	3	0.09756
GO:0034378	chylomicron assembly	3	0.09763
GO:0035166	post-embryonic hemopoiesis	5	0.09773
GO:0014063	negative regulation of serotonin secretion	2	0.09842
GO:0099173	postsynapse organization	113	0.09842
GO:0043129	surfactant homeostasis	13	0.09848
GO:0050832	defense response to fungus	21	0.09855
GO:0032494	response to peptidoglycan	9	0.09856
GO:1904878	negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel	2	0.09857
GO:0060988	lipid tube assembly	2	0.09857
GO:0061097	regulation of protein tyrosine kinase activity	67	0.09875
GO:0008285	negative regulation of cell population proliferation	503	0.09898
GO:0060539	diaphragm development	5	0.09900
GO:0000712	resolution of meiotic recombination intermediates	12	0.09911
GO:0021762	substantia nigra development	36	0.09917
GO:0045728	respiratory burst after phagocytosis	4	0.09939
GO:0060039	pericardium development	12	0.09940
GO:0050922	negative regulation of chemotaxis	40	0.09941
GO:2000627	positive regulation of miRNA catabolic process	3	0.09947
GO:0006907	pinocytosis	18	0.09947
GO:0035725	sodium ion transmembrane transport	99	0.09962
GO:0051604	protein maturation	223	0.09977
GO:0046888	negative regulation of hormone secretion	35	0.09990
GO:1904273	L-alanine import across plasma membrane	3	0.09991
GO:0097492	sympathetic neuron axon guidance	3	0.10005
GO:0060585	positive regulation of prostaglandin-endoperoxide synthase activity	3	0.10005
GO:0003357	noradrenergic neuron differentiation	5	0.10006
GO:0050807	regulation of synapse organization	133	0.10031
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	93	0.10032
GO:2000781	positive regulation of double-strand break repair	37	0.10034
GO:0030534	adult behavior	77	0.10035
GO:0038162	erythropoietin-mediated signaling pathway	2	0.10045
GO:0046688	response to copper ion	27	0.10049
GO:0090287	regulation of cellular response to growth factor stimulus	208	0.10054
GO:0006241	CTP biosynthetic process	12	0.10064
GO:1900138	negative regulation of phospholipase A2 activity	4	0.10080
GO:0033031	positive regulation of neutrophil apoptotic process	4	0.10080
GO:0045541	negative regulation of cholesterol biosynthetic process	4	0.10105
GO:0035924	cellular response to vascular endothelial growth factor stimulus	49	0.10113
GO:0045663	positive regulation of myoblast differentiation	15	0.10145
GO:0043525	positive regulation of neuron apoptotic process	39	0.10169
GO:0042446	hormone biosynthetic process	40	0.10189
GO:0045730	respiratory burst	24	0.10193
GO:0035584	calcium-mediated signaling using intracellular calcium source	17	0.10196
GO:1900121	negative regulation of receptor binding	8	0.10207
GO:2000341	regulation of chemokine (C-X-C motif) ligand 2 production	13	0.10228
GO:0045650	negative regulation of macrophage differentiation	3	0.10244
GO:0036152	phosphatidylethanolamine acyl-chain remodeling	11	0.10250
GO:0046578	regulation of Ras protein signal transduction	141	0.10252
GO:0006029	proteoglycan metabolic process	53	0.10256
GO:1903546	protein localization to photoreceptor outer segment	5	0.10259
GO:0051289	protein homotetramerization	42	0.10273
GO:0043553	negative regulation of phosphatidylinositol 3-kinase activity	4	0.10273
GO:0019060	intracellular transport of viral protein in host cell	2	0.10292
GO:0043001	Golgi to plasma membrane protein transport	36	0.10293
GO:0032465	regulation of cytokinesis	72	0.10312
GO:0030516	regulation of axon extension	75	0.10316
GO:0071387	cellular response to cortisol stimulus	2	0.10375
GO:0031952	regulation of protein autophosphorylation	36	0.10389
GO:0030307	positive regulation of cell growth	122	0.10409
GO:0031077	post-embryonic camera-type eye development	7	0.10431
GO:0032014	positive regulation of ARF protein signal transduction	2	0.10438
GO:0006487	protein N-linked glycosylation	63	0.10442
GO:2000352	negative regulation of endothelial cell apoptotic process	17	0.10452
GO:0060996	dendritic spine development	70	0.10455
GO:0150012	positive regulation of neuron projection arborization	8	0.10471
GO:0042177	negative regulation of protein catabolic process	110	0.10493
GO:0070455	positive regulation of heme biosynthetic process	3	0.10544
GO:0016045	detection of bacterium	12	0.10578
GO:0031065	positive regulation of histone deacetylation	20	0.10620
GO:0090023	positive regulation of neutrophil chemotaxis	16	0.10635
GO:0070495	negative regulation of thrombin-activated receptor signaling pathway	3	0.10644
GO:0009649	entrainment of circadian clock	29	0.10661
GO:0071461	cellular response to redox state	2	0.10661
GO:2000121	regulation of removal of superoxide radicals	6	0.10663
GO:0007586	digestion	64	0.10663
GO:0019933	cAMP-mediated signaling	26	0.10673
GO:0002638	negative regulation of immunoglobulin production	6	0.10677
GO:0002023	reduction of food intake in response to dietary excess	2	0.10682
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	27	0.10701
GO:0034123	positive regulation of toll-like receptor signaling pathway	23	0.10710
GO:0001921	positive regulation of receptor recycling	10	0.10717
GO:0003149	membranous septum morphogenesis	6	0.10750
GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate	4	0.10759
GO:0019303	D-ribose catabolic process	2	0.10768
GO:0060056	mammary gland involution	7	0.10783
GO:0045200	establishment of neuroblast polarity	3	0.10812
GO:0051255	spindle midzone assembly	8	0.10814
GO:2000587	negative regulation of platelet-derived growth factor receptor-beta signaling pathway	3	0.10835
GO:0140331	aminophospholipid translocation	6	0.10887
GO:0034392	negative regulation of smooth muscle cell apoptotic process	6	0.10909
GO:0045590	negative regulation of regulatory T cell differentiation	2	0.10925
GO:0021681	cerebellar granular layer development	10	0.10926
GO:0034975	protein folding in endoplasmic reticulum	10	0.10937
GO:0060452	positive regulation of cardiac muscle contraction	4	0.10962
GO:1901031	regulation of response to reactive oxygen species	29	0.10967
GO:0046777	protein autophosphorylation	183	0.10977
GO:0007411	axon guidance	151	0.10984
GO:0002091	negative regulation of receptor internalization	12	0.10998
GO:2000020	positive regulation of male gonad development	4	0.11028
GO:0008347	glial cell migration	38	0.11087
GO:0010332	response to gamma radiation	51	0.11136
GO:0006796	phosphate-containing compound metabolic process	2185	0.11145
GO:0002260	lymphocyte homeostasis	47	0.11165
GO:0043542	endothelial cell migration	171	0.11186
GO:0030311	poly-N-acetyllactosamine biosynthetic process	7	0.11207
GO:0014002	astrocyte development	25	0.11210
GO:0097325	melanocyte proliferation	2	0.11217
GO:0010710	regulation of collagen catabolic process	4	0.11220
GO:0002009	morphogenesis of an epithelium	408	0.11224
GO:0045664	regulation of neuron differentiation	122	0.11226
GO:0035794	positive regulation of mitochondrial membrane permeability	44	0.11231
GO:0006986	response to unfolded protein	128	0.11237
GO:1905451	positive regulation of Fc-gamma receptor signaling pathway involved in phagocytosis	3	0.11252
GO:1902624	positive regulation of neutrophil migration	22	0.11260
GO:1903597	negative regulation of gap junction assembly	2	0.11262
GO:0060177	regulation of angiotensin metabolic process	2	0.11262
GO:0034514	mitochondrial unfolded protein response	2	0.11273
GO:0045061	thymic T cell selection	10	0.11296
GO:0006883	cellular sodium ion homeostasis	10	0.11300
GO:0010875	positive regulation of cholesterol efflux	19	0.11319
GO:0048743	positive regulation of skeletal muscle fiber development	2	0.11323
GO:0045671	negative regulation of osteoclast differentiation	21	0.11323
GO:0007269	neurotransmitter secretion	94	0.11325
GO:0032268	regulation of cellular protein metabolic process	1787	0.11328
GO:0010818	T cell chemotaxis	17	0.11331
GO:0048488	synaptic vesicle endocytosis	48	0.11344
GO:0140468	HRI-mediated signaling	3	0.11345
GO:0046641	positive regulation of alpha-beta T cell proliferation	12	0.11370
GO:0043551	regulation of phosphatidylinositol 3-kinase activity	38	0.11381
GO:0006751	glutathione catabolic process	3	0.11389
GO:0051712	positive regulation of killing of cells of other organism	4	0.11396
GO:0010632	regulation of epithelial cell migration	185	0.11414
GO:0071393	cellular response to progesterone stimulus	4	0.11441
GO:0006703	estrogen biosynthetic process	7	0.11470
GO:0006936	muscle contraction	188	0.11491
GO:0060591	chondroblast differentiation	3	0.11499
GO:0035622	intrahepatic bile duct development	2	0.11554
GO:0072014	proximal tubule development	4	0.11558
GO:0022408	negative regulation of cell-cell adhesion	128	0.11570
GO:0010735	positive regulation of transcription via serum response element binding	3	0.11595
GO:0090009	primitive streak formation	3	0.11595
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	26	0.11610
GO:0030207	chondroitin sulfate catabolic process	2	0.11640
GO:0030030	cell projection organization	1160	0.11643
GO:0048143	astrocyte activation	12	0.11652
GO:0045761	regulation of adenylate cyclase activity	16	0.11656
GO:2001056	positive regulation of cysteine-type endopeptidase activity	115	0.11671
GO:0035720	intraciliary anterograde transport	3	0.11707
GO:0061740	protein targeting to lysosome involved in chaperone-mediated autophagy	3	0.11744
GO:0060627	regulation of vesicle-mediated transport	376	0.11767
GO:1902808	positive regulation of cell cycle G1/S phase transition	40	0.11778
GO:0090335	regulation of brown fat cell differentiation	17	0.11794
GO:0060354	negative regulation of cell adhesion molecule production	4	0.11797
GO:0051592	response to calcium ion	92	0.11822
GO:0014732	skeletal muscle atrophy	3	0.11834
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	90	0.11843
GO:0034605	cellular response to heat	59	0.11850
GO:0002327	immature B cell differentiation	10	0.11866
GO:0032753	positive regulation of interleukin-4 production	13	0.11887
GO:0007140	male meiotic nuclear division	24	0.11890
GO:2001303	lipoxin A4 biosynthetic process	2	0.11894
GO:0034440	lipid oxidation	94	0.11911
GO:0042311	vasodilation	27	0.11915
GO:0034220	ion transmembrane transport	808	0.11919
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	77	0.11951
GO:0034418	urate biosynthetic process	2	0.11958
GO:0006148	inosine catabolic process	2	0.11958
GO:0006149	deoxyinosine catabolic process	2	0.11958
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	11	0.11961
GO:0048821	erythrocyte development	27	0.11965
GO:1902527	positive regulation of protein monoubiquitination	5	0.11980
GO:0007020	microtubule nucleation	37	0.11981
GO:0045348	positive regulation of MHC class II biosynthetic process	7	0.12008
GO:0009268	response to pH	24	0.12029
GO:0032269	negative regulation of cellular protein metabolic process	728	0.12041
GO:0019058	viral life cycle	264	0.12042
GO:0048729	tissue morphogenesis	469	0.12065
GO:0000278	mitotic cell cycle	759	0.12079
GO:0090402	oncogene-induced cell senescence	3	0.12084
GO:0023052	signaling	3808	0.12111
GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	55	0.12114
GO:0031110	regulation of microtubule polymerization or depolymerization	75	0.12135
GO:0035313	wound healing, spreading of epidermal cells	17	0.12170
GO:0071168	protein localization to chromatin	29	0.12173
GO:2000321	positive regulation of T-helper 17 cell differentiation	4	0.12174
GO:0001916	positive regulation of T cell mediated cytotoxicity	15	0.12187
GO:0007098	centrosome cycle	117	0.12191
GO:0110076	negative regulation of ferroptosis	2	0.12193
GO:0035635	entry of bacterium into host cell	9	0.12222
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	8	0.12232
GO:0032804	negative regulation of low-density lipoprotein particle receptor catabolic process	2	0.12247
GO:0032902	nerve growth factor production	2	0.12247
GO:0030574	collagen catabolic process	25	0.12263
GO:0051016	barbed-end actin filament capping	24	0.12270
GO:0051168	nuclear export	137	0.12297
GO:0072144	glomerular mesangial cell development	4	0.12298
GO:0070372	regulation of ERK1 and ERK2 cascade	192	0.12301
GO:0051142	positive regulation of NK T cell proliferation	2	0.12330
GO:0090307	mitotic spindle assembly	62	0.12336
GO:0002281	macrophage activation involved in immune response	13	0.12336
GO:1901877	negative regulation of calcium ion binding	2	0.12354
GO:0008203	cholesterol metabolic process	98	0.12360
GO:1903432	regulation of TORC1 signaling	38	0.12363
GO:0002863	positive regulation of inflammatory response to antigenic stimulus	6	0.12385
GO:0015966	diadenosine tetraphosphate biosynthetic process	2	0.12396
GO:0002276	basophil activation involved in immune response	2	0.12396
GO:0045070	positive regulation of viral genome replication	29	0.12417
GO:0032966	negative regulation of collagen biosynthetic process	6	0.12419
GO:0006641	triglyceride metabolic process	64	0.12421
GO:0030258	lipid modification	210	0.12451
GO:0060135	maternal process involved in female pregnancy	43	0.12486
GO:1905349	ciliary transition zone assembly	2	0.12504
GO:0097711	ciliary basal body-plasma membrane docking	2	0.12504
GO:0061024	membrane organization	602	0.12534
GO:0010719	negative regulation of epithelial to mesenchymal transition	27	0.12543
GO:0071716	leukotriene transport	6	0.12555
GO:2001295	malonyl-CoA biosynthetic process	2	0.12559
GO:0045213	neurotransmitter receptor metabolic process	3	0.12585
GO:0021781	glial cell fate commitment	5	0.12586
GO:1903671	negative regulation of sprouting angiogenesis	10	0.12591
GO:0007265	Ras protein signal transduction	262	0.12593
GO:0071371	cellular response to gonadotropin stimulus	14	0.12608
GO:0090399	replicative senescence	15	0.12613
GO:0006874	cellular calcium ion homeostasis	229	0.12625
GO:1905706	regulation of mitochondrial ATP synthesis coupled proton transport	3	0.12627
GO:0034162	toll-like receptor 9 signaling pathway	14	0.12668
GO:0090656	t-circle formation	11	0.12669
GO:0033197	response to vitamin E	9	0.12684
GO:0097284	hepatocyte apoptotic process	14	0.12697
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	34	0.12717
GO:0046085	adenosine metabolic process	7	0.12732
GO:1904861	excitatory synapse assembly	16	0.12743
GO:0150111	regulation of transepithelial transport	3	0.12749
GO:0051918	negative regulation of fibrinolysis	5	0.12749
GO:0140374	antiviral innate immune response	16	0.12781
GO:0034116	positive regulation of heterotypic cell-cell adhesion	7	0.12814
GO:1905516	positive regulation of fertilization	3	0.12852
GO:0033280	response to vitamin D	25	0.12862
GO:0042574	retinal metabolic process	12	0.12875
GO:0021873	forebrain neuroblast division	3	0.12885
GO:0048870	cell motility	1160	0.12893
GO:0010811	positive regulation of cell-substrate adhesion	98	0.12902
GO:0038163	thrombopoietin-mediated signaling pathway	4	0.12905
