GO.ID	Term	Annotated	Raw.P.Value
GO:0071409	cellular response to cycloheximide	3	0.15724
GO:0051058	negative regulation of small GTPase mediated signal transduction	50	0.15731
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	15	0.15732
GO:0070424	regulation of nucleotide-binding oligomerization domain containing signaling pathway	12	0.15744
GO:2000661	positive regulation of interleukin-1-mediated signaling pathway	1	0.15750
GO:2000813	negative regulation of barbed-end actin filament capping	3	0.15751
GO:1901725	regulation of histone deacetylase activity	9	0.15766
GO:0051258	protein polymerization	241	0.15769
GO:1901897	regulation of relaxation of cardiac muscle	2	0.15770
GO:0098705	copper ion import across plasma membrane	1	0.15775
GO:0060174	limb bud formation	7	0.15778
GO:0032825	positive regulation of natural killer cell differentiation	7	0.15782
GO:0032966	negative regulation of collagen biosynthetic process	6	0.15805
GO:1904179	positive regulation of adipose tissue development	3	0.15815
GO:1905332	positive regulation of morphogenesis of an epithelium	25	0.15831
GO:1905772	positive regulation of mesodermal cell differentiation	1	0.15836
GO:0060371	regulation of atrial cardiac muscle cell membrane depolarization	1	0.15836
GO:0060156	milk ejection reflex	1	0.15836
GO:0003294	atrial ventricular junction remodeling	1	0.15836
GO:0032277	negative regulation of gonadotropin secretion	3	0.15837
GO:0002115	store-operated calcium entry	15	0.15841
GO:1904906	positive regulation of endothelial cell-matrix adhesion via fibronectin	5	0.15847
GO:0022614	membrane to membrane docking	5	0.15858
GO:1905203	regulation of connective tissue replacement	6	0.15863
GO:0010755	regulation of plasminogen activation	9	0.15863
GO:0014883	transition between fast and slow fiber	4	0.15864
GO:1905144	response to acetylcholine	18	0.15865
GO:0003207	cardiac chamber formation	5	0.15868
GO:0006204	IMP catabolic process	4	0.15870
GO:1905871	regulation of protein localization to cell leading edge	2	0.15872
GO:0097018	renal albumin absorption	2	0.15872
GO:0003228	atrial cardiac muscle tissue development	3	0.15872
GO:2000670	positive regulation of dendritic cell apoptotic process	3	0.15877
GO:2001190	positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen prese...	3	0.15877
GO:0034115	negative regulation of heterotypic cell-cell adhesion	7	0.15881
GO:2000097	regulation of smooth muscle cell-matrix adhesion	4	0.15883
GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	10	0.15889
GO:0014843	growth factor dependent regulation of skeletal muscle satellite cell proliferation	1	0.15897
GO:0042660	positive regulation of cell fate specification	1	0.15897
GO:1902748	positive regulation of lens fiber cell differentiation	1	0.15897
GO:0019637	organophosphate metabolic process	727	0.15907
GO:0086016	AV node cell action potential	3	0.15908
GO:1903723	negative regulation of centriole elongation	2	0.15926
GO:1905828	regulation of prostaglandin catabolic process	1	0.15954
GO:0008611	ether lipid biosynthetic process	11	0.15961
GO:1903518	positive regulation of single strand break repair	2	0.15962
GO:0061002	negative regulation of dendritic spine morphogenesis	6	0.15963
GO:0031114	regulation of microtubule depolymerization	28	0.15965
GO:0006590	thyroid hormone generation	14	0.15967
GO:0036148	phosphatidylglycerol acyl-chain remodeling	8	0.15998
GO:1901953	positive regulation of anterograde dense core granule transport	1	0.16031
GO:0071320	cellular response to cAMP	38	0.16041
GO:0045639	positive regulation of myeloid cell differentiation	69	0.16054
GO:0033628	regulation of cell adhesion mediated by integrin	37	0.16084
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	6	0.16085
GO:0042711	maternal behavior	7	0.16113
GO:0000266	mitochondrial fission	35	0.16118
GO:0051915	induction of synaptic plasticity by chemical substance	1	0.16128
GO:0021700	developmental maturation	184	0.16129
GO:0030277	maintenance of gastrointestinal epithelium	13	0.16148
GO:0046847	filopodium assembly	51	0.16148
GO:0034379	very-low-density lipoprotein particle assembly	7	0.16166
GO:0048672	positive regulation of collateral sprouting	9	0.16171
GO:0002089	lens morphogenesis in camera-type eye	17	0.16174
GO:0046059	dAMP catabolic process	3	0.16180
GO:0006157	deoxyadenosine catabolic process	3	0.16180
GO:1902227	negative regulation of macrophage colony-stimulating factor signaling pathway	2	0.16180
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	15	0.16183
GO:0048589	developmental growth	452	0.16187
GO:0043001	Golgi to plasma membrane protein transport	36	0.16189
GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	9	0.16190
GO:0005975	carbohydrate metabolic process	442	0.16192
GO:2000393	negative regulation of lamellipodium morphogenesis	2	0.16195
GO:0033058	directional locomotion	2	0.16195
GO:0003151	outflow tract morphogenesis	54	0.16196
GO:0071679	commissural neuron axon guidance	10	0.16201
GO:1904200	iodide transmembrane transport	2	0.16217
GO:0006569	tryptophan catabolic process	4	0.16227
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	13	0.16240
GO:0072038	mesenchymal stem cell maintenance involved in nephron morphogenesis	3	0.16243
GO:0097168	mesenchymal stem cell proliferation	5	0.16243
GO:0030032	lamellipodium assembly	60	0.16266
GO:0035905	ascending aorta development	5	0.16269
GO:1900120	regulation of receptor binding	16	0.16272
GO:0097212	lysosomal membrane organization	3	0.16274
GO:2000586	regulation of platelet-derived growth factor receptor-beta signaling pathway	7	0.16275
GO:0010758	regulation of macrophage chemotaxis	18	0.16276
GO:0090370	negative regulation of cholesterol efflux	4	0.16276
GO:0035906	descending aorta development	1	0.16279
GO:1905676	positive regulation of adaptive immune memory response	1	0.16289
GO:0043128	positive regulation of 1-phosphatidylinositol 4-kinase activity	1	0.16289
GO:0035783	CD4-positive, alpha-beta T cell costimulation	1	0.16289
GO:0034238	macrophage fusion	3	0.16289
GO:0035507	regulation of myosin-light-chain-phosphatase activity	5	0.16295
GO:0032233	positive regulation of actin filament bundle assembly	54	0.16298
GO:0072010	glomerular epithelium development	19	0.16304
GO:1902038	positive regulation of hematopoietic stem cell differentiation	1	0.16310
GO:0010035	response to inorganic substance	376	0.16318
GO:0001315	age-dependent response to reactive oxygen species	1	0.16320
GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	1	0.16320
GO:0003069	acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure	1	0.16320
GO:0048773	erythrophore differentiation	1	0.16320
GO:0002159	desmosome assembly	4	0.16323
GO:0006740	NADPH regeneration	15	0.16324
GO:0010918	positive regulation of mitochondrial membrane potential	10	0.16330
GO:0097010	eukaryotic translation initiation factor 4F complex assembly	3	0.16337
GO:0046449	creatinine metabolic process	1	0.16341
GO:0061837	neuropeptide processing	1	0.16341
GO:0090084	negative regulation of inclusion body assembly	10	0.16347
GO:0002581	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	2	0.16362
GO:1904220	regulation of serine C-palmitoyltransferase activity	4	0.16368
GO:0051454	intracellular pH elevation	4	0.16370
GO:0035377	transepithelial water transport	3	0.16378
GO:0045591	positive regulation of regulatory T cell differentiation	14	0.16379
GO:0051041	positive regulation of calcium-independent cell-cell adhesion	1	0.16383
GO:1900450	negative regulation of glutamate receptor signaling pathway	1	0.16383
GO:0110091	negative regulation of hippocampal neuron apoptotic process	1	0.16383
GO:0050902	leukocyte adhesive activation	1	0.16383
GO:0002320	lymphoid progenitor cell differentiation	17	0.16392
GO:0007159	leukocyte cell-cell adhesion	240	0.16393
GO:0070150	mitochondrial glycyl-tRNA aminoacylation	1	0.16398
GO:0043374	CD8-positive, alpha-beta T cell differentiation	6	0.16405
GO:0006119	oxidative phosphorylation	129	0.16408
GO:0030903	notochord development	10	0.16412
GO:0070779	D-aspartate import across plasma membrane	2	0.16416
GO:0120169	detection of cold stimulus involved in thermoception	1	0.16425
GO:0099505	regulation of presynaptic membrane potential	1	0.16425
GO:0060080	inhibitory postsynaptic potential	6	0.16426
GO:0050772	positive regulation of axonogenesis	63	0.16438
GO:0090144	mitochondrial nucleoid organization	1	0.16440
GO:1903288	positive regulation of potassium ion import across plasma membrane	6	0.16441
GO:0000320	re-entry into mitotic cell cycle	3	0.16441
GO:0060474	positive regulation of flagellated sperm motility involved in capacitation	1	0.16445
GO:0021766	hippocampus development	53	0.16451
GO:0008037	cell recognition	82	0.16464
GO:0090188	negative regulation of pancreatic juice secretion	4	0.16475
GO:0033343	positive regulation of collagen binding	1	0.16477
GO:0051971	positive regulation of transmission of nerve impulse	2	0.16477
GO:0006971	hypotonic response	10	0.16479
GO:2000696	regulation of epithelial cell differentiation involved in kidney development	13	0.16480
GO:0090026	positive regulation of monocyte chemotaxis	11	0.16482
GO:0060059	embryonic retina morphogenesis in camera-type eye	4	0.16490
GO:0097296	activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	3	0.16496
GO:0006196	AMP catabolic process	4	0.16496
GO:1902380	positive regulation of endoribonuclease activity	1	0.16498
GO:0001961	positive regulation of cytokine-mediated signaling pathway	41	0.16504
GO:0060562	epithelial tube morphogenesis	247	0.16511
GO:0030073	insulin secretion	118	0.16521
GO:0003289	atrial septum primum morphogenesis	4	0.16522
GO:0032836	glomerular basement membrane development	7	0.16524
GO:0140018	regulation of cytoplasmic translational fidelity	1	0.16524
GO:0006419	alanyl-tRNA aminoacylation	2	0.16524
GO:0043112	receptor metabolic process	125	0.16526
GO:0045664	regulation of neuron differentiation	122	0.16529
GO:1904178	negative regulation of adipose tissue development	1	0.16540
GO:0046373	L-arabinose metabolic process	1	0.16545
GO:0036336	dendritic cell migration	15	0.16551
GO:0046368	GDP-L-fucose metabolic process	4	0.16551
GO:0033578	protein glycosylation in Golgi	4	0.16551
GO:0051951	positive regulation of glutamate uptake involved in transmission of nerve impulse	1	0.16571
GO:0150103	reactive gliosis	1	0.16571
GO:1901979	regulation of inward rectifier potassium channel activity	4	0.16572
GO:0046226	coumarin catabolic process	2	0.16579
GO:1903573	negative regulation of response to endoplasmic reticulum stress	43	0.16585
GO:0003365	establishment of cell polarity involved in ameboidal cell migration	3	0.16587
GO:0010522	regulation of calcium ion transport into cytosol	58	0.16598
GO:0016269	O-glycan processing, core 3	1	0.16598
GO:0032938	negative regulation of translation in response to oxidative stress	1	0.16614
GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	5	0.16622
GO:0009143	nucleoside triphosphate catabolic process	11	0.16623
GO:1902905	positive regulation of supramolecular fiber organization	171	0.16624
GO:2000779	regulation of double-strand break repair	76	0.16629
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	27	0.16635
GO:0006843	mitochondrial citrate transmembrane transport	1	0.16640
GO:1902215	negative regulation of interleukin-4-mediated signaling pathway	1	0.16656
GO:1902233	negative regulation of positive thymic T cell selection	1	0.16656
GO:1902206	negative regulation of interleukin-2-mediated signaling pathway	1	0.16656
GO:0032409	regulation of transporter activity	173	0.16662
GO:0021693	cerebellar Purkinje cell layer structural organization	2	0.16668
GO:0006000	fructose metabolic process	9	0.16682
GO:0001776	leukocyte homeostasis	66	0.16685
GO:0070951	regulation of neutrophil mediated killing of gram-negative bacterium	2	0.16688
GO:0021954	central nervous system neuron development	58	0.16692
GO:1903008	organelle disassembly	110	0.16696
GO:0000002	mitochondrial genome maintenance	22	0.16697
GO:1904679	myo-inositol import across plasma membrane	1	0.16703
GO:0042700	luteinizing hormone signaling pathway	1	0.16709
GO:0010469	regulation of signaling receptor activity	88	0.16713
GO:0045813	positive regulation of Wnt signaling pathway, calcium modulating pathway	1	0.16719
GO:1905607	negative regulation of presynapse assembly	1	0.16719
GO:1904723	negative regulation of Wnt-Frizzled-LRP5/6 complex assembly	1	0.16719
GO:1901296	negative regulation of canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment	1	0.16719
GO:0042662	negative regulation of mesodermal cell fate specification	1	0.16719
GO:0042663	regulation of endodermal cell fate specification	1	0.16719
GO:0033674	positive regulation of kinase activity	356	0.16720
GO:1904958	positive regulation of midbrain dopaminergic neuron differentiation	3	0.16720
GO:0140074	cardiac endothelial to mesenchymal transition	1	0.16735
GO:0003350	pulmonary myocardium development	1	0.16735
GO:1903078	positive regulation of protein localization to plasma membrane	48	0.16751
GO:1901310	positive regulation of sterol regulatory element binding protein cleavage	1	0.16762
GO:0045797	positive regulation of intestinal cholesterol absorption	1	0.16762
GO:0003345	proepicardium cell migration involved in pericardium morphogenesis	1	0.16772
GO:0061043	regulation of vascular wound healing	8	0.16774
GO:0045040	protein insertion into mitochondrial outer membrane	5	0.16778
GO:1903408	positive regulation of sodium:potassium-exchanging ATPase activity	2	0.16781
GO:2000349	negative regulation of CD40 signaling pathway	1	0.16783
GO:0034148	negative regulation of toll-like receptor 5 signaling pathway	1	0.16783
GO:0090291	negative regulation of osteoclast proliferation	1	0.16783
GO:0070429	negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	1	0.16783
GO:0002677	negative regulation of chronic inflammatory response	1	0.16783
GO:0072573	tolerance induction to lipopolysaccharide	1	0.16783
GO:0072666	establishment of protein localization to vacuole	42	0.16784
GO:0032984	protein-containing complex disassembly	195	0.16798
GO:0038110	interleukin-2-mediated signaling pathway	3	0.16798
GO:0045626	negative regulation of T-helper 1 cell differentiation	2	0.16803
GO:0050768	negative regulation of neurogenesis	97	0.16808
GO:0051289	protein homotetramerization	42	0.16809
GO:1900054	positive regulation of retinoic acid biosynthetic process	1	0.16810
GO:0060431	primary lung bud formation	3	0.16810
GO:0007077	mitotic nuclear envelope disassembly	7	0.16810
GO:0036101	leukotriene B4 catabolic process	3	0.16813
GO:0042361	menaquinone catabolic process	3	0.16813
GO:0042376	phylloquinone catabolic process	3	0.16813
GO:0042377	vitamin K catabolic process	3	0.16813
GO:0051656	establishment of organelle localization	314	0.16823
GO:0095500	acetylcholine receptor signaling pathway	15	0.16827
GO:0003014	renal system process	70	0.16861
GO:0072679	thymocyte migration	2	0.16868
GO:0032930	positive regulation of superoxide anion generation	12	0.16873
GO:0042167	heme catabolic process	7	0.16875
GO:0090162	establishment of epithelial cell polarity	29	0.16882
GO:0097154	GABAergic neuron differentiation	6	0.16886
GO:1902480	protein localization to mitotic spindle	1	0.16889
GO:0050864	regulation of B cell activation	85	0.16894
GO:0000578	embryonic axis specification	23	0.16896
GO:0000738	DNA catabolic process, exonucleolytic	3	0.16896
GO:0033504	floor plate development	5	0.16917
GO:0048703	embryonic viscerocranium morphogenesis	8	0.16928
GO:0035278	miRNA mediated inhibition of translation	15	0.16947
GO:0001992	regulation of systemic arterial blood pressure by vasopressin	1	0.16948
GO:0060455	negative regulation of gastric acid secretion	1	0.16948
GO:0070316	regulation of G0 to G1 transition	10	0.16951
GO:1901841	regulation of high voltage-gated calcium channel activity	10	0.16952
GO:1903762	positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action poten...	2	0.16962
GO:0003062	regulation of heart rate by chemical signal	5	0.16962
GO:0002237	response to molecule of bacterial origin	222	0.16973
GO:0010186	positive regulation of cellular defense response	1	0.16975
GO:0120042	negative regulation of macrophage proliferation	1	0.16975
GO:0150142	positive regulation of CD86 production	1	0.16975
GO:0150145	positive regulation of CD80 production	1	0.16975
GO:0001910	regulation of leukocyte mediated cytotoxicity	40	0.16993
GO:0043534	blood vessel endothelial cell migration	87	0.16995
GO:0061485	memory T cell proliferation	1	0.16996
GO:0070889	platelet alpha granule organization	1	0.17007
GO:0060598	dichotomous subdivision of terminal units involved in mammary gland duct morphogenesis	1	0.17013
GO:2000765	regulation of cytoplasmic translation	18	0.17013
GO:0072683	T cell extravasation	9	0.17020
GO:0150115	cell-substrate junction organization	90	0.17025
GO:1902228	positive regulation of macrophage colony-stimulating factor signaling pathway	1	0.17029
GO:0060611	mammary gland fat development	1	0.17029
GO:0051461	positive regulation of corticotropin secretion	1	0.17039
GO:1903900	regulation of viral life cycle	128	0.17064
GO:0031503	protein-containing complex localization	181	0.17068
GO:0014737	positive regulation of muscle atrophy	1	0.17077
GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	4	0.17086
GO:0070267	oncosis	1	0.17093
GO:0110026	regulation of DNA strand resection involved in replication fork processing	1	0.17099
GO:0021687	cerebellar molecular layer morphogenesis	2	0.17099
GO:0032816	positive regulation of natural killer cell activation	17	0.17122
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	8	0.17130
GO:0070925	organelle assembly	755	0.17130
GO:2000697	negative regulation of epithelial cell differentiation involved in kidney development	4	0.17148
GO:2001258	negative regulation of cation channel activity	28	0.17151
GO:0034146	toll-like receptor 5 signaling pathway	2	0.17169
GO:0090103	cochlea morphogenesis	11	0.17174
GO:0086013	membrane repolarization during cardiac muscle cell action potential	13	0.17178
GO:0090207	regulation of triglyceride metabolic process	26	0.17185
GO:0061073	ciliary body morphogenesis	3	0.17203
GO:1904491	protein localization to ciliary transition zone	8	0.17207
GO:0038179	neurotrophin signaling pathway	28	0.17216
GO:0099551	trans-synaptic signaling by neuropeptide, modulating synaptic transmission	1	0.17223
GO:0014075	response to amine	28	0.17235
GO:0035265	organ growth	108	0.17236
GO:2000490	negative regulation of hepatic stellate cell activation	2	0.17236
GO:0034340	response to type I interferon	58	0.17244
GO:1901526	positive regulation of mitophagy	5	0.17251
GO:0010819	regulation of T cell chemotaxis	11	0.17253
GO:0018242	protein O-linked glycosylation via serine	7	0.17259
GO:0021940	positive regulation of cerebellar granule cell precursor proliferation	4	0.17273
GO:0015014	heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	5	0.17275
GO:0007356	thorax and anterior abdomen determination	1	0.17277
GO:2001076	positive regulation of metanephric ureteric bud development	1	0.17277
GO:0035751	regulation of lysosomal lumen pH	14	0.17289
GO:0008615	pyridoxine biosynthetic process	2	0.17290
GO:2001304	lipoxin B4 metabolic process	1	0.17293
GO:0008016	regulation of heart contraction	110	0.17316
GO:0055048	anastral spindle assembly	1	0.17320
GO:1902365	positive regulation of protein localization to spindle pole body	1	0.17320
GO:1902846	positive regulation of mitotic spindle elongation	1	0.17320
GO:0033032	regulation of myeloid cell apoptotic process	20	0.17329
GO:0010917	negative regulation of mitochondrial membrane potential	9	0.17333
GO:0003278	apoptotic process involved in heart morphogenesis	4	0.17338
GO:0071345	cellular response to cytokine stimulus	578	0.17338
GO:0009682	induced systemic resistance	1	0.17342
GO:0034158	toll-like receptor 8 signaling pathway	3	0.17343
GO:0002238	response to molecule of fungal origin	3	0.17343
GO:2000338	regulation of chemokine (C-X-C motif) ligand 1 production	4	0.17343
GO:0002041	intussusceptive angiogenesis	1	0.17348
GO:1904352	positive regulation of protein catabolic process in the vacuole	5	0.17351
GO:0051893	regulation of focal adhesion assembly	56	0.17353
GO:0008050	female courtship behavior	2	0.17359
GO:0043585	nose morphogenesis	3	0.17363
GO:1902307	positive regulation of sodium ion transmembrane transport	15	0.17374
GO:0098924	retrograde trans-synaptic signaling by nitric oxide	2	0.17375
GO:0001953	negative regulation of cell-matrix adhesion	31	0.17377
GO:1903494	response to dehydroepiandrosterone	1	0.17386
GO:1903496	response to 11-deoxycorticosterone	1	0.17386
GO:0072089	stem cell proliferation	47	0.17401
GO:0045004	DNA replication proofreading	2	0.17413
GO:0060688	regulation of morphogenesis of a branching structure	34	0.17430
GO:0060601	lateral sprouting from an epithelium	8	0.17432
GO:2000587	negative regulation of platelet-derived growth factor receptor-beta signaling pathway	3	0.17432
GO:0035602	fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow ...	1	0.17435
GO:0035603	fibroblast growth factor receptor signaling pathway involved in hemopoiesis	1	0.17435
GO:0035604	fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow	1	0.17435
GO:0035607	fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development	1	0.17435
GO:0021847	ventricular zone neuroblast division	1	0.17435
GO:0060595	fibroblast growth factor receptor signaling pathway involved in mammary gland specification	1	0.17435
GO:0060667	branch elongation involved in salivary gland morphogenesis	1	0.17435
GO:0060615	mammary gland bud formation	1	0.17435
GO:0060915	mesenchymal cell differentiation involved in lung development	1	0.17435
GO:2000795	negative regulation of epithelial cell proliferation involved in lung morphogenesis	1	0.17440
GO:0021740	principal sensory nucleus of trigeminal nerve development	1	0.17440
GO:0061141	lung ciliated cell differentiation	2	0.17441
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	2	0.17451
GO:0009438	methylglyoxal metabolic process	6	0.17453
GO:0019319	hexose biosynthetic process	58	0.17461
GO:0072287	metanephric distal tubule morphogenesis	1	0.17462
GO:0072237	metanephric proximal tubule development	2	0.17462
GO:0010133	proline catabolic process to glutamate	2	0.17482
GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	11	0.17500
GO:0002765	immune response-inhibiting signal transduction	3	0.17501
GO:0001808	negative regulation of type IV hypersensitivity	1	0.17506
GO:0070141	response to UV-A	10	0.17507
GO:0006557	S-adenosylmethioninamine biosynthetic process	1	0.17511
GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	5	0.17513
GO:0140300	serine import into mitochondrion	3	0.17514
GO:1904776	regulation of protein localization to cell cortex	9	0.17516
GO:1901475	pyruvate transmembrane transport	3	0.17517
GO:0003333	amino acid transmembrane transport	59	0.17525
GO:0002121	inter-male aggressive behavior	1	0.17528
GO:0010750	positive regulation of nitric oxide mediated signal transduction	3	0.17533
GO:1905408	negative regulation of creatine transmembrane transporter activity	2	0.17536
GO:0072208	metanephric smooth muscle tissue development	2	0.17536
GO:0048793	pronephros development	5	0.17544
GO:1990743	protein sialylation	5	0.17548
GO:1904894	positive regulation of receptor signaling pathway via STAT	23	0.17573
GO:0086046	membrane depolarization during SA node cell action potential	2	0.17575
GO:0019369	arachidonic acid metabolic process	36	0.17582
GO:0007113	endomitotic cell cycle	3	0.17584
GO:0038166	angiotensin-activated signaling pathway	7	0.17598
GO:0030432	peristalsis	5	0.17603
GO:0044328	canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration	1	0.17616
GO:0044329	canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion	1	0.17616
GO:0044330	canonical Wnt signaling pathway involved in positive regulation of wound healing	1	0.17616
GO:0002066	columnar/cuboidal epithelial cell development	34	0.17617
GO:0033623	regulation of integrin activation	13	0.17625
GO:0010966	regulation of phosphate transport	4	0.17628
GO:0051886	negative regulation of timing of anagen	1	0.17632
GO:1903706	regulation of hemopoiesis	258	0.17636
GO:0060358	negative regulation of leucine import	1	0.17638
GO:0070661	leukocyte proliferation	196	0.17640
GO:0072703	cellular response to methyl methanesulfonate	1	0.17643
GO:0007034	vacuolar transport	137	0.17650
GO:0009134	nucleoside diphosphate catabolic process	11	0.17654
GO:0010936	negative regulation of macrophage cytokine production	4	0.17657
GO:0090201	negative regulation of release of cytochrome c from mitochondria	17	0.17658
GO:1905355	spine apparatus assembly	1	0.17660
GO:0030889	negative regulation of B cell proliferation	9	0.17670
GO:0006662	glycerol ether metabolic process	19	0.17675
GO:0009308	amine metabolic process	84	0.17686
GO:0051541	elastin metabolic process	6	0.17689
GO:2000110	negative regulation of macrophage apoptotic process	4	0.17690
GO:0140039	cell-cell adhesion in response to extracellular stimulus	1	0.17715
GO:0060945	cardiac neuron differentiation	1	0.17715
GO:2000146	negative regulation of cell motility	208	0.17717
GO:1903588	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	4	0.17718
GO:1900135	positive regulation of renin secretion into blood stream	1	0.17720
GO:0097029	mature conventional dendritic cell differentiation	1	0.17720
GO:0070963	positive regulation of neutrophil mediated killing of gram-negative bacterium	1	0.17720
GO:0046851	negative regulation of bone remodeling	8	0.17740
GO:1904956	regulation of midbrain dopaminergic neuron differentiation	4	0.17744
GO:0021988	olfactory lobe development	22	0.17745
GO:2000080	negative regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	1	0.17748
GO:2000041	negative regulation of planar cell polarity pathway involved in axis elongation	1	0.17748
GO:0044345	stromal-epithelial cell signaling involved in prostate gland development	1	0.17748
GO:0090246	convergent extension involved in somitogenesis	1	0.17748
GO:0048251	elastic fiber assembly	8	0.17763
GO:0045786	negative regulation of cell cycle	330	0.17763
GO:0099641	anterograde axonal protein transport	7	0.17766
GO:2000279	negative regulation of DNA biosynthetic process	30	0.17772
GO:1900086	positive regulation of peptidyl-tyrosine autophosphorylation	3	0.17775
GO:0045585	positive regulation of cytotoxic T cell differentiation	2	0.17778
GO:0030392	fructosamine catabolic process	1	0.17781
GO:0030034	microvillar actin bundle assembly	1	0.17798
GO:1903818	positive regulation of voltage-gated potassium channel activity	7	0.17833
GO:1903428	positive regulation of reactive oxygen species biosynthetic process	42	0.17836
GO:0044355	clearance of foreign intracellular DNA	1	0.17837
GO:2000707	positive regulation of dense core granule biogenesis	1	0.17848
GO:0055075	potassium ion homeostasis	16	0.17851
GO:0019953	sexual reproduction	536	0.17858
GO:1903053	regulation of extracellular matrix organization	33	0.17872
GO:0006694	steroid biosynthetic process	113	0.17872
GO:2000270	negative regulation of fibroblast apoptotic process	6	0.17882
GO:0006796	phosphate-containing compound metabolic process	2185	0.17886
GO:0050999	regulation of nitric-oxide synthase activity	27	0.17888
GO:0032683	negative regulation of connective tissue growth factor production	1	0.17898
GO:1902729	negative regulation of proteoglycan biosynthetic process	1	0.17898
GO:1902730	positive regulation of proteoglycan biosynthetic process	4	0.17899
GO:1903545	cellular response to butyrate	1	0.17914
GO:0061772	xenobiotic transport across blood-nerve barrier	1	0.17914
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	30	0.17926
GO:0099171	presynaptic modulation of chemical synaptic transmission	8	0.17929
GO:2000104	negative regulation of DNA-dependent DNA replication	14	0.17931
GO:0080184	response to phenylpropanoid	1	0.17948
GO:0090141	positive regulation of mitochondrial fission	20	0.17950
GO:0050877	nervous system process	535	0.17954
GO:0044830	modulation by host of viral RNA genome replication	5	0.17964
GO:2000565	negative regulation of CD8-positive, alpha-beta T cell proliferation	1	0.17981
GO:0120158	positive regulation of collagen catabolic process	1	0.17981
GO:0046777	protein autophosphorylation	183	0.17983
GO:0072073	kidney epithelium development	101	0.17995
GO:2000721	positive regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation	1	0.17998
GO:0097195	pilomotor reflex	1	0.17998
GO:0030705	cytoskeleton-dependent intracellular transport	168	0.18011
GO:0019221	cytokine-mediated signaling pathway	319	0.18014
GO:1905039	carboxylic acid transmembrane transport	98	0.18021
GO:0006940	regulation of smooth muscle contraction	38	0.18023
GO:1903715	regulation of aerobic respiration	9	0.18026
GO:0072235	metanephric distal tubule development	2	0.18032
GO:0006667	sphinganine metabolic process	3	0.18032
GO:0072214	metanephric cortex development	1	0.18037
GO:0072219	metanephric cortical collecting duct development	1	0.18037
GO:0072284	metanephric S-shaped body morphogenesis	2	0.18037
GO:0045601	regulation of endothelial cell differentiation	29	0.18040
GO:0090403	oxidative stress-induced premature senescence	4	0.18057
GO:1904222	positive regulation of serine C-palmitoyltransferase activity	2	0.18069
GO:1904219	positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity	2	0.18069
GO:0051602	response to electrical stimulus	27	0.18072
GO:0106089	negative regulation of cell adhesion involved in sprouting angiogenesis	1	0.18104
GO:0061303	cornea development in camera-type eye	3	0.18119
GO:0002669	positive regulation of T cell anergy	2	0.18125
GO:0140021	mitochondrial ADP transmembrane transport	3	0.18129
GO:1990544	mitochondrial ATP transmembrane transport	3	0.18129
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	12	0.18131
GO:0043553	negative regulation of phosphatidylinositol 3-kinase activity	4	0.18147
GO:0070427	nucleotide-binding oligomerization domain containing 1 signaling pathway	5	0.18149
GO:0070673	response to interleukin-18	6	0.18152
GO:0045058	T cell selection	25	0.18154
GO:0035397	helper T cell enhancement of adaptive immune response	1	0.18155
GO:0042538	hyperosmotic salinity response	8	0.18158
GO:0071384	cellular response to corticosteroid stimulus	48	0.18158
