GO.ID	Term	Annotated	Raw.P.Value
GO:0030172	troponin C binding	1	0.20721
GO:0072570	ADP-D-ribose binding	1	0.20733
GO:0000247	C-8 sterol isomerase activity	1	0.20751
GO:0004057	arginyltransferase activity	1	0.20798
GO:0008013	beta-catenin binding	72	0.20804
GO:0010859	calcium-dependent cysteine-type endopeptidase inhibitor activity	1	0.20810
GO:0035375	zymogen binding	1	0.20828
GO:0050897	cobalt ion binding	4	0.20844
GO:0008349	MAP kinase kinase kinase kinase activity	4	0.20856
GO:0005157	macrophage colony-stimulating factor receptor binding	1	0.20936
GO:0008391	arachidonic acid monooxygenase activity	11	0.20942
GO:0008506	sucrose:proton symporter activity	2	0.20947
GO:0015247	aminophospholipid flippase activity	6	0.20977
GO:1901611	phosphatidylglycerol binding	12	0.21008
GO:0070974	POU domain binding	1	0.21025
GO:0008482	sulfite oxidase activity	1	0.21085
GO:0008504	monoamine transmembrane transporter activity	2	0.21100
GO:0034899	trimethylamine monooxygenase activity	1	0.21109
GO:0102559	protein-(glutamine-N5) methyltransferase activity	1	0.21115
GO:0033204	ribonuclease P RNA binding	9	0.21138
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	1	0.21145
GO:0008170	N-methyltransferase activity	86	0.21170
GO:0036134	12-hydroxyheptadecatrienoic acid synthase activity	3	0.21184
GO:0036458	hepatocyte growth factor binding	1	0.21205
GO:0031073	cholesterol 26-hydroxylase activity	1	0.21242
GO:0047748	cholestanetetraol 26-dehydrogenase activity	1	0.21242
GO:0047749	cholestanetriol 26-monooxygenase activity	1	0.21242
GO:0046554	malate dehydrogenase (NADP+) activity	1	0.21248
GO:0008467	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity	4	0.21288
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	1	0.21326
GO:0017151	DEAD/H-box RNA helicase binding	7	0.21329
GO:0032500	muramyl dipeptide binding	1	0.21332
GO:0004657	proline dehydrogenase activity	1	0.21338
GO:0051010	microtubule plus-end binding	20	0.21359
GO:0070644	vitamin D response element binding	3	0.21372
GO:0070540	stearic acid binding	1	0.21393
GO:0005522	profilin binding	10	0.21409
GO:0050660	flavin adenine dinucleotide binding	76	0.21426
GO:0070411	I-SMAD binding	14	0.21431
GO:0004046	aminoacylase activity	3	0.21452
GO:0005308	creatine transmembrane transporter activity	2	0.21497
GO:0008307	structural constituent of muscle	25	0.21560
GO:0004024	alcohol dehydrogenase activity, zinc-dependent	4	0.21591
GO:0018858	benzoate-CoA ligase activity	1	0.21606
GO:0102391	decanoate-CoA ligase activity	1	0.21606
GO:0030345	structural constituent of tooth enamel	2	0.21631
GO:0047326	inositol tetrakisphosphate 5-kinase activity	1	0.21642
GO:0000823	inositol-1,4,5-trisphosphate 6-kinase activity	1	0.21642
GO:0000824	inositol tetrakisphosphate 3-kinase activity	1	0.21642
GO:0102732	myo-inositol-1,2,3,4,6-heptakisphosphate 5-kinase activity	1	0.21642
GO:0047690	aspartyltransferase activity	3	0.21642
GO:0008478	pyridoxal kinase activity	1	0.21691
GO:0004347	glucose-6-phosphate isomerase activity	1	0.21703
GO:0035402	histone kinase activity (H3-T11 specific)	2	0.21726
GO:0034604	pyruvate dehydrogenase (NAD+) activity	5	0.21740
GO:0004713	protein tyrosine kinase activity	107	0.21784
GO:0016248	channel inhibitor activity	30	0.21793
GO:0005242	inward rectifier potassium channel activity	9	0.21816
GO:0031685	adenosine receptor binding	3	0.21825
GO:0090433	palmitoyl-CoA ligase activity	3	0.21847
GO:0090434	oleoyl-CoA ligase activity	3	0.21847
GO:1990002	methylglyoxal reductase (NADPH-dependent, acetol producing)	1	0.21875
GO:0047941	glucuronolactone reductase activity	1	0.21875
GO:0047939	L-glucuronate reductase activity	1	0.21875
GO:0005237	inhibitory extracellular ligand-gated ion channel activity	2	0.21894
GO:0016274	protein-arginine N-methyltransferase activity	11	0.21908
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	2	0.21969
GO:1990948	ubiquitin ligase inhibitor activity	9	0.22016
GO:0052894	norspermine:oxygen oxidoreductase activity	1	0.22054
GO:0052895	N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity	1	0.22054
GO:0052901	spermine:oxygen oxidoreductase (spermidine-forming) activity	1	0.22054
GO:0046592	polyamine oxidase activity	1	0.22054
GO:1902098	calcitriol binding	1	0.22079
GO:0038186	lithocholic acid receptor activity	1	0.22079
GO:1902121	lithocholic acid binding	1	0.22079
GO:0008442	3-hydroxyisobutyrate dehydrogenase activity	1	0.22116
GO:0017168	5-oxoprolinase (ATP-hydrolyzing) activity	1	0.22122
GO:1990269	RNA polymerase II C-terminal domain phosphoserine binding	5	0.22126
GO:0019787	ubiquitin-like protein transferase activity	374	0.22168
GO:0008475	procollagen-lysine 5-dioxygenase activity	3	0.22208
GO:0003997	acyl-CoA oxidase activity	5	0.22274
GO:0097160	polychlorinated biphenyl binding	1	0.22277
GO:0004092	carnitine O-acetyltransferase activity	1	0.22284
GO:0004497	monooxygenase activity	53	0.22298
GO:0016176	superoxide-generating NADPH oxidase activator activity	6	0.22303
GO:0035254	glutamate receptor binding	27	0.22337
GO:0004034	aldose 1-epimerase activity	1	0.22358
GO:0019150	D-ribulokinase activity	1	0.22377
GO:0017083	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity	3	0.22381
GO:0004165	dodecenoyl-CoA delta-isomerase activity	3	0.22424
GO:0043956	3-hydroxypropionyl-CoA dehydratase activity	1	0.22433
GO:0030742	GTP-dependent protein binding	20	0.22490
GO:0002135	CTP binding	1	0.22534
GO:0032564	dATP binding	1	0.22534
GO:0017098	sulfonylurea receptor binding	1	0.22534
GO:0015207	adenine transmembrane transporter activity	2	0.22568
GO:0042169	SH2 domain binding	29	0.22609
GO:1990447	U2 snRNP binding	2	0.22612
GO:0033130	acetylcholine receptor binding	10	0.22620
GO:0005302	L-tyrosine transmembrane transporter activity	1	0.22659
GO:0005006	epidermal growth factor-activated receptor activity	2	0.22710
GO:1902387	ceramide 1-phosphate binding	6	0.22712
GO:0004643	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	1	0.22735
GO:0003937	IMP cyclohydrolase activity	1	0.22735
GO:0046966	thyroid hormone receptor binding	28	0.22783
GO:0042030	ATPase inhibitor activity	4	0.22784
GO:0097159	organic cyclic compound binding	4730	0.22808
GO:0047395	glycerophosphoinositol glycerophosphodiesterase activity	1	0.22893
GO:0008889	glycerophosphodiester phosphodiesterase activity	1	0.22893
GO:0004800	thyroxine 5'-deiodinase activity	1	0.22912
GO:0017060	3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity	1	0.22919
GO:0009383	rRNA (cytosine-C5-)-methyltransferase activity	2	0.22925
GO:1990254	keratin filament binding	5	0.23025
GO:0051264	mono-olein transacylation activity	1	0.23065
GO:0051265	diolein transacylation activity	1	0.23065
GO:0016149	translation release factor activity, codon specific	1	0.23084
GO:0004339	glucan 1,4-alpha-glucosidase activity	1	0.23090
GO:0016160	amylase activity	2	0.23091
GO:0035368	selenocysteine insertion sequence binding	5	0.23110
GO:0017128	phospholipid scramblase activity	10	0.23121
GO:0019964	interferon-gamma binding	1	0.23173
GO:0051018	protein kinase A binding	39	0.23186
GO:0034211	GTP-dependent protein kinase activity	1	0.23186
GO:0036479	peroxidase inhibitor activity	1	0.23186
GO:0018477	benzaldehyde dehydrogenase (NADP+) activity	1	0.23231
GO:0018549	methanethiol oxidase activity	1	0.23269
GO:0016787	hydrolase activity	1870	0.23322
GO:0019904	protein domain specific binding	564	0.23341
GO:0034602	oxoglutarate dehydrogenase (NAD+) activity	1	0.23391
GO:0030550	acetylcholine receptor inhibitor activity	4	0.23409
GO:0016758	transferase activity, transferring hexosyl groups	141	0.23474
GO:0002094	polyprenyltransferase activity	2	0.23508
GO:0102490	8-oxo-dGTP phosphohydrolase activity	1	0.23572
GO:0102491	dGTP phosphohydrolase activity	1	0.23572
GO:0102485	dATP phosphohydrolase activity	1	0.23572
GO:0102486	dCTP phosphohydrolase activity	1	0.23572
GO:0102487	dUTP phosphohydrolase activity	1	0.23572
GO:0102488	dTTP phosphohydrolase activity	1	0.23572
GO:0102489	GTP phosphohydrolase activity	1	0.23572
GO:0005115	receptor tyrosine kinase-like orphan receptor binding	1	0.23591
GO:0015248	sterol transporter activity	27	0.23690
GO:0015420	ABC-type vitamin B12 transporter activity	2	0.23696
GO:0004108	citrate (Si)-synthase activity	1	0.23701
GO:0072555	17-beta-ketosteroid reductase activity	1	0.23818
GO:0061863	microtubule plus end polymerase	1	0.23825
GO:0047760	butyrate-CoA ligase activity	3	0.23956
GO:0051722	protein C-terminal methylesterase activity	1	0.24047
GO:0004022	alcohol dehydrogenase (NAD+) activity	6	0.24080
GO:1990760	osmolarity-sensing cation channel activity	3	0.24099
GO:1990439	MAP kinase serine/threonine phosphatase activity	1	0.24125
GO:0003985	acetyl-CoA C-acetyltransferase activity	5	0.24182
GO:0086089	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	2	0.24260
GO:0032266	phosphatidylinositol-3-phosphate binding	38	0.24291
GO:1990050	phosphatidic acid transfer activity	6	0.24303
GO:0031752	D5 dopamine receptor binding	2	0.24316
GO:0015276	ligand-gated ion channel activity	50	0.24375
GO:0030504	inorganic diphosphate transmembrane transporter activity	1	0.24475
GO:0001872	(1->3)-beta-D-glucan binding	1	0.24574
GO:0019212	phosphatase inhibitor activity	38	0.24608
GO:0008469	histone-arginine N-methyltransferase activity	7	0.24748
GO:0080122	AMP transmembrane transporter activity	3	0.24776
GO:0015367	oxoglutarate:malate antiporter activity	1	0.24781
GO:0086080	protein binding involved in heterotypic cell-cell adhesion	10	0.24786
GO:0004383	guanylate cyclase activity	2	0.24804
GO:0070320	inward rectifier potassium channel inhibitor activity	1	0.24975
GO:0004563	beta-N-acetylhexosaminidase activity	5	0.25072
GO:0070300	phosphatidic acid binding	18	0.25085
GO:0016936	galactoside binding	6	0.25103
GO:0030165	PDZ domain binding	61	0.25133
GO:0052381	tRNA dimethylallyltransferase activity	1	0.25183
GO:0016790	thiolester hydrolase activity	36	0.25213
GO:0033743	peptide-methionine (R)-S-oxide reductase activity	4	0.25216
GO:0061981	3-hydroxykynureninase activity	1	0.25298
GO:0030429	kynureninase activity	1	0.25298
GO:0015660	formate efflux transmembrane transporter activity	1	0.25325
GO:0032557	pyrimidine ribonucleotide binding	3	0.25375
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	1	0.25380
GO:0038187	pattern recognition receptor activity	15	0.25381
GO:0005548	phospholipid transporter activity	51	0.25394
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	26	0.25397
GO:0008398	sterol 14-demethylase activity	1	0.25407
GO:0043560	insulin receptor substrate binding	9	0.25529
GO:0030159	signaling receptor complex adaptor activity	39	0.25532
GO:0008495	protoheme IX farnesyltransferase activity	1	0.25590
GO:0015193	L-proline transmembrane transporter activity	4	0.25650
GO:0071667	DNA/RNA hybrid binding	1	0.25658
GO:0008194	UDP-glycosyltransferase activity	94	0.25667
GO:0008126	acetylesterase activity	4	0.25718
GO:0043425	bHLH transcription factor binding	22	0.25759
GO:0047874	dolichyldiphosphatase activity	1	0.25768
GO:0035663	Toll-like receptor 2 binding	3	0.25799
GO:0016015	morphogen activity	1	0.25823
GO:0003951	NAD+ kinase activity	13	0.25828
GO:0030170	pyridoxal phosphate binding	36	0.25838
GO:0052665	tRNA (uracil-2'-O-)-methyltransferase activity	1	0.25850
GO:0050429	calcium-dependent phospholipase C activity	2	0.25877
GO:0031710	neuromedin B receptor binding	1	0.25912
GO:0005184	neuropeptide hormone activity	1	0.25912
GO:0043759	methylbutanoate-CoA ligase activity	1	0.25946
GO:0018729	propionate CoA-transferase activity	1	0.25946
GO:0031531	thyrotropin-releasing hormone receptor binding	1	0.25987
GO:0000064	L-ornithine transmembrane transporter activity	3	0.26037
GO:0061459	L-arginine transmembrane transporter activity	3	0.26037
GO:0008318	protein prenyltransferase activity	7	0.26071
GO:0000810	diacylglycerol diphosphate phosphatase activity	2	0.26081
GO:0060002	plus-end directed microfilament motor activity	2	0.26130
GO:0004903	growth hormone receptor activity	1	0.26153
GO:0047256	lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity	1	0.26160
GO:0140536	nuclear receptor corepressor activity	1	0.26174
GO:0051538	3 iron, 4 sulfur cluster binding	3	0.26204
GO:0015191	L-methionine transmembrane transporter activity	1	0.26284
GO:0010181	FMN binding	12	0.26295
GO:0004031	aldehyde oxidase activity	3	0.26312
GO:0043177	organic acid binding	66	0.26402
GO:0004725	protein tyrosine phosphatase activity	84	0.26404
GO:0004676	3-phosphoinositide-dependent protein kinase activity	1	0.26409
GO:0043727	5-amino-4-imidazole carboxylate lyase activity	1	0.26416
GO:0004638	phosphoribosylaminoimidazole carboxylase activity	1	0.26416
GO:0004639	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	1	0.26416
GO:0031720	haptoglobin binding	1	0.26458
GO:0031721	hemoglobin alpha binding	1	0.26458
GO:0046527	glucosyltransferase activity	18	0.26461
GO:0004348	glucosylceramidase activity	2	0.26464
GO:0050295	steryl-beta-glucosidase activity	2	0.26464
GO:0052722	fatty acid in-chain hydroxylase activity	1	0.26479
GO:0004831	tyrosine-tRNA ligase activity	2	0.26493
GO:0035613	RNA stem-loop binding	15	0.26519
GO:0043183	vascular endothelial growth factor receptor 1 binding	3	0.26577
GO:0042019	interleukin-23 binding	1	0.26604
GO:0045569	TRAIL binding	5	0.26623
GO:0030729	acetoacetate-CoA ligase activity	1	0.26653
GO:0004516	nicotinate phosphoribosyltransferase activity	1	0.26681
GO:0015369	calcium:proton antiporter activity	1	0.26716
GO:0004140	dephospho-CoA kinase activity	2	0.26810
GO:0035515	oxidative RNA demethylase activity	5	0.26820
GO:0033746	histone demethylase activity (H3-R2 specific)	1	0.26821
GO:0033749	histone demethylase activity (H4-R3 specific)	1	0.26821
GO:0070815	peptidyl-lysine 5-dioxygenase activity	4	0.26825
GO:0008242	omega peptidase activity	92	0.26957
GO:0015068	glycine amidinotransferase activity	1	0.26983
GO:0036312	phosphatidylinositol 3-kinase regulatory subunit binding	9	0.27019
GO:0004132	dCMP deaminase activity	1	0.27047
GO:0033745	L-methionine-(R)-S-oxide reductase activity	3	0.27170
GO:0019899	enzyme binding	1689	0.27177
GO:0061578	Lys63-specific deubiquitinase activity	12	0.27201
GO:0033737	1-pyrroline dehydrogenase activity	1	0.27216
GO:0047105	4-trimethylammoniobutyraldehyde dehydrogenase activity	1	0.27216
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	1	0.27245
GO:0004619	phosphoglycerate mutase activity	2	0.27258
GO:0004082	bisphosphoglycerate mutase activity	2	0.27258
GO:0008955	peptidoglycan glycosyltransferase activity	1	0.27266
GO:1902271	D3 vitamins binding	2	0.27296
GO:0102797	geranial:oxygen oxidoreductase activity	1	0.27358
GO:0102798	heptaldehyde:oxygen oxidoreductase activity	1	0.27358
GO:0004363	glutathione synthase activity	1	0.27387
GO:0042945	D-serine transmembrane transporter activity	1	0.27408
GO:0070513	death domain binding	10	0.27415
GO:0005024	transforming growth factor beta-activated receptor activity	10	0.27429
GO:0043273	CTPase activity	3	0.27456
GO:0004631	phosphomevalonate kinase activity	1	0.27522
GO:0004691	cAMP-dependent protein kinase activity	5	0.27555
GO:0008389	coumarin 7-hydroxylase activity	1	0.27650
GO:0001222	transcription corepressor binding	44	0.27658
GO:0004502	kynurenine 3-monooxygenase activity	1	0.27665
GO:0050681	androgen receptor binding	25	0.27696
GO:0036393	thiocyanate peroxidase activity	1	0.27722
GO:0004168	dolichol kinase activity	1	0.27736
GO:1990817	RNA adenylyltransferase activity	6	0.27879
GO:0015467	G-protein activated inward rectifier potassium channel activity	1	0.27894
GO:0016508	long-chain-enoyl-CoA hydratase activity	3	0.27915
GO:0015019	heparan-alpha-glucosaminide N-acetyltransferase activity	1	0.27966
GO:0016308	1-phosphatidylinositol-4-phosphate 5-kinase activity	8	0.27969
GO:0015594	ABC-type putrescine transporter activity	1	0.28067
GO:0008387	steroid 7-alpha-hydroxylase activity	1	0.28074
GO:0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity	2	0.28078
GO:0034739	histone deacetylase activity (H4-K16 specific)	3	0.28200
GO:0008941	nitric oxide dioxygenase activity	1	0.28328
GO:0047726	iron-cytochrome-c reductase activity	1	0.28328
GO:0008488	gamma-glutamyl carboxylase activity	1	0.28364
GO:0062124	4-hydroxybutyrate receptor activity	1	0.28378
GO:0000253	3-keto sterol reductase activity	3	0.28492
GO:0022829	wide pore channel activity	16	0.28496
GO:0004053	arginase activity	1	0.28568
GO:0034338	short-chain carboxylesterase activity	5	0.28632
GO:0036122	BMP binding	6	0.28635
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	1	0.28648
GO:0003730	mRNA 3'-UTR binding	77	0.28659
GO:0003680	minor groove of adenine-thymine-rich DNA binding	6	0.28676
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	1	0.28772
GO:0015098	molybdate ion transmembrane transporter activity	1	0.28853
GO:0043531	ADP binding	28	0.28853
GO:0016831	carboxy-lyase activity	23	0.28905
GO:0070337	3'-flap-structured DNA binding	1	0.28912
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	2	0.28935
GO:0005462	UDP-N-acetylglucosamine transmembrane transporter activity	4	0.28955
GO:0030943	mitochondrion targeting sequence binding	4	0.28999
GO:0030275	LRR domain binding	15	0.29006
GO:0035877	death effector domain binding	4	0.29072
GO:0005160	transforming growth factor beta receptor binding	18	0.29074
GO:0047498	calcium-dependent phospholipase A2 activity	6	0.29138
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	3	0.29161
GO:0140537	transcription regulator activator activity	3	0.29216
GO:0043515	kinetochore binding	5	0.29278
GO:0071795	K11-linked polyubiquitin modification-dependent protein binding	1	0.29288
GO:1904680	peptide transmembrane transporter activity	32	0.29330
GO:0052725	inositol-1,3,4-trisphosphate 6-kinase activity	1	0.29347
GO:0052726	inositol-1,3,4-trisphosphate 5-kinase activity	1	0.29347
GO:0047325	inositol tetrakisphosphate 1-kinase activity	1	0.29347
GO:0004430	1-phosphatidylinositol 4-kinase activity	4	0.29353
GO:0017162	aryl hydrocarbon receptor binding	9	0.29386
GO:0019829	ATPase-coupled cation transmembrane transporter activity	30	0.29404
GO:0035639	purine ribonucleoside triphosphate binding	1460	0.29454
GO:0004445	inositol-polyphosphate 5-phosphatase activity	6	0.29550
GO:0004370	glycerol kinase activity	2	0.29645
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	2	0.29666
GO:0032184	SUMO polymer binding	5	0.29694
GO:0043522	leucine zipper domain binding	10	0.29720
GO:0071933	Arp2/3 complex binding	13	0.29724
GO:0004806	triglyceride lipase activity	14	0.29734
GO:0005342	organic acid transmembrane transporter activity	98	0.29775
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	5	0.29778
GO:0003921	GMP synthase activity	1	0.29809
GO:0004705	JUN kinase activity	3	0.29991
GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	2	0.30015
GO:0070780	dihydrosphingosine-1-phosphate phosphatase activity	2	0.30037
GO:0015127	bilirubin transmembrane transporter activity	1	0.30071
GO:0042043	neurexin family protein binding	13	0.30072
GO:0003777	microtubule motor activity	55	0.30085
GO:0004145	diamine N-acetyltransferase activity	3	0.30134
GO:0015095	magnesium ion transmembrane transporter activity	16	0.30201
GO:0032036	myosin heavy chain binding	5	0.30205
GO:0035798	2-alkenal reductase (NADP+) activity	1	0.30237
GO:0036185	13-lipoxin reductase activity	1	0.30237
GO:0097257	leukotriene B4 12-hydroxy dehydrogenase activity	1	0.30237
GO:0106312	methylenetetrahydrofolate reductase NADH activity	1	0.30275
GO:0106313	methylenetetrahydrofolate reductase NADPH activity	1	0.30275
GO:0050614	delta24-sterol reductase activity	1	0.30297
GO:0000246	delta24(24-1) sterol reductase activity	1	0.30297
GO:0035401	histone kinase activity (H3-Y41 specific)	1	0.30313
GO:0090486	small RNA 2'-O-methyltransferase	1	0.30328
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	5	0.30383
GO:0072545	tyrosine binding	2	0.30410
GO:0120048	U6 snRNA (adenine-(43)-N(6))-methyltransferase activity	1	0.30418
GO:0052907	23S rRNA (adenine(1618)-N(6))-methyltransferase activity	1	0.30418
GO:0047035	testosterone dehydrogenase (NAD+) activity	6	0.30433
GO:0002060	purine nucleobase binding	3	0.30458
GO:0033857	diphosphoinositol-pentakisphosphate kinase activity	2	0.30496
GO:0102092	5-diphosphoinositol pentakisphosphate 3-kinase activity	2	0.30496
GO:0042281	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	1	0.30509
GO:0035175	histone kinase activity (H3-S10 specific)	1	0.30524
GO:0072354	histone kinase activity (H3-T3 specific)	1	0.30524
GO:0097372	NAD-dependent histone deacetylase activity (H3-K18 specific)	1	0.30555
GO:0033592	RNA strand annealing activity	5	0.30705
GO:0000171	ribonuclease MRP activity	1	0.30791
GO:0035650	AP-1 adaptor complex binding	5	0.30808
GO:0015254	glycerol channel activity	3	0.30922
GO:0015204	urea transmembrane transporter activity	3	0.30922
GO:0038191	neuropilin binding	5	0.30944
GO:0005227	calcium activated cation channel activity	14	0.30982
GO:0005248	voltage-gated sodium channel activity	9	0.31003
GO:0052856	NADHX epimerase activity	1	0.31020
GO:0052857	NADPHX epimerase activity	1	0.31020
GO:0016174	NAD(P)H oxidase H2O2-forming activity	8	0.31046
GO:1990825	sequence-specific mRNA binding	10	0.31060
GO:0004083	bisphosphoglycerate 2-phosphatase activity	1	0.31096
GO:0047021	15-hydroxyprostaglandin dehydrogenase (NADP+) activity	1	0.31104
GO:0050221	prostaglandin-E2 9-reductase activity	1	0.31104
GO:0004333	fumarate hydratase activity	1	0.31112
GO:0003974	UDP-N-acetylglucosamine 4-epimerase activity	1	0.31173
GO:0003978	UDP-glucose 4-epimerase activity	1	0.31173
GO:0004512	inositol-3-phosphate synthase activity	1	0.31204
GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding	7	0.31222
GO:0004878	complement component C5a receptor activity	1	0.31281
GO:0052654	L-leucine transaminase activity	2	0.31306
GO:0052655	L-valine transaminase activity	2	0.31306
GO:0052656	L-isoleucine transaminase activity	2	0.31306
GO:0050048	L-leucine:2-oxoglutarate aminotransferase activity	2	0.31306
GO:0005353	fructose transmembrane transporter activity	2	0.31328
GO:0015141	succinate transmembrane transporter activity	5	0.31356
GO:0032567	dGTP binding	1	0.31358
GO:0008832	dGTPase activity	1	0.31358
GO:0086039	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential	1	0.31373
GO:0004609	phosphatidylserine decarboxylase activity	2	0.31393
GO:0004940	beta1-adrenergic receptor activity	1	0.31458
GO:0001850	complement component C3a binding	1	0.31466
GO:0036373	L-fucose mutarotase activity	1	0.31551
GO:0008135	translation factor activity, RNA binding	92	0.31637
GO:0042008	interleukin-18 receptor activity	1	0.31643
GO:0050207	plasmanylethanolamine desaturase activity	1	0.31659
GO:0015232	heme transmembrane transporter activity	8	0.31714
GO:0004594	pantothenate kinase activity	4	0.31720
GO:0047933	glucose-1,6-bisphosphate synthase activity	1	0.31729
GO:0016868	intramolecular transferase activity, phosphotransferases	8	0.31734
GO:0005173	stem cell factor receptor binding	4	0.31735
GO:0033300	dehydroascorbic acid transmembrane transporter activity	5	0.31754
GO:0015275	stretch-activated, cation-selective, calcium channel activity	2	0.31765
GO:0004064	arylesterase activity	4	0.31782
GO:0008465	glycerate dehydrogenase activity	1	0.31791
GO:0030267	glyoxylate reductase (NADP+) activity	1	0.31791
GO:0016618	hydroxypyruvate reductase activity	1	0.31791
GO:0070402	NADPH binding	14	0.31805
GO:0070674	hypoxanthine dehydrogenase activity	1	0.31830
GO:0070675	hypoxanthine oxidase activity	1	0.31830
GO:0004854	xanthine dehydrogenase activity	1	0.31830
GO:0004855	xanthine oxidase activity	1	0.31830
GO:0038132	neuregulin binding	5	0.31928
GO:0017020	myosin phosphatase regulator activity	3	0.31960
GO:0030297	transmembrane receptor protein tyrosine kinase activator activity	4	0.32000
GO:0004591	oxoglutarate dehydrogenase (succinyl-transferring) activity	2	0.32018
GO:1903231	mRNA binding involved in posttranscriptional gene silencing	2	0.32051
GO:0043426	MRF binding	5	0.32067
GO:0140439	protein-cysteine S-stearoyltransferase activity	6	0.32071
GO:0034186	apolipoprotein A-I binding	5	0.32084
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	1	0.32126
GO:0140030	modification-dependent protein binding	143	0.32126
GO:0004366	glycerol-3-phosphate O-acyltransferase activity	3	0.32244
GO:0102420	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity	3	0.32244
GO:0008422	beta-glucosidase activity	3	0.32333
GO:0035800	deubiquitinase activator activity	2	0.32338
GO:0001067	regulatory region nucleic acid binding	1057	0.32342
GO:0015267	channel activity	213	0.32344
GO:0047322	[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	2	0.32349
GO:0050405	[acetyl-CoA carboxylase] kinase activity	2	0.32349
GO:1902945	metalloendopeptidase activity involved in amyloid precursor protein catabolic process	4	0.32391
GO:1990838	poly(U)-specific exoribonuclease activity, producing 3' uridine cyclic phosphate ends	1	0.32399
GO:0046790	virion binding	6	0.32500
GO:0008035	high-density lipoprotein particle binding	7	0.32503
GO:0045131	pre-mRNA branch point binding	3	0.32543
GO:0004572	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity	2	0.32572
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	38	0.32582
GO:0019828	aspartic-type endopeptidase inhibitor activity	5	0.32628
GO:0044548	S100 protein binding	10	0.32658
GO:0004362	glutathione-disulfide reductase activity	2	0.32661
GO:0046703	natural killer cell lectin-like receptor binding	8	0.32665
GO:0045504	dynein heavy chain binding	12	0.32666
GO:0031715	C5L2 anaphylatoxin chemotactic receptor binding	1	0.32667
GO:0005158	insulin receptor binding	16	0.32765
GO:0032034	myosin II head/neck binding	1	0.32785
GO:0003796	lysozyme activity	1	0.32801
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	2	0.32817
GO:0046789	host cell surface receptor binding	1	0.32856
GO:0008200	ion channel inhibitor activity	29	0.32864
GO:0015269	calcium-activated potassium channel activity	6	0.32871
GO:0008177	succinate dehydrogenase (ubiquinone) activity	2	0.32906
GO:0016830	carbon-carbon lyase activity	35	0.32933
GO:0106335	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase activity	1	0.32935
GO:0099604	ligand-gated calcium channel activity	15	0.32942
GO:0043395	heparan sulfate proteoglycan binding	9	0.32962
GO:0015279	store-operated calcium channel activity	6	0.32996
GO:0010314	phosphatidylinositol-5-phosphate binding	16	0.33050
GO:0036105	peroxisome membrane class-1 targeting sequence binding	1	0.33142
GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	5	0.33177
GO:0003919	FMN adenylyltransferase activity	1	0.33181
GO:0042562	hormone binding	39	0.33208
GO:0004689	phosphorylase kinase activity	4	0.33244
GO:0030975	thiamine binding	1	0.33293
GO:0004788	thiamine diphosphokinase activity	1	0.33293
GO:0016154	pyrimidine-nucleoside phosphorylase activity	1	0.33301
GO:0004090	carbonyl reductase (NADPH) activity	4	0.33435
GO:0000900	translation repressor activity, mRNA regulatory element binding	14	0.33447
GO:0047191	1-alkylglycerophosphocholine O-acyltransferase activity	1	0.33532
