GO.ID	Term	Annotated	Raw.P.Value
GO:0046978	TAP1 binding	5	0.25075
GO:0001223	transcription coactivator binding	35	0.25159
GO:0016174	NAD(P)H oxidase H2O2-forming activity	8	0.25160
GO:0070324	thyroid hormone binding	4	0.25514
GO:0004031	aldehyde oxidase activity	3	0.25515
GO:0004051	arachidonate 5-lipoxygenase activity	1	0.25556
GO:0005021	vascular endothelial growth factor-activated receptor activity	5	0.25589
GO:0004725	protein tyrosine phosphatase activity	84	0.25596
GO:0031994	insulin-like growth factor I binding	11	0.25622
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	1	0.25665
GO:0017018	myosin phosphatase activity	1	0.25679
GO:0050115	myosin-light-chain-phosphatase activity	1	0.25679
GO:0017075	syntaxin-1 binding	14	0.25724
GO:0042947	glucoside transmembrane transporter activity	2	0.25742
GO:0008120	ceramide glucosyltransferase activity	1	0.25761
GO:0102769	dihydroceramide glucosyltransferase activity	1	0.25761
GO:0005342	organic acid transmembrane transporter activity	98	0.25789
GO:0005068	transmembrane receptor protein tyrosine kinase adaptor activity	10	0.25801
GO:1904492	Ac-Asp-Glu binding	1	0.25809
GO:1904493	tetrahydrofolyl-poly(glutamate) polymer binding	1	0.25809
GO:0140481	ABC-type iron-sulfur cluster transporter activity	1	0.25843
GO:0047603	acetoacetyl-CoA hydrolase activity	1	0.25857
GO:0052815	medium-chain acyl-CoA hydrolase activity	1	0.25857
GO:0047994	hydroxymethylglutaryl-CoA hydrolase activity	1	0.25857
GO:0044466	glutaryl-CoA hydrolase activity	1	0.25857
GO:0033882	choloyl-CoA hydrolase activity	1	0.25857
GO:0004778	succinyl-CoA hydrolase activity	1	0.25857
GO:0015375	glycine:sodium symporter activity	1	0.25891
GO:0008929	methylglyoxal synthase activity	1	0.25898
GO:0004807	triose-phosphate isomerase activity	1	0.25898
GO:0005160	transforming growth factor beta receptor binding	18	0.25917
GO:0048185	activin binding	13	0.25927
GO:0070699	type II activin receptor binding	3	0.25929
GO:0031073	cholesterol 26-hydroxylase activity	1	0.25953
GO:0047748	cholestanetetraol 26-dehydrogenase activity	1	0.25953
GO:0047749	cholestanetriol 26-monooxygenase activity	1	0.25953
GO:0051717	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity	2	0.25984
GO:0003974	UDP-N-acetylglucosamine 4-epimerase activity	1	0.26001
GO:0003978	UDP-glucose 4-epimerase activity	1	0.26001
GO:0008199	ferric iron binding	6	0.26004
GO:0046972	histone acetyltransferase activity (H4-K16 specific)	2	0.26023
GO:0051722	protein C-terminal methylesterase activity	1	0.26043
GO:0004800	thyroxine 5'-deiodinase activity	1	0.26118
GO:0033885	10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity	1	0.26132
GO:0004175	endopeptidase activity	250	0.26237
GO:0018858	benzoate-CoA ligase activity	1	0.26243
GO:0102391	decanoate-CoA ligase activity	1	0.26243
GO:0051033	RNA transmembrane transporter activity	3	0.26444
GO:0005004	GPI-linked ephrin receptor activity	3	0.26481
GO:0086041	voltage-gated potassium channel activity involved in SA node cell action potential depolarization	1	0.26549
GO:0046789	host cell surface receptor binding	1	0.26563
GO:0001147	transcription termination site sequence-specific DNA binding	2	0.26592
GO:0010465	nerve growth factor receptor activity	2	0.26602
GO:0004914	interleukin-5 receptor activity	1	0.26618
GO:0044877	protein-containing complex binding	984	0.26710
GO:0019869	chloride channel inhibitor activity	10	0.26743
GO:0004363	glutathione synthase activity	1	0.26765
GO:0004090	carbonyl reductase (NADPH) activity	4	0.26771
GO:0001067	regulatory region nucleic acid binding	1057	0.26771
GO:0005010	insulin-like growth factor-activated receptor activity	3	0.26783
GO:0070191	methionine-R-sulfoxide reductase activity	1	0.26800
GO:0003954	NADH dehydrogenase activity	43	0.26814
GO:0102797	geranial:oxygen oxidoreductase activity	1	0.26885
GO:0102798	heptaldehyde:oxygen oxidoreductase activity	1	0.26885
GO:0000810	diacylglycerol diphosphate phosphatase activity	2	0.26919
GO:0062213	peroxynitrite isomerase activity	1	0.27011
GO:0048487	beta-tubulin binding	40	0.27036
GO:0005047	signal recognition particle binding	7	0.27094
GO:0042945	D-serine transmembrane transporter activity	1	0.27188
GO:0004985	opioid receptor activity	1	0.27202
GO:0019871	sodium channel inhibitor activity	5	0.27205
GO:0061798	GTP 3',8'-cyclase activity	1	0.27230
GO:0061799	cyclic pyranopterin monophosphate synthase activity	1	0.27230
GO:0008667	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	1	0.27252
GO:0072545	tyrosine binding	2	0.27278
GO:0043956	3-hydroxypropionyl-CoA dehydratase activity	1	0.27330
GO:0031699	beta-3 adrenergic receptor binding	1	0.27380
GO:0071820	N-box binding	1	0.27387
GO:0038085	vascular endothelial growth factor binding	3	0.27415
GO:0047369	succinate-hydroxymethylglutarate CoA-transferase activity	1	0.27422
GO:0002151	G-quadruplex RNA binding	5	0.27428
GO:0004017	adenylate kinase activity	8	0.27482
GO:0008459	chondroitin 6-sulfotransferase activity	2	0.27490
GO:0015267	channel activity	213	0.27529
GO:0033612	receptor serine/threonine kinase binding	15	0.27556
GO:0098641	cadherin binding involved in cell-cell adhesion	17	0.27580
GO:0008495	protoheme IX farnesyltransferase activity	1	0.27608
GO:0052894	norspermine:oxygen oxidoreductase activity	1	0.27665
GO:0052895	N1-acetylspermine:oxygen oxidoreductase (N1-acetylspermidine-forming) activity	1	0.27665
GO:0052901	spermine:oxygen oxidoreductase (spermidine-forming) activity	1	0.27665
GO:0046592	polyamine oxidase activity	1	0.27665
GO:0005227	calcium activated cation channel activity	14	0.27691
GO:0048156	tau protein binding	38	0.27724
GO:0047860	diiodophenylpyruvate reductase activity	1	0.27736
GO:0004470	malic enzyme activity	4	0.27741
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	1	0.27758
GO:0047290	(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl-galactosaminide 6-alpha-sialyltransferase activity	1	0.27801
GO:0106137	IkappaB kinase complex binding	2	0.27813
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	30	0.27828
GO:0052798	beta-galactoside alpha-2,3-sialyltransferase activity	1	0.27894
GO:0004613	phosphoenolpyruvate carboxykinase (GTP) activity	1	0.27952
GO:0019789	SUMO transferase activity	20	0.27990
GO:0015016	[heparan sulfate]-glucosamine N-sulfotransferase activity	1	0.28024
GO:0050119	N-acetylglucosamine deacetylase activity	1	0.28024
GO:0102140	heparan sulfate N-deacetylase activity	1	0.28024
GO:0004333	fumarate hydratase activity	1	0.28031
GO:0034338	short-chain carboxylesterase activity	5	0.28073
GO:0001006	RNA polymerase III type 3 promoter sequence-specific DNA binding	6	0.28101
GO:0019150	D-ribulokinase activity	1	0.28161
GO:0008428	ribonuclease inhibitor activity	3	0.28178
GO:0031729	CCR4 chemokine receptor binding	1	0.28183
GO:0046817	chemokine receptor antagonist activity	1	0.28183
GO:0005247	voltage-gated chloride channel activity	8	0.28234
GO:0106312	methylenetetrahydrofolate reductase NADH activity	1	0.28262
GO:0106313	methylenetetrahydrofolate reductase NADPH activity	1	0.28262
GO:0019956	chemokine binding	11	0.28274
GO:0034647	histone demethylase activity (H3-trimethyl-K4 specific)	5	0.28311
GO:0008146	sulfotransferase activity	29	0.28342
GO:0016868	intramolecular transferase activity, phosphotransferases	8	0.28345
GO:0047933	glucose-1,6-bisphosphate synthase activity	1	0.28349
GO:0005353	fructose transmembrane transporter activity	2	0.28395
GO:0051371	muscle alpha-actinin binding	8	0.28399
GO:0047888	fatty acid peroxidase activity	1	0.28408
GO:0062101	peptidyl-aspartic acid 3-dioxygenase activity	1	0.28502
GO:0047394	glycerophosphoinositol inositolphosphodiesterase activity	1	0.28509
GO:0043759	methylbutanoate-CoA ligase activity	1	0.28560
GO:0018729	propionate CoA-transferase activity	1	0.28560
GO:1990825	sequence-specific mRNA binding	10	0.28575
GO:0004087	carbamoyl-phosphate synthase (ammonia) activity	1	0.28670
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	1	0.28743
GO:0098519	nucleotide phosphatase activity, acting on free nucleotides	4	0.28745
GO:0033188	sphingomyelin synthase activity	3	0.28753
GO:0002950	ceramide phosphoethanolamine synthase activity	3	0.28753
GO:0047493	ceramide cholinephosphotransferase activity	3	0.28753
GO:0004651	polynucleotide 5'-phosphatase activity	2	0.28757
GO:0004103	choline kinase activity	1	0.28758
GO:0004104	cholinesterase activity	1	0.28758
GO:1905574	ganglioside GM2 binding	1	0.28772
GO:1905575	ganglioside GM3 binding	1	0.28772
GO:1905577	ganglioside GP1c binding	1	0.28772
GO:0003951	NAD+ kinase activity	13	0.28849
GO:0033746	histone demethylase activity (H3-R2 specific)	1	0.28860
GO:0033749	histone demethylase activity (H4-R3 specific)	1	0.28860
GO:0070815	peptidyl-lysine 5-dioxygenase activity	4	0.28865
GO:0035515	oxidative RNA demethylase activity	5	0.28867
GO:0004013	adenosylhomocysteinase activity	3	0.28961
GO:0042602	riboflavin reductase (NADPH) activity	1	0.28971
GO:0097367	carbohydrate derivative binding	1708	0.28982
GO:0003997	acyl-CoA oxidase activity	5	0.29028
GO:0004092	carnitine O-acetyltransferase activity	1	0.29037
GO:0001846	opsonin binding	7	0.29164
GO:0004781	sulfate adenylyltransferase (ATP) activity	2	0.29277
GO:0004020	adenylylsulfate kinase activity	2	0.29277
GO:0004474	malate synthase activity	1	0.29288
GO:0047777	(S)-citramalyl-CoA lyase activity	1	0.29288
GO:0004595	pantetheine-phosphate adenylyltransferase activity	1	0.29325
GO:0045523	interleukin-27 receptor binding	1	0.29369
GO:0004332	fructose-bisphosphate aldolase activity	2	0.29382
GO:0061896	all-trans retinol 3,4-desaturase activity	1	0.29421
GO:0061897	all-trans retinal 3,4-desaturase activity	1	0.29421
GO:0061898	all-trans retinoic acid 3,4-desaturase activity	1	0.29421
GO:0061899	11-cis-retinal 3,4-desaturase activity	1	0.29421
GO:1990430	extracellular matrix protein binding	3	0.29422
GO:0035402	histone kinase activity (H3-T11 specific)	2	0.29424
GO:0016230	sphingomyelin phosphodiesterase activator activity	2	0.29434
GO:0022857	transmembrane transporter activity	597	0.29483
GO:0022803	passive transmembrane transporter activity	214	0.29492
GO:0015098	molybdate ion transmembrane transporter activity	1	0.29540
GO:0042284	sphingolipid delta-4 desaturase activity	2	0.29655
GO:0070123	transforming growth factor beta receptor activity, type III	1	0.29674
GO:0032393	MHC class I receptor activity	2	0.29691
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	2	0.29698
GO:0015552	propionate transmembrane transporter activity	1	0.29712
GO:0140161	monocarboxylate:sodium symporter activity	6	0.29712
GO:1902098	calcitriol binding	1	0.29719
GO:0038186	lithocholic acid receptor activity	1	0.29719
GO:1902121	lithocholic acid binding	1	0.29719
GO:0001016	RNA polymerase III transcription regulatory region sequence-specific DNA binding	7	0.29826
GO:0120019	phosphatidylcholine transfer activity	6	0.29836
GO:1901235	(R)-carnitine transmembrane transporter activity	1	0.29839
GO:0005502	11-cis retinal binding	3	0.29861
GO:0005503	all-trans retinal binding	3	0.29861
GO:0034604	pyruvate dehydrogenase (NAD+) activity	5	0.29878
GO:0003727	single-stranded RNA binding	67	0.29900
GO:0008903	hydroxypyruvate isomerase activity	1	0.29981
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	1	0.30064
GO:0016015	morphogen activity	1	0.30086
GO:0005542	folic acid binding	6	0.30137
GO:0015333	peptide:proton symporter activity	3	0.30147
GO:0071916	dipeptide transmembrane transporter activity	3	0.30147
GO:0036393	thiocyanate peroxidase activity	1	0.30267
GO:0003950	NAD+ ADP-ribosyltransferase activity	20	0.30288
GO:0047961	glycine N-acyltransferase activity	1	0.30305
GO:0004671	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity	1	0.30350
GO:0140346	phosphatidylserine flippase activity	4	0.30357
GO:0090555	phosphatidylethanolamine flippase activity	4	0.30357
GO:0032542	sulfiredoxin activity	1	0.30358
GO:0003995	acyl-CoA dehydrogenase activity	12	0.30456
GO:0004118	cGMP-stimulated cyclic-nucleotide phosphodiesterase activity	1	0.30509
GO:0033149	FFAT motif binding	3	0.30562
GO:0036094	small molecule binding	1911	0.30620
GO:0043250	sodium-dependent organic anion transmembrane transporter activity	1	0.30638
GO:0010856	adenylate cyclase activator activity	4	0.30645
GO:1901612	cardiolipin binding	9	0.30689
GO:0008188	neuropeptide receptor activity	6	0.30752
GO:0042923	neuropeptide binding	2	0.30754
GO:0004704	NF-kappaB-inducing kinase activity	5	0.30774
GO:0005176	ErbB-2 class receptor binding	4	0.30812
GO:0022889	serine transmembrane transporter activity	10	0.30944
GO:0005006	epidermal growth factor-activated receptor activity	2	0.30991
GO:0005026	transforming growth factor beta receptor activity, type II	1	0.31035
GO:0005139	interleukin-7 receptor binding	2	0.31067
GO:0000339	RNA cap binding	18	0.31078
GO:0003994	aconitate hydratase activity	3	0.31121
GO:0016937	short-branched-chain-acyl-CoA dehydrogenase activity	1	0.31212
GO:0003853	2-methylacyl-CoA dehydrogenase activity	1	0.31212
GO:0102035	isobutyryl-CoA:FAD oxidoreductase activity	1	0.31212
GO:0010428	methyl-CpNpG binding	1	0.31219
GO:0022894	Intermediate conductance calcium-activated potassium channel activity	1	0.31227
GO:0043546	molybdopterin cofactor binding	6	0.31230
GO:0004521	endoribonuclease activity	53	0.31248
GO:0032557	pyrimidine ribonucleotide binding	3	0.31292
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	1	0.31296
GO:0070463	tubulin-dependent ATPase activity	1	0.31319
GO:0031490	chromatin DNA binding	87	0.31336
GO:0031492	nucleosomal DNA binding	35	0.31342
GO:1901707	leptomycin B binding	1	0.31342
GO:0008020	G protein-coupled photoreceptor activity	2	0.31393
GO:0050421	nitrite reductase (NO-forming) activity	3	0.31401
GO:0035403	histone kinase activity (H3-T6 specific)	2	0.31447
GO:0004075	biotin carboxylase activity	1	0.31450
GO:0035473	lipase binding	3	0.31490
GO:0005539	glycosaminoglycan binding	124	0.31507
GO:0015382	sodium:sulfate symporter activity	1	0.31520
GO:0047874	dolichyldiphosphatase activity	1	0.31551
GO:0035755	cardiolipin hydrolase activity	1	0.31674
GO:0017089	glycolipid transfer activity	3	0.31693
GO:0008597	calcium-dependent protein serine/threonine phosphatase regulator activity	4	0.31704
GO:0051724	NAD transmembrane transporter activity	2	0.31721
GO:0005366	myo-inositol:proton symporter activity	1	0.31729
GO:0004185	serine-type carboxypeptidase activity	5	0.31788
GO:0005172	vascular endothelial growth factor receptor binding	11	0.31800
GO:1901640	XTP binding	1	0.31876
GO:1901641	ITP binding	1	0.31876
GO:0097383	dIDP diphosphatase activity	1	0.31876
GO:0004998	transferrin receptor activity	1	0.31915
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	13	0.31960
GO:0070678	preprotein binding	1	0.31962
GO:0052665	tRNA (uracil-2'-O-)-methyltransferase activity	1	0.32071
GO:0008528	G protein-coupled peptide receptor activity	31	0.32090
GO:0071723	lipopeptide binding	4	0.32130
GO:0035663	Toll-like receptor 2 binding	3	0.32140
GO:0030374	nuclear receptor coactivator activity	56	0.32219
GO:0070513	death domain binding	10	0.32247
GO:0004917	interleukin-7 receptor activity	1	0.32329
GO:0047349	D-ribitol-5-phosphate cytidylyltransferase activity	1	0.32337
GO:0004586	ornithine decarboxylase activity	2	0.32349
GO:0090486	small RNA 2'-O-methyltransferase	1	0.32392
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	138	0.32400
GO:0004439	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	9	0.32410
GO:0071074	eukaryotic initiation factor eIF2 binding	3	0.32425
GO:0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	1	0.32454
GO:0090434	oleoyl-CoA ligase activity	3	0.32461
GO:0017081	chloride channel regulator activity	15	0.32516
GO:0031402	sodium ion binding	6	0.32628
GO:0034714	type III transforming growth factor beta receptor binding	3	0.32711
GO:0004691	cAMP-dependent protein kinase activity	5	0.32734
GO:0047402	protein-glucosylgalactosylhydroxylysine glucosidase activity	1	0.32738
GO:0004324	ferredoxin-NADP+ reductase activity	1	0.32785
GO:0015039	NADPH-adrenodoxin reductase activity	1	0.32785
GO:0015347	sodium-independent organic anion transmembrane transporter activity	5	0.32804
GO:0098808	mRNA cap binding	2	0.32828
GO:0016798	hydrolase activity, acting on glycosyl bonds	102	0.32839
GO:0015143	urate transmembrane transporter activity	2	0.32918
GO:0004105	choline-phosphate cytidylyltransferase activity	2	0.32985
GO:0008465	glycerate dehydrogenase activity	1	0.33046
GO:0030267	glyoxylate reductase (NADP+) activity	1	0.33046
GO:0016618	hydroxypyruvate reductase activity	1	0.33046
GO:0051916	granulocyte colony-stimulating factor binding	1	0.33158
GO:0005319	lipid transporter activity	126	0.33162
GO:0042019	interleukin-23 binding	1	0.33173
GO:0015199	amino-acid betaine transmembrane transporter activity	1	0.33277
GO:0015188	L-isoleucine transmembrane transporter activity	1	0.33277
GO:0019964	interferon-gamma binding	1	0.33285
GO:0046790	virion binding	6	0.33321
GO:0086089	voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization	2	0.33390
GO:0032406	MutLbeta complex binding	2	0.33446
GO:0032408	MutSbeta complex binding	2	0.33446
GO:0060703	deoxyribonuclease inhibitor activity	1	0.33492
GO:0043559	insulin binding	5	0.33605
GO:0070182	DNA polymerase binding	18	0.33621
GO:0004708	MAP kinase kinase activity	16	0.33705
GO:0039552	RIG-I binding	3	0.33814
GO:0017022	myosin binding	49	0.33896
GO:0042162	telomeric DNA binding	33	0.33935
GO:0004676	3-phosphoinositide-dependent protein kinase activity	1	0.33949
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	6	0.33955
GO:0034713	type I transforming growth factor beta receptor binding	9	0.33969
GO:0047988	hydroxyacid-oxoacid transhydrogenase activity	1	0.34006
GO:0004706	JUN kinase kinase kinase activity	12	0.34039
GO:0046715	active borate transmembrane transporter activity	1	0.34046
GO:0019809	spermidine binding	2	0.34047
GO:0008097	5S rRNA binding	10	0.34121
GO:0016520	growth hormone-releasing hormone receptor activity	1	0.34167
GO:0051011	microtubule minus-end binding	12	0.34216
GO:0005011	macrophage colony-stimulating factor receptor activity	1	0.34248
GO:0015491	cation:cation antiporter activity	18	0.34252
GO:0008513	secondary active organic cation transmembrane transporter activity	1	0.34264
GO:0102200	N-acetylphosphatidylethanolamine-hydrolysing phospholipase activity	1	0.34361
GO:0004416	hydroxyacylglutathione hydrolase activity	3	0.34383
GO:0031489	myosin V binding	13	0.34421
GO:0045127	N-acetylglucosamine kinase activity	1	0.34426
GO:0008520	L-ascorbate:sodium symporter activity	2	0.34517
GO:0015229	L-ascorbic acid transmembrane transporter activity	2	0.34517
GO:0000400	four-way junction DNA binding	17	0.34537
GO:0015245	fatty acid transmembrane transporter activity	14	0.34583
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	1	0.34588
GO:0050197	phytanate-CoA ligase activity	2	0.34597
GO:0070251	pristanate-CoA ligase activity	2	0.34597
GO:0047747	cholate-CoA ligase activity	2	0.34597
GO:0015594	ABC-type putrescine transporter activity	1	0.34621
GO:0045519	interleukin-23 receptor binding	1	0.34629
GO:0106162	mRNA N-acetyltransferase activity	1	0.34637
GO:1990883	rRNA cytidine N-acetyltransferase activity	1	0.34637
GO:0086039	calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential	1	0.34686
GO:0046570	methylthioribulose 1-phosphate dehydratase activity	1	0.34768
GO:0047288	monosialoganglioside sialyltransferase activity	3	0.34819
GO:0004435	phosphatidylinositol phospholipase C activity	17	0.34850
GO:0016411	acylglycerol O-acyltransferase activity	24	0.34905
GO:0004801	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	1	0.34923
GO:0070551	endoribonuclease activity, cleaving siRNA-paired mRNA	1	0.34980
GO:0019783	ubiquitin-like protein-specific protease activity	19	0.35020
GO:0004056	argininosuccinate lyase activity	1	0.35078
GO:0004656	procollagen-proline 4-dioxygenase activity	4	0.35167
GO:0008531	riboflavin kinase activity	1	0.35168
GO:0052591	sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity	1	0.35185
GO:0004181	metallocarboxypeptidase activity	15	0.35198
GO:0106276	biliberdin reductase NAD+ activity	2	0.35209
GO:0106277	biliverdin reductase (NADP+) activity	2	0.35209
GO:0045130	keratan sulfotransferase activity	2	0.35314
GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	7	0.35379
GO:0005324	long-chain fatty acid transporter activity	14	0.35418
GO:0019899	enzyme binding	1689	0.35428
GO:0004024	alcohol dehydrogenase activity, zinc-dependent	4	0.35447
GO:0034211	GTP-dependent protein kinase activity	1	0.35448
GO:0036479	peroxidase inhibitor activity	1	0.35448
GO:0036105	peroxisome membrane class-1 targeting sequence binding	1	0.35464
GO:0005275	amine transmembrane transporter activity	1	0.35513
GO:0008519	ammonium transmembrane transporter activity	6	0.35633
GO:0030506	ankyrin binding	8	0.35657
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	1	0.35695
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	3	0.35730
GO:0004385	guanylate kinase activity	8	0.35774
GO:0042163	interleukin-12 beta subunit binding	1	0.35778
GO:0045513	interleukin-27 binding	1	0.35778
GO:0030620	U2 snRNA binding	6	0.35849
GO:0019212	phosphatase inhibitor activity	38	0.35890
GO:0015130	mevalonate transmembrane transporter activity	1	0.35910
GO:0015187	glycine transmembrane transporter activity	5	0.35912
GO:0008405	arachidonic acid 11,12-epoxygenase activity	2	0.35956
GO:0032795	heterotrimeric G-protein binding	1	0.35960
GO:0016149	translation release factor activity, codon specific	1	0.35993
GO:0032500	muramyl dipeptide binding	1	0.36184
GO:0015297	antiporter activity	58	0.36306
GO:0102867	molybdenum cofactor sulfurtransferase activity	1	0.36368
GO:0008265	Mo-molybdopterin cofactor sulfurase activity	1	0.36368
GO:0048270	methionine adenosyltransferase regulator activity	1	0.36451
GO:0008157	protein phosphatase 1 binding	24	0.36462
GO:0004940	beta1-adrenergic receptor activity	1	0.36493
GO:0052832	inositol monophosphate 3-phosphatase activity	3	0.36507
GO:0052833	inositol monophosphate 4-phosphatase activity	3	0.36507
GO:0008934	inositol monophosphate 1-phosphatase activity	3	0.36507
GO:0010736	serum response element binding	1	0.36535
GO:0034986	iron chaperone activity	2	0.36545
GO:0047237	glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity	3	0.36667
GO:0004748	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	3	0.36696
GO:0015658	branched-chain amino acid transmembrane transporter activity	7	0.36851
GO:0061733	peptide-lysine-N-acetyltransferase activity	36	0.36889
GO:0045159	myosin II binding	10	0.36924
GO:0004729	oxygen-dependent protoporphyrinogen oxidase activity	1	0.36954
GO:0004337	geranyltranstransferase activity	2	0.36972
GO:0004161	dimethylallyltranstransferase activity	2	0.36972
GO:0000140	acylglycerone-phosphate reductase activity	1	0.37055
GO:0004815	aspartate-tRNA ligase activity	2	0.37091
GO:0004108	citrate (Si)-synthase activity	1	0.37181
GO:0015538	sialic acid:proton symporter activity	1	0.37215
GO:0015106	bicarbonate transmembrane transporter activity	14	0.37221
GO:0030295	protein kinase activator activity	82	0.37258
GO:0045545	syndecan binding	5	0.37267
GO:0004654	polyribonucleotide nucleotidyltransferase activity	1	0.37317
GO:0005280	amino acid:proton symporter activity	2	0.37318
GO:0005025	transforming growth factor beta receptor activity, type I	4	0.37367
GO:0030160	synaptic receptor adaptor activity	2	0.37378
GO:0004853	uroporphyrinogen decarboxylase activity	1	0.37384
GO:0019865	immunoglobulin binding	5	0.37402
GO:0034632	retinol transmembrane transporter activity	2	0.37414
GO:0042608	T cell receptor binding	6	0.37415
GO:0008260	3-oxoacid CoA-transferase activity	1	0.37460
GO:0008142	oxysterol binding	6	0.37463
GO:0016403	dimethylargininase activity	2	0.37485
GO:0001621	G protein-coupled ADP receptor activity	2	0.37509
GO:1904768	all-trans-retinol binding	2	0.37521
GO:0008389	coumarin 7-hydroxylase activity	1	0.37528
GO:0089720	caspase binding	6	0.37546
GO:0005519	cytoskeletal regulatory protein binding	2	0.37569
GO:0004796	thromboxane-A synthase activity	2	0.37581
GO:0001046	core promoter sequence-specific DNA binding	41	0.37715
GO:0009374	biotin binding	5	0.37721
GO:0019842	vitamin binding	96	0.37757
GO:0043199	sulfate binding	3	0.37763
GO:0008494	translation activator activity	8	0.37768
GO:0120225	coenzyme A binding	2	0.37822
GO:0070540	stearic acid binding	1	0.37825
GO:0003919	FMN adenylyltransferase activity	1	0.37842
GO:0004798	thymidylate kinase activity	2	0.37882
GO:0005290	L-histidine transmembrane transporter activity	4	0.37910
GO:1990269	RNA polymerase II C-terminal domain phosphoserine binding	5	0.37912
GO:0070523	11-beta-hydroxysteroid dehydrogenase (NAD+) activity	1	0.37945
GO:0010181	FMN binding	12	0.37987
GO:0035173	histone kinase activity	13	0.38029
GO:0008499	UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	10	0.38062
GO:0047956	glycerol dehydrogenase [NADP+] activity	2	0.38111
GO:0043522	leucine zipper domain binding	10	0.38170
GO:0005344	oxygen carrier activity	4	0.38252
GO:0043262	adenosine-diphosphatase activity	2	0.38268
GO:0015228	coenzyme A transmembrane transporter activity	2	0.38268
GO:0048027	mRNA 5'-UTR binding	25	0.38309
GO:1902271	D3 vitamins binding	2	0.38366
GO:0043047	single-stranded telomeric DNA binding	12	0.38439
GO:0004610	phosphoacetylglucosamine mutase activity	1	0.38483
GO:1990238	double-stranded DNA endodeoxyribonuclease activity	1	0.38492
GO:0098918	structural constituent of synapse	16	0.38497
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	31	0.38572
GO:0001691	pseudophosphatase activity	2	0.38595
GO:0008138	protein tyrosine/serine/threonine phosphatase activity	35	0.38628
GO:0019788	NEDD8 transferase activity	6	0.38645
GO:0051434	BH3 domain binding	5	0.38677
GO:0103046	alanylglutamate dipeptidase activity	1	0.38698
GO:0052814	medium-chain-aldehyde dehydrogenase activity	1	0.38750
GO:0050061	long-chain-aldehyde dehydrogenase activity	1	0.38750
GO:0046577	long-chain-alcohol oxidase activity	1	0.38750
GO:0004618	phosphoglycerate kinase activity	1	0.38767
GO:0070628	proteasome binding	18	0.38775
GO:0005146	leukemia inhibitory factor receptor binding	2	0.38790
GO:0004622	lysophospholipase activity	19	0.38801
GO:0004619	phosphoglycerate mutase activity	2	0.38887
GO:0004082	bisphosphoglycerate mutase activity	2	0.38887
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	2	0.38900
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	2	0.38900
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	2	0.38900
GO:0001587	Gq/11-coupled serotonin receptor activity	1	0.38905
GO:0045505	dynein intermediate chain binding	33	0.38958
GO:0022839	ion gated channel activity	23	0.39007
GO:0044736	acid-sensing ion channel activity	1	0.39043
GO:0072341	modified amino acid binding	59	0.39153
GO:0004756	selenide, water dikinase activity	2	0.39168
GO:0005114	type II transforming growth factor beta receptor binding	6	0.39183
GO:0005094	Rho GDP-dissociation inhibitor activity	2	0.39193
GO:0047560	3-dehydrosphinganine reductase activity	1	0.39224
GO:0004830	tryptophan-tRNA ligase activity	2	0.39242
GO:0019210	kinase inhibitor activity	66	0.39242
GO:0008117	sphinganine-1-phosphate aldolase activity	1	0.39268
GO:0052732	phosphoethanolamine phosphatase activity	2	0.39352
