GO.ID	Term	Annotated	Raw.P.Value
GO:0004731	purine-nucleoside phosphorylase activity	3	0.23156
GO:0047191	1-alkylglycerophosphocholine O-acyltransferase activity	1	0.23161
GO:0015317	phosphate:proton symporter activity	1	0.23237
GO:0022849	glutamate-gated calcium ion channel activity	1	0.23250
GO:0004497	monooxygenase activity	53	0.23283
GO:0008894	guanosine-5'-triphosphate,3'-diphosphate diphosphatase activity	1	0.23333
GO:0005347	ATP transmembrane transporter activity	7	0.23450
GO:2001070	starch binding	2	0.23559
GO:1990931	RNA N6-methyladenosine dioxygenase activity	2	0.23577
GO:0140260	mitochondrial proton-transporting ATP synthase complex binding	1	0.23578
GO:0004165	dodecenoyl-CoA delta-isomerase activity	3	0.23614
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	4	0.23615
GO:0043795	glyceraldehyde oxidoreductase activity	1	0.23617
GO:0042910	xenobiotic transmembrane transporter activity	16	0.23627
GO:0030546	signaling receptor activator activity	193	0.23658
GO:0003950	NAD+ ADP-ribosyltransferase activity	20	0.23659
GO:0002094	polyprenyltransferase activity	2	0.23663
GO:0008117	sphinganine-1-phosphate aldolase activity	1	0.23701
GO:0005085	guanyl-nucleotide exchange factor activity	187	0.23702
GO:0002196	Ser-tRNA(Ala) hydrolase activity	1	0.23760
GO:0042923	neuropeptide binding	2	0.23862
GO:0008237	metallopeptidase activity	119	0.23941
GO:0043208	glycosphingolipid binding	7	0.23966
GO:0001972	retinoic acid binding	10	0.24000
GO:0001664	G protein-coupled receptor binding	140	0.24054
GO:0035727	lysophosphatidic acid binding	5	0.24065
GO:0120146	sulfatide binding	5	0.24065
GO:0031729	CCR4 chemokine receptor binding	1	0.24066
GO:0046817	chemokine receptor antagonist activity	1	0.24066
GO:0099635	voltage-gated calcium channel activity involved in positive regulation of presynaptic cytosolic calcium levels	2	0.24102
GO:0086040	sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential	1	0.24139
GO:0043539	protein serine/threonine kinase activator activity	45	0.24140
GO:0030159	signaling receptor complex adaptor activity	39	0.24171
GO:0004332	fructose-bisphosphate aldolase activity	2	0.24177
GO:0052828	inositol-3,4-bisphosphate 4-phosphatase activity	2	0.24223
GO:0016316	phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity	2	0.24223
GO:0017161	inositol-1,3,4-trisphosphate 4-phosphatase activity	2	0.24223
GO:0042134	rRNA primary transcript binding	3	0.24225
GO:0031748	D1 dopamine receptor binding	5	0.24241
GO:0043184	vascular endothelial growth factor receptor 2 binding	7	0.24309
GO:0032393	MHC class I receptor activity	2	0.24337
GO:0061657	UFM1 conjugating enzyme activity	1	0.24349
GO:0035639	purine ribonucleoside triphosphate binding	1460	0.24385
GO:0008160	protein tyrosine phosphatase activator activity	2	0.24391
GO:0004579	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	5	0.24448
GO:0090433	palmitoyl-CoA ligase activity	3	0.24453
GO:0004105	choline-phosphate cytidylyltransferase activity	2	0.24456
GO:0004767	sphingomyelin phosphodiesterase activity	6	0.24562
GO:0047023	androsterone dehydrogenase activity	4	0.24563
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	1	0.24574
GO:0030145	manganese ion binding	57	0.24598
GO:1904399	heparan sulfate binding	2	0.24644
GO:0004064	arylesterase activity	4	0.24666
GO:0062124	4-hydroxybutyrate receptor activity	1	0.24674
GO:0099604	ligand-gated calcium channel activity	15	0.24732
GO:0004368	glycerol-3-phosphate dehydrogenase (quinone) activity	2	0.24782
GO:0008431	vitamin E binding	2	0.24804
GO:0016416	O-palmitoyltransferase activity	3	0.24816
GO:0047173	phosphatidylcholine-retinol O-acyltransferase activity	1	0.24821
GO:0102279	lecithin:11-cis retinol acyltransferase activity	1	0.24821
GO:0042608	T cell receptor binding	6	0.24862
GO:0015195	L-threonine transmembrane transporter activity	1	0.24874
GO:0034590	L-hydroxyproline transmembrane transporter activity	1	0.24874
GO:0005247	voltage-gated chloride channel activity	8	0.24882
GO:0004371	glycerone kinase activity	1	0.24928
GO:0050354	triokinase activity	1	0.24928
GO:0034012	FAD-AMP lyase (cyclizing) activity	1	0.24928
GO:0043130	ubiquitin binding	90	0.24942
GO:0004568	chitinase activity	2	0.24965
GO:0008022	protein C-terminus binding	163	0.25013
GO:0005154	epidermal growth factor receptor binding	30	0.25020
GO:0030156	benzodiazepine receptor binding	2	0.25022
GO:0090556	phosphatidylserine floppase activity	7	0.25064
GO:0045547	dehydrodolichyl diphosphate synthase activity	2	0.25098
GO:0008121	ubiquinol-cytochrome-c reductase activity	6	0.25158
GO:0106138	Sec61 translocon complex binding	1	0.25163
GO:0005260	intracellularly ATP-gated chloride channel activity	1	0.25163
GO:0004177	aminopeptidase activity	29	0.25193
GO:0004185	serine-type carboxypeptidase activity	5	0.25195
GO:0022803	passive transmembrane transporter activity	214	0.25212
GO:0015301	anion:anion antiporter activity	18	0.25224
GO:0017022	myosin binding	49	0.25247
GO:0070410	co-SMAD binding	7	0.25247
GO:0140161	monocarboxylate:sodium symporter activity	6	0.25277
GO:0015552	propionate transmembrane transporter activity	1	0.25278
GO:0033842	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	1	0.25325
GO:0009917	sterol 5-alpha reductase activity	1	0.25339
GO:0097001	ceramide binding	15	0.25345
GO:0030144	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity	1	0.25380
GO:0072542	protein phosphatase activator activity	13	0.25467
GO:0016768	spermine synthase activity	1	0.25475
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	15	0.25540
GO:0106245	L-serine-phosphatidylethanolamine phosphatidyltransferase activity	2	0.25616
GO:0005506	iron ion binding	96	0.25626
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	1	0.25638
GO:0009008	DNA-methyltransferase activity	5	0.25643
GO:0005246	calcium channel regulator activity	27	0.25654
GO:0062037	D-loop DNA binding	5	0.25677
GO:0051082	unfolded protein binding	97	0.25680
GO:0005436	sodium:phosphate symporter activity	4	0.25720
GO:0032216	glucosaminyl-phosphatidylinositol O-acyltransferase activity	1	0.25727
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	2	0.25751
GO:0004930	G protein-coupled receptor activity	134	0.25770
GO:0005115	receptor tyrosine kinase-like orphan receptor binding	1	0.25830
GO:0015292	uniporter activity	1	0.25871
GO:0086038	calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential	1	0.25898
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	20	0.25930
GO:0002113	interleukin-33 binding	1	0.26015
GO:0045515	interleukin-18 receptor binding	1	0.26063
GO:0001883	purine nucleoside binding	293	0.26110
GO:0032574	5'-3' RNA helicase activity	2	0.26140
GO:0102500	beta-maltose 4-alpha-glucanotransferase activity	1	0.26181
GO:0004134	4-alpha-glucanotransferase activity	1	0.26181
GO:0004135	amylo-alpha-1,6-glucosidase activity	1	0.26181
GO:0004908	interleukin-1 receptor activity	5	0.26257
GO:0070064	proline-rich region binding	18	0.26261
GO:1990002	methylglyoxal reductase (NADPH-dependent, acetol producing)	1	0.26312
GO:0047941	glucuronolactone reductase activity	1	0.26312
GO:0047939	L-glucuronate reductase activity	1	0.26312
GO:0097108	hedgehog family protein binding	3	0.26332
GO:0008158	hedgehog receptor activity	3	0.26332
GO:0004348	glucosylceramidase activity	2	0.26375
GO:0050295	steryl-beta-glucosidase activity	2	0.26375
GO:0046527	glucosyltransferase activity	18	0.26402
GO:0034595	phosphatidylinositol phosphate 5-phosphatase activity	13	0.26404
GO:0008233	peptidase activity	396	0.26433
GO:0004466	long-chain-acyl-CoA dehydrogenase activity	5	0.26442
GO:0035375	zymogen binding	1	0.26493
GO:0097371	MDM2/MDM4 family protein binding	12	0.26503
GO:0070337	3'-flap-structured DNA binding	1	0.26542
GO:0043035	chromatin insulator sequence binding	4	0.26547
GO:0019209	kinase activator activity	87	0.26566
GO:0106157	peptidyl-arginine 3-dioxygenase activity	1	0.26570
GO:0004828	serine-tRNA ligase activity	1	0.26625
GO:0004052	arachidonate 12(S)-lipoxygenase activity	2	0.26631
GO:0004607	phosphatidylcholine-sterol O-acyltransferase activity	1	0.26653
GO:0052814	medium-chain-aldehyde dehydrogenase activity	1	0.26688
GO:0050061	long-chain-aldehyde dehydrogenase activity	1	0.26688
GO:0046577	long-chain-alcohol oxidase activity	1	0.26688
GO:0016428	tRNA (cytosine-5-)-methyltransferase activity	4	0.26715
GO:1990763	arrestin family protein binding	5	0.26733
GO:0080019	fatty-acyl-CoA reductase (alcohol-forming) activity	2	0.26750
GO:0102965	alcohol-forming fatty acyl-CoA reductase activity	2	0.26750
GO:0019797	procollagen-proline 3-dioxygenase activity	2	0.26760
GO:0003725	double-stranded RNA binding	69	0.26808
GO:0031996	thioesterase binding	9	0.26846
GO:0003836	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	6	0.26862
GO:0062189	anandamide 14,15 epoxidase activity	1	0.26864
GO:0043843	ADP-specific glucokinase activity	1	0.26885
GO:0070191	methionine-R-sulfoxide reductase activity	1	0.26948
GO:0005227	calcium activated cation channel activity	14	0.27022
GO:0030550	acetylcholine receptor inhibitor activity	4	0.27038
GO:0015068	glycine amidinotransferase activity	1	0.27054
GO:0005216	ion channel activity	190	0.27055
GO:0034597	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	4	0.27066
GO:0016300	tRNA (uracil) methyltransferase activity	4	0.27067
GO:0031249	denatured protein binding	1	0.27075
GO:0002060	purine nucleobase binding	3	0.27103
GO:0047395	glycerophosphoinositol glycerophosphodiesterase activity	1	0.27110
GO:0008889	glycerophosphodiester phosphodiesterase activity	1	0.27110
GO:0004654	polyribonucleotide nucleotidyltransferase activity	1	0.27230
GO:0004687	myosin light chain kinase activity	3	0.27235
GO:0030899	calcium-dependent ATPase activity	1	0.27245
GO:0051870	methotrexate binding	2	0.27248
GO:0030246	carbohydrate binding	134	0.27264
GO:0035175	histone kinase activity (H3-S10 specific)	1	0.27266
GO:0072354	histone kinase activity (H3-T3 specific)	1	0.27266
GO:0052739	phosphatidylserine 1-acylhydrolase activity	7	0.27319
GO:0005157	macrophage colony-stimulating factor receptor binding	1	0.27323
GO:0042008	interleukin-18 receptor activity	1	0.27330
GO:0051022	Rho GDP-dissociation inhibitor binding	3	0.27333
GO:0031715	C5L2 anaphylatoxin chemotactic receptor binding	1	0.27351
GO:0070678	preprotein binding	1	0.27401
GO:0004307	ethanolaminephosphotransferase activity	3	0.27428
GO:0031005	filamin binding	11	0.27554
GO:0031404	chloride ion binding	7	0.27583
GO:0042903	tubulin deacetylase activity	2	0.27590
GO:0031697	beta-1 adrenergic receptor binding	4	0.27635
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	13	0.27643
GO:0000213	tRNA-intron endonuclease activity	2	0.27681
GO:0031434	mitogen-activated protein kinase kinase binding	10	0.27707
GO:0001847	opsonin receptor activity	2	0.27795
GO:0045127	N-acetylglucosamine kinase activity	1	0.27801
GO:1990404	protein ADP-ribosylase activity	15	0.27835
GO:0070991	medium-chain-acyl-CoA dehydrogenase activity	3	0.27836
GO:0015658	branched-chain amino acid transmembrane transporter activity	7	0.27896
GO:1990782	protein tyrosine kinase binding	79	0.27900
GO:0003963	RNA-3'-phosphate cyclase activity	1	0.27988
GO:0004903	growth hormone receptor activity	1	0.28038
GO:0086008	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	7	0.28054
GO:0015105	arsenite transmembrane transporter activity	1	0.28060
GO:0019119	phenanthrene-9,10-epoxide hydrolase activity	1	0.28110
GO:0033612	receptor serine/threonine kinase binding	15	0.28145
GO:0050197	phytanate-CoA ligase activity	2	0.28211
GO:0070251	pristanate-CoA ligase activity	2	0.28211
GO:0000405	bubble DNA binding	7	0.28216
GO:0016829	lyase activity	138	0.28237
GO:0048257	3'-flap endonuclease activity	1	0.28262
GO:0042658	MHC class II protein binding, via antigen binding groove	1	0.28328
GO:0047021	15-hydroxyprostaglandin dehydrogenase (NADP+) activity	1	0.28422
GO:0050221	prostaglandin-E2 9-reductase activity	1	0.28422
GO:0035259	glucocorticoid receptor binding	12	0.28479
GO:0017018	myosin phosphatase activity	1	0.28488
GO:0050115	myosin-light-chain-phosphatase activity	1	0.28488
GO:0036312	phosphatidylinositol 3-kinase regulatory subunit binding	9	0.28508
GO:0070004	cysteine-type exopeptidase activity	5	0.28522
GO:0019869	chloride channel inhibitor activity	10	0.28552
GO:0070780	dihydrosphingosine-1-phosphate phosphatase activity	2	0.28560
GO:0140545	protein disaggregase activity	5	0.28588
GO:0003986	acetyl-CoA hydrolase activity	4	0.28588
GO:0044594	17-beta-hydroxysteroid dehydrogenase (NAD+) activity	11	0.28595
GO:0043274	phospholipase binding	15	0.28658
GO:0005543	phospholipid binding	349	0.28671
GO:0032217	riboflavin transmembrane transporter activity	3	0.28677
GO:0036435	K48-linked polyubiquitin modification-dependent protein binding	9	0.28691
GO:0004127	cytidylate kinase activity	4	0.28714
GO:0005152	interleukin-1 receptor antagonist activity	2	0.28730
GO:0019806	bromide peroxidase activity	1	0.28736
GO:0015218	pyrimidine nucleotide transmembrane transporter activity	2	0.28746
GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	292	0.28747
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	1	0.28787
GO:0004386	helicase activity	140	0.28851
GO:0016504	peptidase activator activity	37	0.28859
GO:0043813	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	5	0.28883
GO:0070698	type I activin receptor binding	2	0.28912
GO:0004475	mannose-1-phosphate guanylyltransferase activity	1	0.28919
GO:0047918	GDP-mannose 3,5-epimerase activity	1	0.28985
GO:0042356	GDP-4-dehydro-D-rhamnose reductase activity	1	0.28985
GO:0050577	GDP-L-fucose synthase activity	1	0.28985
GO:0048487	beta-tubulin binding	40	0.29045
GO:0001872	(1->3)-beta-D-glucan binding	1	0.29074
GO:0004113	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	1	0.29103
GO:0140345	phosphatidylcholine flippase activity	5	0.29113
GO:0004703	G protein-coupled receptor kinase activity	5	0.29130
GO:0008775	acetate CoA-transferase activity	1	0.29133
GO:0071074	eukaryotic initiation factor eIF2 binding	3	0.29140
GO:0015182	L-asparagine transmembrane transporter activity	2	0.29193
GO:0008785	alkyl hydroperoxide reductase activity	1	0.29207
GO:0061797	pH-gated chloride channel activity	1	0.29236
GO:0004126	cytidine deaminase activity	7	0.29237
GO:0047844	deoxycytidine deaminase activity	7	0.29237
GO:0009032	thymidine phosphorylase activity	2	0.29267
GO:0008375	acetylglucosaminyltransferase activity	36	0.29347
GO:0036463	TRAIL receptor activity	1	0.29436
GO:0046914	transition metal ion binding	807	0.29440
GO:0034237	protein kinase A regulatory subunit binding	21	0.29452
GO:0052666	tRNA (cytosine-2'-O-)-methyltransferase activity	1	0.29511
GO:0009020	tRNA (guanosine-2'-O-)-methyltransferase activity	1	0.29511
GO:0008239	dipeptidyl-peptidase activity	9	0.29564
GO:1905573	ganglioside GM1 binding	3	0.29675
GO:0016274	protein-arginine N-methyltransferase activity	11	0.29713
GO:0001849	complement component C1q complex binding	3	0.29869
GO:0070320	inward rectifier potassium channel inhibitor activity	1	0.29906
GO:0004569	glycoprotein endo-alpha-1,2-mannosidase activity	1	0.29936
GO:0008523	sodium-dependent multivitamin transmembrane transporter activity	1	0.29951
GO:0015233	pantothenate transmembrane transporter activity	1	0.29951
GO:0140037	sumo-dependent protein binding	2	0.29994
GO:0106276	biliberdin reductase NAD+ activity	2	0.30015
GO:0106277	biliverdin reductase (NADP+) activity	2	0.30015
GO:0030165	PDZ domain binding	61	0.30019
GO:0019966	interleukin-1 binding	6	0.30028
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	7	0.30035
GO:0017128	phospholipid scramblase activity	10	0.30075
GO:0042577	lipid phosphatase activity	11	0.30102
GO:0098631	cell adhesion mediator activity	43	0.30112
GO:0015108	chloride transmembrane transporter activity	47	0.30143
GO:0045294	alpha-catenin binding	11	0.30172
GO:0004190	aspartic-type endopeptidase activity	15	0.30229
GO:0010314	phosphatidylinositol-5-phosphate binding	16	0.30231
GO:0043398	HLH domain binding	4	0.30266
GO:0050023	L-fuconate dehydratase activity	1	0.30282
GO:0070123	transforming growth factor beta receptor activity, type III	1	0.30328
GO:0051117	ATPase binding	66	0.30329
GO:0001965	G-protein alpha-subunit binding	22	0.30331
GO:0019780	FAT10 activating enzyme activity	1	0.30396
GO:0035014	phosphatidylinositol 3-kinase regulator activity	12	0.30480
GO:0031432	titin binding	8	0.30499
GO:0038036	sphingosine-1-phosphate receptor activity	5	0.30535
GO:0005109	frizzled binding	24	0.30554
GO:0008242	omega peptidase activity	92	0.30577
GO:0035173	histone kinase activity	13	0.30608
GO:0061663	NEDD8 ligase activity	3	0.30645
GO:0000149	SNARE binding	82	0.30659
GO:0005262	calcium channel activity	59	0.30677
GO:0016404	15-hydroxyprostaglandin dehydrogenase (NAD+) activity	2	0.30678
GO:0004757	sepiapterin reductase activity	1	0.30783
GO:0008238	exopeptidase activity	73	0.30825
GO:0035500	MH2 domain binding	2	0.30840
GO:0047288	monosialoganglioside sialyltransferase activity	3	0.30944
GO:0004098	cerebroside-sulfatase activity	1	0.30966
GO:0015127	bilirubin transmembrane transporter activity	1	0.30982
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	60	0.31003
GO:0070273	phosphatidylinositol-4-phosphate binding	26	0.31063
GO:0060001	minus-end directed microfilament motor activity	1	0.31150
GO:0051019	mitogen-activated protein kinase binding	25	0.31188
GO:0099104	potassium channel activator activity	1	0.31219
GO:0032357	oxidized purine DNA binding	8	0.31266
GO:0008376	acetylgalactosaminyltransferase activity	21	0.31317
GO:0005048	signal sequence binding	41	0.31332
GO:0046875	ephrin receptor binding	24	0.31366
GO:0004075	biotin carboxylase activity	1	0.31381
GO:0004493	methylmalonyl-CoA epimerase activity	1	0.31412
GO:0047045	testosterone 17-beta-dehydrogenase (NADP+) activity	3	0.31463
GO:0035410	dihydrotestosterone 17-beta-dehydrogenase activity	3	0.31463
GO:0035248	alpha-1,4-N-acetylgalactosaminyltransferase activity	1	0.31466
GO:0030294	receptor signaling protein tyrosine kinase inhibitor activity	1	0.31497
GO:0008526	phosphatidylinositol transfer activity	11	0.31525
GO:0062063	BBSome binding	1	0.31543
GO:0015216	purine nucleotide transmembrane transporter activity	15	0.31701
GO:1904841	TORC2 complex binding	2	0.31721
GO:0005313	L-glutamate transmembrane transporter activity	7	0.31784
GO:0061768	magnesium:sodium antiporter activity	1	0.31799
GO:0051879	Hsp90 protein binding	35	0.31800
GO:0015213	uridine transmembrane transporter activity	3	0.31839
GO:1902387	ceramide 1-phosphate binding	6	0.31899
GO:1902388	ceramide 1-phosphate transfer activity	6	0.31899
GO:0004890	GABA-A receptor activity	3	0.31924
GO:0070699	type II activin receptor binding	3	0.31938
GO:0003979	UDP-glucose 6-dehydrogenase activity	1	0.31946
GO:0070853	myosin VI binding	1	0.31970
GO:0042392	sphingosine-1-phosphate phosphatase activity	6	0.31995
GO:0016531	copper chaperone activity	6	0.32019
GO:0008392	arachidonic acid epoxygenase activity	9	0.32079
GO:0004629	phospholipase C activity	18	0.32096
GO:0106258	L-serine-phosphatidylcholine phosphatidyltransferase activity	1	0.32133
GO:0004749	ribose phosphate diphosphokinase activity	4	0.32156
GO:0017089	glycolipid transfer activity	3	0.32189
GO:0034988	Fc-gamma receptor I complex binding	1	0.32266
GO:0008331	high voltage-gated calcium channel activity	4	0.32312
GO:0045545	syndecan binding	5	0.32364
GO:0016595	glutamate binding	6	0.32384
GO:0043395	heparan sulfate proteoglycan binding	9	0.32405
GO:0099507	ligand-gated ion channel activity involved in regulation of presynaptic membrane potential	1	0.32502
GO:0005234	extracellularly glutamate-gated ion channel activity	1	0.32502
GO:0015277	kainate selective glutamate receptor activity	1	0.32502
GO:0004842	ubiquitin-protein transferase activity	353	0.32570
GO:0045519	interleukin-23 receptor binding	1	0.32627
GO:0046923	ER retention sequence binding	4	0.32768
GO:0016830	carbon-carbon lyase activity	35	0.32806
GO:0008253	5'-nucleotidase activity	9	0.32836
GO:0102258	1,3-diacylglycerol acylhydrolase activity	1	0.32856
GO:0102259	1,2-diacylglycerol acylhydrolase activity	1	0.32856
GO:0043422	protein kinase B binding	10	0.32882
GO:1990833	clathrin-uncoating ATPase activity	1	0.32888
GO:0019957	C-C chemokine binding	4	0.32911
GO:0015459	potassium channel regulator activity	33	0.32916
GO:0089720	caspase binding	6	0.32931
GO:0052832	inositol monophosphate 3-phosphatase activity	3	0.32939
GO:0052833	inositol monophosphate 4-phosphatase activity	3	0.32939
GO:0008934	inositol monophosphate 1-phosphatase activity	3	0.32939
GO:0047186	N-acetylneuraminate 7-O(or 9-O)-acetyltransferase activity	1	0.32983
GO:0070735	protein-glycine ligase activity	2	0.33017
GO:0019178	NADP phosphatase activity	1	0.33023
GO:0102757	NADPH phosphatase activity	1	0.33023
GO:0036487	nitric-oxide synthase inhibitor activity	1	0.33031
GO:0022829	wide pore channel activity	16	0.33069
GO:0102991	myristoyl-CoA hydrolase activity	9	0.33168
GO:0004335	galactokinase activity	2	0.33209
GO:0004372	glycine hydroxymethyltransferase activity	2	0.33221
GO:0090434	oleoyl-CoA ligase activity	3	0.33242
GO:0004021	L-alanine:2-oxoglutarate aminotransferase activity	1	0.33261
GO:0019237	centromeric DNA binding	6	0.33262
GO:0004945	angiotensin type II receptor activity	1	0.33301
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	1	0.33309
GO:0070694	deoxyribonucleoside 5'-monophosphate N-glycosidase activity	1	0.33317
GO:0016937	short-branched-chain-acyl-CoA dehydrogenase activity	1	0.33388
GO:0003853	2-methylacyl-CoA dehydrogenase activity	1	0.33388
GO:0102035	isobutyryl-CoA:FAD oxidoreductase activity	1	0.33388
GO:0004324	ferredoxin-NADP+ reductase activity	1	0.33444
GO:0015039	NADPH-adrenodoxin reductase activity	1	0.33444
GO:0017171	serine hydrolase activity	97	0.33475
GO:0030504	inorganic diphosphate transmembrane transporter activity	1	0.33636
GO:0030957	Tat protein binding	10	0.33663
GO:0000254	C-4 methylsterol oxidase activity	3	0.33675
GO:0005163	nerve growth factor receptor binding	3	0.33726
GO:0032027	myosin light chain binding	3	0.33754
GO:0035005	1-phosphatidylinositol-4-phosphate 3-kinase activity	6	0.33771
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	1	0.33773
GO:0043015	gamma-tubulin binding	28	0.33774
GO:0080023	3R-hydroxyacyl-CoA dehydratase activity	2	0.33808
GO:0004556	alpha-amylase activity	1	0.33829
GO:0103025	alpha-amylase activity (releasing maltohexaose)	1	0.33829
GO:0008517	folic acid transmembrane transporter activity	2	0.33842
GO:0008408	3'-5' exonuclease activity	51	0.33843
GO:0019887	protein kinase regulator activity	175	0.33844
GO:0030549	acetylcholine receptor activator activity	1	0.33885
GO:0017083	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity	3	0.33893
GO:0023030	MHC class Ib protein binding, via antigen binding groove	1	0.33949
GO:0045142	triplex DNA binding	2	0.33979
GO:0033130	acetylcholine receptor binding	10	0.33994
GO:0015616	DNA translocase activity	4	0.34013
GO:0004567	beta-mannosidase activity	1	0.34038
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	1	0.34070
GO:0008445	D-aspartate oxidase activity	1	0.34135
GO:0015538	sialic acid:proton symporter activity	1	0.34143
GO:0005309	creatine:sodium symporter activity	1	0.34151
GO:0051267	CP2 mannose-ethanolamine phosphotransferase activity	1	0.34175
GO:0033858	N-acetylgalactosamine kinase activity	1	0.34199
GO:0042835	BRE binding	1	0.34224
GO:0015171	amino acid transmembrane transporter activity	49	0.34244
GO:0000400	four-way junction DNA binding	17	0.34264
GO:0042010	interleukin-15 receptor activity	1	0.34296
GO:0036054	protein-malonyllysine demalonylase activity	1	0.34475
GO:0034979	NAD-dependent protein deacetylase activity	16	0.34483
GO:0140344	triglyceride transfer activity	1	0.34540
GO:0008466	glycogenin glucosyltransferase activity	2	0.34701
GO:0102751	UDP-alpha-D-glucose:glucosyl-glycogenin alpha-D-glucosyltransferase activity	2	0.34701
GO:0050816	phosphothreonine residue binding	3	0.34711
GO:1990450	linear polyubiquitin binding	1	0.34735
GO:1904288	BAT3 complex binding	4	0.34742
GO:0042030	ATPase inhibitor activity	4	0.34742
GO:0051400	BH domain binding	8	0.34757
GO:0046715	active borate transmembrane transporter activity	1	0.34808
GO:1990814	DNA/DNA annealing activity	3	0.34937
GO:0070324	thyroid hormone binding	4	0.34971
GO:0044325	ion channel binding	90	0.35016
GO:0008251	tRNA-specific adenosine deaminase activity	4	0.35068
GO:0061676	importin-alpha family protein binding	9	0.35082
GO:0001632	leukotriene B4 receptor activity	2	0.35151
GO:0004686	elongation factor-2 kinase activity	1	0.35193
GO:0106327	acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	1	0.35299
GO:0106328	acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity	1	0.35299
GO:0060422	peptidyl-dipeptidase inhibitor activity	1	0.35349
GO:1990405	protein antigen binding	3	0.35363
GO:0004083	bisphosphoglycerate 2-phosphatase activity	1	0.35365
GO:0061809	NAD+ nucleotidase, cyclic ADP-ribose generating	10	0.35436
GO:0050135	NAD(P)+ nucleosidase activity	10	0.35436
GO:0005179	hormone activity	19	0.35439
GO:0009378	four-way junction helicase activity	6	0.35465
GO:0036094	small molecule binding	1911	0.35509
GO:0008494	translation activator activity	8	0.35564
GO:0045569	TRAIL binding	5	0.35586
GO:0033218	amide binding	245	0.35809
GO:0015191	L-methionine transmembrane transporter activity	1	0.35827
GO:0004711	ribosomal protein S6 kinase activity	7	0.35882
GO:0019200	carbohydrate kinase activity	16	0.35888
GO:0044183	protein folding chaperone	35	0.35898
GO:0005229	intracellular calcium activated chloride channel activity	11	0.35949
GO:0004946	bombesin receptor activity	1	0.35960
GO:0005136	interleukin-4 receptor binding	1	0.36109
GO:0047603	acetoacetyl-CoA hydrolase activity	1	0.36143
GO:0052815	medium-chain acyl-CoA hydrolase activity	1	0.36143
GO:0047994	hydroxymethylglutaryl-CoA hydrolase activity	1	0.36143
GO:0044466	glutaryl-CoA hydrolase activity	1	0.36143
GO:0033882	choloyl-CoA hydrolase activity	1	0.36143
GO:0004778	succinyl-CoA hydrolase activity	1	0.36143
GO:0019783	ubiquitin-like protein-specific protease activity	19	0.36144
GO:0031962	mineralocorticoid receptor binding	1	0.36159
GO:0000994	RNA polymerase III core binding	1	0.36251
GO:0097158	pre-mRNA intronic pyrimidine-rich binding	1	0.36318
GO:0008131	primary amine oxidase activity	4	0.36325
GO:0032041	NAD-dependent histone deacetylase activity (H3-K14 specific)	10	0.36380
GO:0017020	myosin phosphatase regulator activity	3	0.36406
GO:0005130	granulocyte colony-stimulating factor receptor binding	1	0.36409
GO:0008514	organic anion transmembrane transporter activity	118	0.36475
GO:0015245	fatty acid transmembrane transporter activity	14	0.36509
GO:0004822	isoleucine-tRNA ligase activity	2	0.36521
GO:0047747	cholate-CoA ligase activity	2	0.36545
GO:0044549	GTP cyclohydrolase binding	1	0.36585
GO:0015651	quaternary ammonium group transmembrane transporter activity	7	0.36600
GO:0003988	acetyl-CoA C-acyltransferase activity	7	0.36657
GO:0004826	phenylalanine-tRNA ligase activity	4	0.36693
GO:0015190	L-leucine transmembrane transporter activity	5	0.36740
GO:0048039	ubiquinone binding	6	0.36782
