GO.ID	Term	Annotated	Raw.P.Value
GO:0070435	Shc-EGFR complex	2	0.34734
GO:0005942	phosphatidylinositol 3-kinase complex	22	0.34784
GO:0090619	meiotic spindle pole	1	0.35103
GO:0031091	platelet alpha granule	58	0.35168
GO:0031985	Golgi cisterna	89	0.35205
GO:0099400	caveola neck	1	0.35432
GO:0032473	cytoplasmic side of mitochondrial outer membrane	1	0.35432
GO:0097132	cyclin D2-CDK6 complex	1	0.35547
GO:0097169	AIM2 inflammasome complex	4	0.35687
GO:0016533	protein kinase 5 complex	2	0.35698
GO:0031906	late endosome lumen	2	0.35748
GO:0045254	pyruvate dehydrogenase complex	7	0.35749
GO:0043514	interleukin-12 complex	1	0.35754
GO:0030915	Smc5-Smc6 complex	7	0.35840
GO:0090651	apical cytoplasm	2	0.35968
GO:1990589	ATF4-CREB1 transcription factor complex	4	0.35985
GO:0005588	collagen type V trimer	4	0.36052
GO:0034665	integrin alpha1-beta1 complex	2	0.36214
GO:0070685	macropinocytic cup	1	0.36302
GO:0044300	cerebellar mossy fiber	4	0.36469
GO:0033181	plasma membrane proton-transporting V-type ATPase complex	2	0.36486
GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	6	0.36512
GO:0098892	extrinsic component of postsynaptic specialization membrane	4	0.36568
GO:0002080	acrosomal membrane	16	0.36583
GO:0097226	sperm mitochondrial sheath	1	0.36586
GO:0002945	cyclin K-CDK13 complex	2	0.36604
GO:0032593	insulin-responsive compartment	6	0.36614
GO:0008287	protein serine/threonine phosphatase complex	45	0.36635
GO:0097208	alveolar lamellar body	4	0.36746
GO:0030426	growth cone	132	0.36815
GO:0031304	intrinsic component of mitochondrial inner membrane	54	0.36902
GO:0005832	chaperonin-containing T-complex	9	0.36940
GO:0017053	transcription repressor complex	66	0.37018
GO:0031616	spindle pole centrosome	12	0.37053
GO:0001772	immunological synapse	28	0.37070
GO:0042567	insulin-like growth factor ternary complex	2	0.37103
GO:0070860	RNA polymerase I core factor complex	1	0.37200
GO:0060170	ciliary membrane	50	0.37309
GO:0030141	secretory granule	576	0.37314
GO:0032426	stereocilium tip	11	0.37348
GO:0035267	NuA4 histone acetyltransferase complex	19	0.37372
GO:1990667	PCSK9-AnxA2 complex	2	0.37438
GO:0031594	neuromuscular junction	45	0.37446
GO:0008180	COP9 signalosome	30	0.37546
GO:0033180	proton-transporting V-type ATPase, V1 domain	9	0.37588
GO:0032010	phagolysosome	3	0.37642
GO:0097632	extrinsic component of phagophore assembly site membrane	2	0.37666
GO:0046930	pore complex	19	0.37856
GO:0005845	mRNA cap binding complex	10	0.37877
GO:0030681	multimeric ribonuclease P complex	9	0.37955
GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	3	0.37961
GO:0030128	clathrin coat of endocytic vesicle	8	0.38255
GO:0033165	interphotoreceptor matrix	2	0.38353
GO:0097519	DNA recombinase complex	1	0.38425
GO:1905347	endodeoxyribonuclease complex	5	0.38436
GO:0099189	postsynaptic spectrin-associated cytoskeleton	1	0.38442
GO:0120103	centriolar subdistal appendage	10	0.38466
GO:0030496	midbody	178	0.38508
GO:0034423	autophagosome lumen	1	0.38528
GO:0098562	cytoplasmic side of membrane	135	0.38576
GO:0044228	host cell surface	1	0.38777
GO:1904813	ficolin-1-rich granule lumen	113	0.38779
GO:0009317	acetyl-CoA carboxylase complex	1	0.38821
GO:0098666	G protein-coupled serotonin receptor complex	1	0.38829
GO:0120228	outer dynein arm docking complex	1	0.38967
GO:0036501	UFD1-NPL4 complex	2	0.39059
GO:0044233	mitochondria-associated endoplasmic reticulum membrane	18	0.39220
GO:0065010	extracellular membrane-bounded organelle	3	0.39304
GO:0030140	trans-Golgi network transport vesicle	31	0.39458
GO:0000172	ribonuclease MRP complex	9	0.39637
GO:0097209	epidermal lamellar body	3	0.39697
GO:0033010	paranodal junction	6	0.39776
GO:0044614	nuclear pore cytoplasmic filaments	3	0.39888
GO:0031256	leading edge membrane	126	0.40008
GO:0097418	neurofibrillary tangle	2	0.40067
GO:0036477	somatodendritic compartment	523	0.40098
GO:0098684	photoreceptor ribbon synapse	4	0.40114
GO:0060091	kinocilium	7	0.40118
GO:0009331	glycerol-3-phosphate dehydrogenase complex	3	0.40222
GO:0150002	distal dendrite	2	0.40222
GO:0012507	ER to Golgi transport vesicle membrane	53	0.40333
GO:0005791	rough endoplasmic reticulum	61	0.40398
GO:0036038	MKS complex	13	0.40584
GO:0140552	TEAD-YAP complex	3	0.40632
GO:0110070	cellularization cleavage furrow	1	0.40976
GO:0030870	Mre11 complex	5	0.41100
GO:0014701	junctional sarcoplasmic reticulum membrane	6	0.41132
GO:0005840	ribosome	220	0.41205
GO:0000839	Hrd1p ubiquitin ligase ERAD-L complex	7	0.41320
GO:0070069	cytochrome complex	34	0.41324
GO:0031080	nuclear pore outer ring	10	0.41365
GO:0030914	STAGA complex	2	0.41375
GO:0099091	postsynaptic specialization, intracellular component	11	0.41441
GO:0070931	Golgi-associated vesicle lumen	1	0.41454
GO:0005921	gap junction	14	0.41471
GO:0099031	anchored component of postsynaptic density membrane	3	0.41674
GO:0015629	actin cytoskeleton	380	0.41728
GO:0070876	SOSS complex	4	0.41756
GO:0005606	laminin-1 complex	3	0.41968
GO:1990357	terminal web	4	0.42095
GO:1990622	CHOP-ATF3 complex	2	0.42460
GO:0000444	MIS12/MIND type complex	4	0.42534
GO:0016513	core-binding factor complex	2	0.42536
GO:0043198	dendritic shaft	25	0.42652
GO:0016581	NuRD complex	15	0.42654
GO:0098857	membrane microdomain	230	0.42939
GO:0071914	prominosome	2	0.43211
GO:0031673	H zone	1	0.43281
GO:0061742	chaperone-mediated autophagy translocation complex	1	0.43290
GO:0099144	anchored component of synaptic membrane	6	0.43442
GO:0097457	hippocampal mossy fiber	3	0.43659
GO:0035101	FACT complex	4	0.43662
GO:0031372	UBC13-MMS2 complex	2	0.43671
GO:0000836	Hrd1p ubiquitin ligase complex	9	0.43733
GO:0000811	GINS complex	3	0.43824
GO:0032798	Swi5-Sfr1 complex	1	0.43970
GO:0030175	filopodium	82	0.43987
GO:0034703	cation channel complex	100	0.44048
GO:0090537	CERF complex	2	0.44057
GO:0001940	male pronucleus	5	0.44103
GO:0036502	Derlin-1-VIMP complex	2	0.44250
GO:0031904	endosome lumen	18	0.44394
GO:0034518	RNA cap binding complex	12	0.44444
GO:0042589	zymogen granule membrane	7	0.44523
GO:0000940	condensed chromosome outer kinetochore	11	0.44562
GO:0048269	methionine adenosyltransferase complex	2	0.44586
GO:0098797	plasma membrane protein complex	304	0.44624
GO:0031966	mitochondrial membrane	639	0.44642
GO:0099699	integral component of synaptic membrane	60	0.44780
GO:0036156	inner dynein arm	5	0.44888
GO:0000801	central element	2	0.44962
GO:0030660	Golgi-associated vesicle membrane	47	0.44976
GO:0030173	integral component of Golgi membrane	55	0.45062
GO:0032044	DSIF complex	1	0.45159
GO:0042101	T cell receptor complex	7	0.45201
GO:0031305	integral component of mitochondrial inner membrane	53	0.45258
GO:0098793	presynapse	296	0.45399
GO:1990385	meiotic spindle midzone	1	0.45462
GO:0101031	chaperone complex	27	0.45729
GO:0031527	filopodium membrane	14	0.45764
GO:0030893	meiotic cohesin complex	4	0.45777
GO:0097631	integral component of omegasome membrane	1	0.45942
GO:0044316	cone cell pedicle	1	0.45961
GO:0051286	cell tip	3	0.45992
GO:0097057	TRAF2-GSTP1 complex	2	0.46056
GO:0042555	MCM complex	11	0.46065
GO:0071162	CMG complex	9	0.46076
GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	14	0.46181
GO:0005757	mitochondrial permeability transition pore complex	6	0.46331
GO:0120043	stereocilium shaft	1	0.46377
GO:0008247	1-alkyl-2-acetylglycerophosphocholine esterase complex	3	0.46577
GO:0035693	NOS2-CD74 complex	1	0.46591
GO:0060473	cortical granule	3	0.46609
GO:0005851	eukaryotic translation initiation factor 2B complex	6	0.46672
GO:0032591	dendritic spine membrane	8	0.46689
GO:0097422	tubular endosome	5	0.46697
GO:0033269	internode region of axon	2	0.46804
GO:0061474	phagolysosome membrane	1	0.46991
GO:0034663	endoplasmic reticulum chaperone complex	9	0.47024
GO:0030285	integral component of synaptic vesicle membrane	13	0.47219
GO:1990723	cytoplasmic periphery of the nuclear pore complex	1	0.47336
GO:1990578	perinuclear endoplasmic reticulum membrane	2	0.47715
GO:0031965	nuclear membrane	261	0.47746
GO:0031519	PcG protein complex	42	0.47771
GO:0031674	I band	81	0.47811
GO:0005900	oncostatin-M receptor complex	2	0.47835
GO:0044530	supraspliceosomal complex	3	0.47871
GO:0044224	juxtaparanode region of axon	6	0.48183
GO:0097512	cardiac myofibril	1	0.48330
GO:0032589	neuron projection membrane	27	0.48455
GO:1902937	inward rectifier potassium channel complex	1	0.48518
GO:0030286	dynein complex	49	0.48599
GO:0099056	integral component of presynaptic membrane	29	0.48685
GO:0031253	cell projection membrane	239	0.48725
GO:0061700	GATOR2 complex	9	0.48759
GO:0001536	radial spoke stalk	3	0.48897
GO:0070578	RISC-loading complex	9	0.49137
GO:0031312	extrinsic component of organelle membrane	40	0.49313
GO:0031094	platelet dense tubular network	8	0.49319
GO:0070557	PCNA-p21 complex	2	0.49581
GO:0036488	CHOP-C/EBP complex	2	0.49608
GO:0098999	extrinsic component of postsynaptic endosome membrane	2	0.49712
GO:0001673	male germ cell nucleus	11	0.49727
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	4	0.49757
GO:0042627	chylomicron	2	0.49809
GO:0043194	axon initial segment	12	0.49856
GO:0098683	cochlear hair cell ribbon synapse	1	0.50098
GO:0002199	zona pellucida receptor complex	6	0.50128
GO:0035339	SPOTS complex	4	0.50270
GO:0031597	cytosolic proteasome complex	5	0.50317
GO:0034045	phagophore assembly site membrane	15	0.50335
GO:0099059	integral component of presynaptic active zone membrane	10	0.50360
GO:0071953	elastic fiber	4	0.50365
GO:0031261	DNA replication preinitiation complex	11	0.50438
GO:0031422	RecQ family helicase-topoisomerase III complex	1	0.50450
GO:0002947	tumor necrosis factor receptor superfamily complex	3	0.50639
GO:0045202	synapse	819	0.50697
GO:0032059	bleb	7	0.50879
GO:0016363	nuclear matrix	99	0.50924
GO:0042564	NLS-dependent protein nuclear import complex	1	0.51022
GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I	3	0.51118
GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II	3	0.51118
GO:0005971	ribonucleoside-diphosphate reductase complex	2	0.51142
GO:0042581	specific granule	108	0.51180
GO:0097136	Bcl-2 family protein complex	6	0.51217
GO:0030017	sarcomere	119	0.51223
GO:0036409	histone H3-K14 acetyltransferase complex	2	0.51264
GO:0032783	super elongation complex	4	0.51396
GO:0097637	integral component of autophagosome membrane	2	0.51453
GO:0016938	kinesin I complex	1	0.51557
GO:0036057	slit diaphragm	5	0.51603
GO:0005798	Golgi-associated vesicle	75	0.51689
GO:0044545	NSL complex	7	0.51750
GO:0042825	TAP complex	2	0.51805
GO:0002081	outer acrosomal membrane	2	0.51860
GO:0005758	mitochondrial intermembrane space	73	0.51863
GO:0030673	axolemma	6	0.51906
GO:0008275	gamma-tubulin small complex	4	0.51990
GO:0005852	eukaryotic translation initiation factor 3 complex	15	0.52192
GO:0032444	activin responsive factor complex	2	0.52199
GO:0005673	transcription factor TFIIE complex	2	0.52253
GO:0031313	extrinsic component of endosome membrane	9	0.52269
GO:0019185	snRNA-activating protein complex	3	0.52280
GO:0070274	RES complex	1	0.52325
GO:0045495	pole plasm	11	0.52491
GO:0005839	proteasome core complex	18	0.52501
GO:0000127	transcription factor TFIIIC complex	6	0.52542
GO:0000123	histone acetyltransferase complex	71	0.52560
GO:0042788	polysomal ribosome	29	0.52641
GO:0002095	caveolar macromolecular signaling complex	2	0.52661
GO:0097545	axonemal outer doublet	3	0.52792
GO:0005846	nuclear cap binding complex	3	0.52796
GO:0042721	TIM22 mitochondrial import inner membrane insertion complex	4	0.52798
GO:0035578	azurophil granule lumen	71	0.52826
GO:0005967	mitochondrial pyruvate dehydrogenase complex	4	0.52894
GO:0005753	mitochondrial proton-transporting ATP synthase complex	20	0.52961
GO:0005968	Rab-protein geranylgeranyltransferase complex	4	0.52990
GO:0097229	sperm end piece	1	0.53018
GO:0032839	dendrite cytoplasm	23	0.53123
GO:0030176	integral component of endoplasmic reticulum membrane	144	0.53419
GO:0009328	phenylalanine-tRNA ligase complex	2	0.53588
GO:0070390	transcription export complex 2	5	0.53621
GO:0098871	postsynaptic actin cytoskeleton	4	0.53646
GO:0036128	CatSper complex	6	0.53652
GO:0036284	tubulobulbar complex	2	0.53755
GO:0016460	myosin II complex	8	0.53756
GO:0030119	AP-type membrane coat adaptor complex	39	0.53756
GO:0032420	stereocilium	32	0.53947
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	6	0.53976
GO:0070469	respirasome	92	0.53984
GO:0044306	neuron projection terminus	65	0.54084
GO:0031463	Cul3-RING ubiquitin ligase complex	38	0.54115
GO:1990675	Golgi medial cisterna membrane	1	0.54148
GO:1990676	Golgi trans cisterna membrane	1	0.54148
GO:0071546	pi-body	2	0.54149
GO:0071547	piP-body	2	0.54149
GO:0033017	sarcoplasmic reticulum membrane	25	0.54283
GO:1904949	ATPase complex	92	0.54380
GO:1990745	EARP complex	5	0.54404
GO:0098799	outer mitochondrial membrane protein complex	20	0.54657
GO:0005944	phosphatidylinositol 3-kinase complex, class IB	1	0.54845
GO:0045171	intercellular bridge	63	0.54866
GO:0090575	RNA polymerase II transcription regulator complex	145	0.54888
GO:0042824	MHC class I peptide loading complex	8	0.55009
GO:1990406	CGRP receptor complex	2	0.55026
GO:0033065	Rad51C-XRCC3 complex	2	0.55191
GO:0030132	clathrin coat of coated pit	15	0.55275
GO:0031461	cullin-RING ubiquitin ligase complex	163	0.55413
GO:0070724	BMP receptor complex	2	0.55493
GO:0097489	multivesicular body, internal vesicle lumen	1	0.55632
GO:0098998	extrinsic component of postsynaptic early endosome membrane	1	0.55710
GO:0016342	catenin complex	16	0.55758
GO:0032173	septin collar	1	0.55894
GO:0097123	cyclin A1-CDK2 complex	2	0.55961
GO:0000795	synaptonemal complex	18	0.55982
GO:0030123	AP-3 adaptor complex	10	0.55993
GO:0005608	laminin-3 complex	2	0.56057
GO:0036064	ciliary basal body	154	0.56063
GO:1990851	Wnt-Frizzled-LRP5/6 complex	3	0.56219
GO:0098981	cholinergic synapse	4	0.56266
GO:0098591	external side of apical plasma membrane	3	0.56455
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	41	0.56663
GO:0098575	lumenal side of lysosomal membrane	2	0.56690
GO:0001669	acrosomal vesicle	70	0.56747
GO:0071204	histone pre-mRNA 3'end processing complex	6	0.56982
GO:0090533	cation-transporting ATPase complex	4	0.57350
GO:0005885	Arp2/3 protein complex	9	0.57404
GO:0005743	mitochondrial inner membrane	434	0.57605
GO:0061673	mitotic spindle astral microtubule	7	0.57684
GO:0000164	protein phosphatase type 1 complex	13	0.57870
GO:0005664	nuclear origin of replication recognition complex	8	0.58028
GO:0031902	late endosome membrane	124	0.58162
GO:0032279	asymmetric synapse	224	0.58207
GO:0000111	nucleotide-excision repair factor 2 complex	1	0.58313
GO:0031501	mannosyltransferase complex	4	0.58317
GO:0016590	ACF complex	1	0.58626
GO:0033186	CAF-1 complex	3	0.58704
GO:0005895	interleukin-5 receptor complex	1	0.58890
GO:0045334	clathrin-coated endocytic vesicle	59	0.58949
GO:0042599	lamellar body	9	0.58982
GO:0070772	PAS complex	1	0.58987
GO:0000306	extrinsic component of vacuolar membrane	4	0.58992
GO:0005879	axonemal microtubule	9	0.59181
GO:0000138	Golgi trans cisterna	12	0.59194
GO:0016222	procollagen-proline 4-dioxygenase complex	2	0.59273
GO:0034774	secretory granule lumen	235	0.59339
GO:0044609	DBIRD complex	2	0.59426
GO:0001520	outer dense fiber	4	0.59488
GO:0005763	mitochondrial small ribosomal subunit	26	0.59532
GO:1990907	beta-catenin-TCF complex	13	0.59601
GO:0097179	protease inhibitor complex	3	0.59732
GO:0031201	SNARE complex	41	0.59821
GO:0031224	intrinsic component of membrane	3252	0.59844
GO:0045211	postsynaptic membrane	129	0.59886
GO:0097524	sperm plasma membrane	4	0.59955
GO:1990590	ATF1-ATF4 transcription factor complex	2	0.59993
GO:0034451	centriolar satellite	92	0.60026
GO:0031533	mRNA cap methyltransferase complex	2	0.60214
GO:0034361	very-low-density lipoprotein particle	7	0.60264
GO:1990665	AnxA2-p11 complex	2	0.60366
GO:0089701	U2AF complex	3	0.60399
GO:0098839	postsynaptic density membrane	41	0.60499
GO:0032419	extrinsic component of lysosome membrane	1	0.60631
GO:0043196	varicosity	3	0.60687
GO:1990112	RQC complex	3	0.60755
GO:1990023	mitotic spindle midzone	10	0.60863
GO:0034245	mitochondrial DNA-directed RNA polymerase complex	1	0.61140
GO:0000178	exosome (RNase complex)	24	0.61161
GO:0034990	nuclear mitotic cohesin complex	3	0.61263
GO:0034991	nuclear meiotic cohesin complex	3	0.61263
GO:0030124	AP-4 adaptor complex	5	0.61517
GO:0140007	KICSTOR complex	5	0.61534
GO:0097058	CRLF-CLCF1 complex	2	0.61571
GO:0072546	EMC complex	10	0.61575
GO:0005859	muscle myosin complex	3	0.61670
GO:0090498	extrinsic component of Golgi membrane	3	0.61890
GO:0031429	box H/ACA snoRNP complex	5	0.62059
GO:0097731	9+0 non-motile cilium	77	0.62072
GO:0090571	RNA polymerase II transcription repressor complex	6	0.62147
GO:1990038	Lewy body corona	1	0.62226
GO:0097462	Lewy neurite	1	0.62226
GO:0097414	classical Lewy body	1	0.62226
GO:0097409	glial cytoplasmic inclusion	1	0.62226
GO:0005833	hemoglobin complex	2	0.62442
GO:0031380	nuclear RNA-directed RNA polymerase complex	2	0.62553
GO:0000153	cytoplasmic ubiquitin ligase complex	14	0.62722
GO:1990584	cardiac Troponin complex	1	0.62744
GO:0031105	septin complex	8	0.62856
GO:0005940	septin ring	8	0.62856
GO:0031430	M band	14	0.62876
GO:1990913	sperm head plasma membrane	2	0.63078
GO:0034388	Pwp2p-containing subcomplex of 90S preribosome	4	0.63265
GO:1904115	axon cytoplasm	52	0.63307
GO:0097225	sperm midpiece	23	0.63333
GO:0097268	cytoophidium	3	0.63465
GO:0097227	sperm annulus	3	0.63532
GO:0005863	striated muscle myosin thick filament	2	0.63741
GO:0000791	euchromatin	32	0.63789
GO:0031083	BLOC-1 complex	14	0.63831
GO:0030015	CCR4-NOT core complex	6	0.63832
GO:0033291	eukaryotic 80S initiation complex	1	0.63857
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	7	0.63908
GO:0005880	nuclear microtubule	2	0.63989
GO:0005681	spliceosomal complex	184	0.64039
GO:0043291	RAVE complex	3	0.64056
GO:0005790	smooth endoplasmic reticulum	21	0.64077
GO:0035032	phosphatidylinositol 3-kinase complex, class III	6	0.64081
GO:0000818	nuclear MIS12/MIND complex	3	0.64107
GO:0014802	terminal cisterna	3	0.64141
GO:0071439	clathrin complex	6	0.64143
GO:0030130	clathrin coat of trans-Golgi network vesicle	14	0.64202
GO:0005635	nuclear envelope	399	0.64434
GO:0005915	zonula adherens	9	0.64551
GO:0038143	ERBB3:ERBB2 complex	2	0.64568
GO:0120212	sperm head-tail coupling apparatus	1	0.64589
GO:0034777	recycling endosome lumen	1	0.64647
GO:0034715	pICln-Sm protein complex	6	0.64668
GO:0000923	equatorial microtubule organizing center	5	0.64963
GO:0072357	PTW/PP1 phosphatase complex	7	0.64966
GO:0097145	BAK complex	2	0.64968
GO:0140535	intracellular protein-containing complex	681	0.65172
GO:0061827	sperm head	5	0.65246
GO:0044291	cell-cell contact zone	52	0.65268
GO:0099523	presynaptic cytosol	8	0.65326
GO:1990467	NuA3a histone acetyltransferase complex	1	0.65407
GO:1990468	NuA3b histone acetyltransferase complex	1	0.65407
GO:0044284	mitochondrial crista junction	1	0.65494
GO:0005739	mitochondrion	1409	0.65671
GO:0099147	extrinsic component of postsynaptic density membrane	3	0.65676
GO:0034998	oligosaccharyltransferase I complex	2	0.65752
GO:1990630	IRE1-RACK1-PP2A complex	2	0.65848
GO:0034362	low-density lipoprotein particle	4	0.65993
GO:0061828	apical tubulobulbar complex	1	0.66028
GO:0061829	basal tubulobulbar complex	1	0.66028
GO:0098844	postsynaptic endocytic zone membrane	1	0.66028
GO:0089717	spanning component of membrane	12	0.66074
GO:0009368	endopeptidase Clp complex	2	0.66082
GO:0044292	dendrite terminus	11	0.66128
GO:0035517	PR-DUB complex	4	0.66148
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	23	0.66181
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)	5	0.66289
GO:0098594	mucin granule	1	0.66397
GO:1902636	kinociliary basal body	3	0.66399
GO:0097450	astrocyte end-foot	4	0.66402
GO:1990131	Gtr1-Gtr2 GTPase complex	4	0.66497
GO:0000803	sex chromosome	28	0.66571
GO:0032021	NELF complex	4	0.66633
GO:0000800	lateral element	7	0.66681
GO:0070160	tight junction	106	0.66907
GO:1990513	CLOCK-BMAL transcription complex	2	0.66959
GO:0017109	glutamate-cysteine ligase complex	2	0.67000
GO:0044225	apical pole of neuron	1	0.67239
GO:0034044	exomer complex	1	0.67413
GO:1990124	messenger ribonucleoprotein complex	12	0.67519
GO:0000939	condensed chromosome inner kinetochore	3	0.67530
GO:0033557	Slx1-Slx4 complex	1	0.67548
GO:0032584	growth cone membrane	5	0.67652
GO:0005583	fibrillar collagen trimer	6	0.67691
GO:0043596	nuclear replication fork	30	0.67731
GO:0019815	B cell receptor complex	1	0.67751
GO:0044322	endoplasmic reticulum quality control compartment	23	0.67810
GO:0034993	meiotic nuclear membrane microtubule tethering complex	8	0.67834
GO:0008540	proteasome regulatory particle, base subcomplex	12	0.67853
GO:0030135	coated vesicle	235	0.67915
GO:0016442	RISC complex	14	0.67963
GO:0016028	rhabdomere	1	0.68002
GO:0060077	inhibitory synapse	9	0.68099
GO:0030684	preribosome	76	0.68128
GO:0030897	HOPS complex	11	0.68137
GO:0031307	integral component of mitochondrial outer membrane	21	0.68189
GO:0099629	postsynaptic specialization of symmetric synapse	1	0.68243
GO:0090661	box H/ACA telomerase RNP complex	4	0.68275
GO:0072589	box H/ACA scaRNP complex	4	0.68275
GO:1990780	cytoplasmic side of dendritic spine plasma membrane	1	0.68473
GO:0070381	endosome to plasma membrane transport vesicle	2	0.68555
GO:0001739	sex chromatin	5	0.68557
GO:0014731	spectrin-associated cytoskeleton	6	0.68703
GO:0031228	intrinsic component of Golgi membrane	60	0.68741
GO:0005760	gamma DNA polymerase complex	3	0.68856
GO:1990391	DNA repair complex	35	0.68883
GO:0097513	myosin II filament	3	0.68889
GO:0008305	integrin complex	18	0.69026
GO:0016281	eukaryotic translation initiation factor 4F complex	11	0.69193
GO:0061851	leading edge of lamellipodium	2	0.69220
GO:0099023	vesicle tethering complex	63	0.69255
GO:0071819	DUBm complex	2	0.69315
GO:0070776	MOZ/MORF histone acetyltransferase complex	9	0.69531
GO:0071821	FANCM-MHF complex	3	0.69569
GO:0070418	DNA-dependent protein kinase complex	2	0.69599
GO:0002169	3-methylcrotonyl-CoA carboxylase complex, mitochondrial	2	0.69612
GO:0030137	COPI-coated vesicle	21	0.69678
GO:0032280	symmetric synapse	6	0.69731
GO:0008541	proteasome regulatory particle, lid subcomplex	8	0.69816
GO:0097013	phagocytic vesicle lumen	2	0.69923
GO:0017122	protein N-acetylglucosaminyltransferase complex	1	0.69977
GO:0030662	coated vesicle membrane	144	0.70166
GO:0005655	nucleolar ribonuclease P complex	6	0.70364
GO:0030314	junctional membrane complex	2	0.70435
GO:0090724	central region of growth cone	4	0.70476
GO:1905103	integral component of lysosomal membrane	9	0.70495
GO:0002189	ribose phosphate diphosphokinase complex	4	0.70647
GO:0043190	ATP-binding cassette (ABC) transporter complex	3	0.70708
GO:0005776	autophagosome	86	0.70752
GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	4	0.70799
GO:0099073	mitochondrion-derived vesicle	3	0.70906
GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex	3	0.70906
GO:0005965	protein farnesyltransferase complex	2	0.70919
GO:0015934	large ribosomal subunit	106	0.71048
GO:0032144	4-aminobutyrate transaminase complex	1	0.71270
GO:1990184	amino acid transport complex	2	0.71334
GO:0005861	troponin complex	3	0.71464
GO:0097228	sperm principal piece	18	0.71490
GO:0071513	phosphopantothenoylcysteine decarboxylase complex	1	0.71638
GO:0005964	phosphorylase kinase complex	5	0.71774
GO:0070971	endoplasmic reticulum exit site	23	0.71788
GO:0120044	stereocilium base	3	0.71807
GO:0012510	trans-Golgi network transport vesicle membrane	15	0.72009
GO:0005656	nuclear pre-replicative complex	2	0.72161
GO:0035060	brahma complex	3	0.72166
GO:1904423	dehydrodolichyl diphosphate synthase complex	2	0.72175
GO:0005784	Sec61 translocon complex	5	0.72258
GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex	1	0.72392
GO:0034752	cytosolic aryl hydrocarbon receptor complex	1	0.72551
GO:0005865	striated muscle thin filament	9	0.72606
GO:0016593	Cdc73/Paf1 complex	8	0.72641
GO:0005731	nucleolus organizer region	1	0.72645
GO:0030315	T-tubule	30	0.72771
GO:0042720	mitochondrial inner membrane peptidase complex	2	0.72772
GO:0030131	clathrin adaptor complex	23	0.72784
GO:0017090	meprin A complex	1	0.72832
GO:0000835	ER ubiquitin ligase complex	10	0.72874
GO:0005642	annulate lamellae	5	0.72913
GO:0017054	negative cofactor 2 complex	2	0.72917
GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex	8	0.72919
GO:0000502	proteasome complex	61	0.72933
GO:0016604	nuclear body	736	0.72943
GO:0120095	vacuole-isolation membrane contact site	1	0.73019
GO:0030892	mitotic cohesin complex	4	0.73073
GO:0008282	inward rectifying potassium channel	1	0.73178
GO:0031004	potassium ion-transporting ATPase complex	1	0.73178
GO:0030896	checkpoint clamp complex	4	0.73228
GO:0030992	intraciliary transport particle B	18	0.73350
GO:0046695	SLIK (SAGA-like) complex	3	0.73382
GO:0005638	lamin filament	5	0.73493
GO:0051233	spindle midzone	30	0.73609
GO:0005778	peroxisomal membrane	59	0.73623
GO:0120231	DNA recombinase auxiliary factor complex	1	0.73811
GO:0071817	MMXD complex	5	0.73842
GO:0120259	7SK snRNP	3	0.73961
GO:0008290	F-actin capping protein complex	6	0.74116
GO:0031415	NatA complex	4	0.74287
GO:1990425	ryanodine receptor complex	2	0.74376
GO:0090725	peripheral region of growth cone	1	0.74412
GO:0000792	heterochromatin	69	0.74462
GO:0097449	astrocyte projection	9	0.74527
GO:0000137	Golgi cis cisterna	9	0.74610
GO:0072559	NLRP3 inflammasome complex	7	0.74628
GO:0061689	tricellular tight junction	4	0.74877
GO:0000421	autophagosome membrane	35	0.75041
GO:0016514	SWI/SNF complex	22	0.75180
GO:0005782	peroxisomal matrix	37	0.75202
GO:0098691	dopaminergic synapse	5	0.75203
GO:0000242	pericentriolar material	21	0.75314
GO:0070695	FHF complex	5	0.75334
GO:0061845	neuron projection branch point	1	0.75341
GO:0061846	dendritic spine cytoplasm	1	0.75341
GO:0001740	Barr body	5	0.75452
GO:0032389	MutLalpha complex	2	0.75790
GO:0005712	chiasma	2	0.75790
GO:0005591	collagen type VIII trimer	1	0.75970
GO:0032993	protein-DNA complex	157	0.76144
GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	2	0.76150
GO:0070033	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	2	0.76150
GO:0070176	DRM complex	1	0.76260
GO:0033391	chromatoid body	6	0.76337
GO:0043083	synaptic cleft	9	0.76410
